source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
287,1639,18.16209511,12.39691858,27.986822,120.630326,27.988119,120.628211,6,470,0
2261,2788,-23.24583912,9.220917735,27.97054,120.68557,27.96243,120.65546,4,2,0
302,2297,0.555166943,47.08144282,27.9241,120.70277,27.92659,120.71116,13,88,0
1446,1914,16.18613249,24.19608673,27.98015,120.60519,27.968664,120.609359,6,41,0
328,1112,48.15217335,-21.49053714,28.05929,120.65781,28.05274,120.62436,2,95,0
604,1098,50.05169341,-11.38357689,28.015777,120.594444,28.0475,120.62333,-1,27,0
1454,1848,-11.53663719,43.23973174,27.92271,120.7068,27.96164,120.66747,-1,2,0
1374,2379,11.46901659,-21.58566903,28.01676,120.64987,28.04982,120.6511,-1,2,0
949,1823,61.30127829,18.96815317,28.042263,120.582178,28.037123,120.578514,12,6174,0
475,2023,16.05911381,37.69608926,27.98226,120.62389,27.97172,120.61373,6,155,0
240,1312,43.16727697,10.61903847,28.02561,120.58125,28.023857,120.581022,12,29,0
1454,1706,-12.85708621,59.84726949,27.92271,120.7068,27.9208,120.70586,13,7871,0
647,2853,15.30165208,33.74792084,27.9749,120.63133,27.97599,120.59211,6,0,0
174,976,53.39890725,-34.22147362,28.04894,120.64323,28.044851,120.648285,2,658,0
565,2715,-4.681582821,-10.70184764,28.00841,120.66454,27.99435,120.66326,-1,29,0
61,2512,-22.58548173,-27.76306602,28.00969,120.67408,27.99935,120.67604,-1,76,0
619,919,-6.244118549,-57.48790716,28.01319,120.65921,28.01517,120.66789,3,245,0
1100,1432,21.29824442,-11.07027863,28.00741,120.61911,28.00892,120.62295,9,5490,0
1653,2252,-3.076043083,-57.1836083,28.00714,120.65555,28.0135,120.659,3,20,0
1782,2359,-41.53668101,-31.64822874,27.997236,120.700653,28.00191,120.70463,1,406,0
1347,2129,3.993812654,-13.18429894,28.01058,120.65406,27.98951,120.64774,-1,18,0
437,1688,-8.722720215,3.603658149,27.98847,120.666286,27.983768,120.665796,0,242,0
828,1980,-22.34815419,27.11832186,27.96168,120.677789,27.9546,120.667,4,1033,0
550,599,-37.42638392,7.823959838,28.0076,120.72365,27.97321,120.72684,-1,12,0
673,2004,67.9069435,-8.150413086,28.05464,120.60495,28.05469,120.58692,2,106,0
793,2950,23.89730819,5.259846936,28.10014,120.65736,28.1063,120.674,10,511,0
1230,2968,33.16702395,-48.55927493,28.02816,120.65689,28.02802,120.6546,2,72,0
1533,1547,71.4536607,2.946418384,28.06943,120.56735,28.07752,120.5896,10,140,0
148,2111,-33.28812102,56.0851176,27.87141,120.8205,27.88503,120.79691,7,20,0
136,2914,9.500900345,-46.56716623,28.01434,120.65091,28.01922,120.64427,3,104,0
1276,1764,16.95384443,35.67293279,28.00066,120.58221,27.96875,120.60619,6,30,0
41,2808,11.07035657,27.93722295,27.95746,120.61208,27.93617,120.55946,11,2,0
152,2795,-38.95642809,35.7064608,27.91139,120.82389,27.91981,120.8278,7,48,0
924,1565,41.4417905,-18.93251321,28.03883,120.63972,28.03749,120.6251,2,0,0
483,2628,-6.110719115,-25.20187735,28.015482,120.68332,28.01511,120.67465,3,53,0
979,2575,47.12876088,18.41773381,28.02921,120.59331,28.02926,120.59028,12,3469,0
237,668,49.4881058,7.188636105,28.023421,120.592786,28.0105,120.60976,8,18,0
2123,2357,4.29136117,67.86620075,27.92383,120.67387,27.92044,120.6689,13,19063,0
372,980,-11.75809558,-14.37979502,27.99629,120.68028,27.99716,120.67088,0,56,0
629,2644,43.16308491,-48.53417745,28.0608,120.676028,28.019199,120.784475,-1,2,0
637,2670,-23.07932023,-18.41549855,28.01522,120.68916,28.004123,120.680295,-1,0,0
1654,2509,42.34312155,21.43471122,28.02792,120.60131,28.02225,120.60442,8,190,0
606,1184,1.894135842,9.608269717,28.004829,120.6409,27.982012,120.645724,-1,0,0
1419,2890,27.97032871,-32.36212067,28.01125,120.62553,28.02424,120.6348,-1,84,0
1535,2379,32.68102102,-21.89826228,28.03768,120.63277,28.04982,120.6511,2,0,0
548,2792,-1.923678461,-30.80823975,28.02569,120.66766,28.02302,120.66759,3,131,0
644,824,0.40125346,-46.9793401,28.01278,120.65944,28.002956,120.643807,3,9,0
799,2303,-49.5792512,32.55919404,27.93368,120.81563,27.90821,120.80227,7,24,0
1630,2297,-14.31079904,63.37876014,27.92275,120.7073,27.92659,120.71116,13,1464,0
221,1457,-55.81398609,-20.82213284,28.00742,120.71768,27.99566,120.715,1,207,0
1528,1650,24.33248402,-28.74081121,28.01484,120.64575,28.020022,120.631375,-1,24,0
666,1661,64.35456643,3.569488007,28.07352,120.58467,28.060416,120.573888,10,93,0
1080,1366,0.498136598,55.98340772,27.92057,120.7039,27.90849,120.70916,13,36,0
2632,2690,-46.73011196,-31.81997254,28.0072,120.71529,28.00749,120.70643,1,132,0
192,660,-11.86884889,-28.94527725,28.002732,120.666557,27.99791,120.66801,3,0,49.65000071
1738,1744,57.18409872,8.682750892,28.04081,120.57769,28.049438,120.581163,12,44,0
9,1081,1.38228602,-4.287236233,27.99378,120.6501,27.997963,120.659738,3,18,0
267,1850,-30.97563326,59.30200937,27.87206,120.80251,27.86362,120.81173,7,172,0
2622,2921,52.05229256,-27.96990148,28.0547,120.64565,28.04626,120.62812,2,95,0
912,2224,-28.87034144,-0.190485833,27.98324,120.72334,27.98445,120.67253,-1,29,0
828,1582,-20.26714708,16.98405836,27.96168,120.677789,27.96936,120.67444,4,24295,0
969,2297,-10.59554504,56.84586497,27.92722,120.69833,27.92659,120.71116,13,320,0
925,2239,-26.96401178,-10.27003526,28.00554,120.66603,28.00222,120.68192,-1,6,0
1046,2758,-17.76437043,-1.072531807,27.984567,120.677031,27.98519,120.67735,0,6,0
