source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
458,2892,27.62556066,-47.52317892,27.87682,120.64507,27.87032,120.64792,3,63,0
77,318,-10.22101836,7.210515653,28.00743,120.64853,27.97271,120.64743,-1,12,0
12,1055,73.86603084,9.067498966,27.8751,120.81027,27.89321,120.79688,6,809,0
1021,2788,11.45398331,-28.30296947,27.96668,120.62461,27.96243,120.65546,-1,18,0
436,2636,-15.76007201,49.90835484,28.01004,120.66769,28.0105,120.6656,3,42,0
193,2488,28.78503152,16.41325867,28.02809,120.78452,28.01749,120.80122,2,253,0
761,1230,-35.78092039,5.553452274,28.02569,120.64175,28.02816,120.65689,7,16,0
2264,2539,14.00924689,-21.07981251,27.95241,120.64911,27.97231,120.62724,-1,10,0
343,1506,-57.35747492,3.682886975,28.03943,120.62365,28.02799,120.66168,7,19,0
2065,2737,-65.3394002,10.46777058,28.03893,120.65902,28.039023,120.659441,7,1233,0
3,695,-25.2585221,-58.07874111,28.03927,120.5877,28.054694,120.586916,9,755,0
633,1851,30.99816181,42.37927539,27.98491,120.70392,27.980051,120.702261,4,485,0
621,1481,9.989093817,-37.29804095,27.98848,120.61075,27.96111,120.6227,8,20,0
447,585,18.40526524,33.3007648,27.99055,120.7118,28.00115,120.70215,7,3,0
1391,1956,38.19278421,-2.099833241,27.95467,120.69939,27.96946,120.72066,10,5066,0
2016,2272,30.50498143,-25.10824214,27.92264,120.70453,27.91974,120.69145,3,33,0
1093,2575,-21.22485511,-43.29179203,28.03228,120.58055,28.02926,120.59028,9,11124,0
86,1689,-42.7606167,23.22182461,28.01563,120.65181,28.02095,120.64389,3,245,0
2347,2913,69.13906463,-1.568940862,27.91091,120.81602,27.92081,120.81459,6,515,0
1369,2190,15.94205865,14.13169472,27.98473,120.6773,27.98235,120.67423,-1,657,0
705,2263,-31.37678055,28.64289216,28.00227,120.63088,28.00726,120.65848,3,27,0
1094,2372,-26.90110844,-36.06695425,28.01845,120.59962,28.023805,120.597166,3,3015,0
221,2687,-10.45782421,30.10880289,28.00742,120.71768,28.0443,120.70804,7,35,0
1855,2190,16.19436263,14.63317069,27.98606,120.67631,27.98235,120.67423,-1,4227,0
836,1106,-21.40455257,-31.57974937,28.02242,120.60801,28.02311,120.59937,3,140,0
906,1380,-5.830091146,56.19753235,28.01211,120.69386,28.00675,120.68244,-1,368,0
174,2197,-50.6512725,-22.09364394,28.04894,120.64323,28.04449,120.62163,7,74,0
19,1699,14.91472572,13.57971602,27.98443,120.66958,27.97659,120.67899,-1,102,0
623,972,29.43837197,-8.557850076,27.94373,120.68649,27.94366,120.68317,5,19398,0
1285,1703,-44.04103747,-29.23786154,28.04108,120.61641,28.0483,120.62027,7,23,0
1989,2062,54.29790828,-0.719516528,27.93336,120.81773,27.92961,120.81073,6,19,0
872,2120,-31.23283882,31.65746845,27.98477,120.64882,28.00312,120.65388,-1,18,0
105,187,4.048888186,-57.34052781,27.9972,120.56436,27.99929,120.57877,8,334,0
1582,1870,-4.92736496,6.433935139,27.96936,120.67444,27.99576,120.6574,-1,13,0
1523,1552,16.72383194,48.12911434,28.00705,120.72174,28.00524,120.72204,7,116,0
1779,2294,-18.86427911,11.04068209,28.01179,120.65261,28.017358,120.65303,3,58,0
531,1718,23.81385409,34.79852469,27.991394,120.71952,28.001831,120.717278,7,9,0
204,2083,10.62958493,-36.85921844,27.99015,120.62566,27.95887,120.60962,-1,0,0
42,1433,-25.76908274,6.133523756,28.0014,120.65569,28.015196,120.648057,3,22,0
1244,2512,-4.553542584,23.32706014,28.00503,120.67134,27.99935,120.67604,-1,21,0
1286,2712,-35.10175771,17.30947799,28.01117,120.65006,28.01694,120.64891,3,5,0
1098,2396,-55.65032866,-29.23671701,28.0475,120.62333,28.03985,120.62173,7,2213,0
60,2020,63.30866983,22.80687257,27.89629,120.80392,27.87833,120.79361,6,474,0
84,780,-22.00149816,46.82104341,28.01988,120.68913,28.01006,120.68043,-1,54,0
1940,1981,-45.53625906,-37.70742952,28.05756,120.60725,28.04382,120.61146,7,978,0
2033,2946,64.88961976,-9.342106685,27.9196,120.81824,27.91587,120.81258,6,1884,0
1338,1535,-54.45156928,1.190473986,28.056963,120.625239,28.03768,120.63277,7,2,0
19,2481,11.00094873,3.204310126,27.98443,120.66958,27.97265,120.66766,-1,634,0
422,878,2.521720755,55.76413284,28.00525,120.70299,28.000355,120.697765,7,577,0
812,1988,-22.47140753,3.591526466,28.01375,120.6551,28.01854,120.63879,3,7,0
155,2183,65.47259162,6.79825543,27.90066,120.82456,27.89444,120.81353,6,68,0
1497,2818,-22.41958974,-54.69725861,28.042251,120.587483,28.04104,120.58846,9,29,0
2189,2198,-49.33855845,-5.177486072,28.01722,120.63141,28.01139,120.622331,4,64,0
4,1166,5.931219738,-37.13736225,27.98663,120.61963,27.95794,120.60138,-1,23,0
226,2910,37.5065986,-45.36901037,27.918611,120.6444,27.896919,120.638597,3,142,0
524,2516,44.95856916,33.97813296,27.98139,120.7382,27.97841,120.73883,10,88,0
1363,2183,61.36486361,15.4355505,27.87025,120.79516,27.89444,120.81353,6,0,0
407,2840,-22.86557148,-50.19849879,28.026727,120.58226,28.04323,120.58656,9,32,0
130,1239,36.67306314,-50.76814269,27.90369,120.65562,27.87124,120.64996,3,609,0
2433,2528,-50.77466641,20.17873711,28.02202,120.66394,28.023744,120.653645,-1,147,0
221,2288,12.24443145,59.35836586,28.00742,120.71768,28.014173,120.713536,7,297,0
46,2658,-39.93859453,-5.412717239,28.04917,120.61056,28.023438,120.62652,7,2,0
1991,1994,-10.24608792,40.85647975,28.00104,120.67237,27.992378,120.669665,-1,53,0
66,353,-47.1580837,-38.84323749,28.0485,120.6088,28.04744,120.60876,7,1514,0
174,1828,-42.2019104,-14.78184443,28.04894,120.64323,28.039716,120.651201,7,50,0
195,1455,-56.59227763,-25.7008634,28.041109,120.62863,28.03905,120.62757,7,753,0
1582,1977,4.662691851,13.22996563,27.96936,120.67444,27.99753,120.67522,-1,4,0
865,2847,-36.81728981,-39.25072577,28.0464,120.604,28.041041,120.588459,-1,291,0
1122,2033,54.32559389,1.997808197,27.9304,120.80754,27.9196,120.81824,6,6,0
182,2365,-27.02890495,-15.47688502,28.01939,120.61656,28.01894,120.59618,3,300,0
520,2946,54.79454309,7.566202854,27.88953,120.79251,27.91587,120.81258,6,32,0
1184,2129,5.677747153,-17.13710953,27.982012,120.645724,27.98951,120.64774,5,1090,0
916,1054,-6.241178815,-6.074489915,28.01381,120.65692,27.99918,120.641648,3,0,0
1037,1454,43.17883506,-24.12991818,27.9231,120.70471,27.92271,120.7068,3,327,0
227,1940,-47.40703445,-29.78821904,28.05333,120.63083,28.05756,120.60725,7,70,0
300,912,39.32037161,20.13580061,27.9685,120.75992,27.98324,120.72334,10,10,0
951,1715,61.35535125,2.978392223,27.90882,120.83189,27.90618,120.83106,6,32,0
1680,2446,10.50365553,9.216214415,27.96413,120.67139,27.98763,120.66308,-1,19,0
1108,1412,37.65086313,-28.969712,27.924685,120.69711,27.92129,120.70489,3,346,0
1132,2229,-9.020297647,4.349052822,27.99853,120.6532,27.99852,120.65649,3,37,0
1565,2642,-39.93327011,-13.5975965,28.03749,120.6251,28.03965,120.64593,7,20,0
647,1764,9.387095092,-42.13636187,27.9749,120.63133,27.96875,120.60619,8,17,0
1164,1736,-61.78012824,1.647189095,28.04057,120.64705,28.029592,120.6244,7,115,0
646,1499,8.32464201,31.84101391,28.02101,120.67872,28.00636,120.69525,-1,5,0
