source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
2298,2564,29.74224597,0.603448636,27.92952,120.68107,27.96169,120.70433,-1,87,0.0
1886,2924,9.452549134,32.23087096,28.010095,120.696678,28.0079,120.69401,7,12,0.0
140,592,-34.37609717,-56.0902619,28.076,120.58589,28.07596,120.58581,9,72,0.0
956,1092,7.895346706,-2.057343189,27.97159,120.65547,27.96187,120.66042,5,64,0.0
224,1991,-4.824028226,24.56905153,28.01492,120.66976,28.00104,120.67237,3,111,0.0
255,945,53.4969801,5.93328199,27.91211,120.79786,27.87922,120.78748,6,98,0.0
235,1653,-37.08319814,33.75073503,28.00874,120.65984,28.00714,120.65555,3,85,0.0
750,2359,12.62942554,39.50676655,28.00685,120.70707,28.00191,120.70463,7,30,0.0
440,1774,-6.587160809,-0.707924852,28.00029,120.64716,27.99094,120.65242,-1,23,0.0
2690,2750,13.41613696,36.43358896,28.00749,120.70643,28.00455,120.70115,7,11,0.0
780,2285,-8.596497106,54.23106879,28.01006,120.68043,28.0089,120.67777,4,135,0.0
1026,1699,16.3919206,12.01100967,27.981479,120.677436,27.97659,120.67899,5,172,0.0
2244,2337,34.40317751,43.6227252,27.985555,120.71778,27.986111,120.717222,7,72,0.0
1237,1814,33.77194911,-46.36886383,27.888329,120.714934,27.88108,120.671,3,41,0.0
767,1455,-58.03625704,6.504001805,28.03954,120.64044,28.03905,120.62757,7,3,0.0
1619,2272,32.83001629,-34.37816615,27.920381,120.683202,27.91974,120.69145,3,47,0.0
482,1316,31.04992065,23.98220805,27.97359,120.74776,27.97332,120.71019,10,2,0.0
599,1950,33.68694601,37.2684256,27.97321,120.72684,27.99139,120.71952,-1,2,0.0
1176,2941,-26.47782728,9.991888919,28.01711,120.65265,28.015683,120.651721,3,31,0.0
1628,2628,-23.09397357,27.76045004,28.01497,120.68572,28.01511,120.67465,-1,158,0.0
8,672,17.5677007,-31.19321116,27.91704,120.56917,27.96719,120.59359,-1,67,81.42341263382252
912,1483,32.21057309,46.26611467,27.98324,120.72334,27.9897,120.71206,-1,118,0.0
675,775,36.45078794,-43.35348257,27.91318,120.6689,27.9189,120.64478,3,50,0.0
541,2791,-0.14043041,-35.3674098,27.96193,120.60948,27.99739,120.58551,-1,42,0.0
1855,1947,-1.794419125,43.78321285,27.98606,120.67631,27.98803,120.67876,4,7767,0.0
1506,2717,-52.39966504,19.15091169,28.02799,120.66168,28.024111,120.656361,-1,228,0.0
