source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
410,1440,51.83138544,-4.903287092,27.95123,120.82795,27.92653,120.78661,6,45,0
1262,1933,4.535518288,5.484102498,27.98453,120.66027,27.9843,120.66116,4,1255,0
389,609,-46.852998,-7.673110786,28.01058,120.62116,28.02096,120.62016,-1,100,0
1232,2200,-67.33692683,6.449807799,28.04357,120.651564,28.03746,120.65611,7,1457,0
606,1306,-7.374339596,-13.87383891,28.004829,120.6409,27.99383,120.62833,-1,17,0
1889,2794,-22.17195935,21.14419189,28.01442,120.65841,28.01525,120.66602,3,65,0
27,2124,34.28450615,16.62345208,28.00949,120.71444,28.0048,120.764,-1,5,0
2446,2621,-10.10500853,27.15758974,27.98763,120.66308,28.01036,120.67777,4,71,0
803,2200,-55.20629333,15.63456708,28.02715,120.65114,28.03746,120.65611,7,2923,0
1091,1969,-11.39837352,-1.716941773,28.00055,120.64544,28.00303,120.63895,3,0,0
1727,2496,47.09661986,2.294989481,27.91218,120.83617,27.94412,120.76969,-1,43,0
672,2351,15.92228696,-43.06906173,27.96719,120.59359,27.95215,120.60432,-1,515,0
200,2359,7.297550359,54.07310643,28.00223,120.70203,28.00191,120.70463,7,293,0
1391,2848,26.38046769,0.082186438,27.95467,120.69939,27.965369,120.686131,-1,794,0
409,1989,60.72847214,-4.412389383,27.95855,120.75661,27.93336,120.81773,-1,369,0
1006,1702,5.90780168,-57.01436976,27.99467,120.56692,27.997171,120.570542,8,100,0
1578,1841,3.367016908,-33.68202353,27.97058,120.5853,27.980151,120.605199,8,15,0
1111,2092,-49.14407826,0.444280053,28.02502,120.63963,28.0195,120.63455,-1,103,0
379,611,71.13885748,14.27360923,27.87831,120.82092,27.867358,120.820794,6,51,0
554,1003,28.33757596,12.60470957,28.02289,120.80151,28.01839,120.82983,2,159,0
1435,1494,-53.75076682,-15.45466868,28.046174,120.636789,28.04977,120.64759,7,92,0
475,1204,0.850471234,-24.09701782,27.98226,120.62389,27.94777,120.6125,-1,10,0
770,1706,44.11187889,-28.5550327,27.921591,120.704296,27.9208,120.70586,3,2619,0
14,1742,-19.10522796,33.0711053,28.02496,120.66541,28.010383,120.6909,-1,14,0
1421,1774,0.626013465,-9.771715572,27.98936,120.6427,27.99094,120.65242,-1,59,0
281,2072,71.21935886,-9.138435629,27.94397,120.77876,27.93734,120.77936,2,940,0
1834,2187,67.69773581,11.05626307,27.87957,120.7999,27.89058,120.80958,6,7,0
76,1718,25.75417585,52.56295781,27.99619,120.71034,28.001831,120.717278,7,1365,0
46,1894,-53.24928095,-27.76596092,28.04917,120.61056,28.044511,120.621742,7,526,0
683,1788,-35.60353202,9.460243608,28.02385,120.654752,28.02779,120.65438,7,7,0
439,2528,-46.28201679,18.82499194,28.02332,120.64816,28.023744,120.653645,-1,656,0
438,2729,-50.97996079,-23.57176319,28.03933,120.62364,28.05359,120.63947,7,52,0
1535,2518,-54.13528211,-2.254110543,28.03768,120.63277,28.03042,120.62936,7,7,0
838,2968,-26.67241223,9.95789619,28.01758,120.65251,28.02802,120.6546,-1,2,0
327,761,-51.62463416,6.676832339,28.02432,120.64367,28.02569,120.64175,-1,386,0
365,1680,9.503692736,-0.81804741,27.98328,120.65734,27.96413,120.67139,-1,4,0
305,2712,-26.27142117,8.029697207,28.008511,120.618079,28.01694,120.64891,-1,9,0
1549,2209,18.45521772,28.77394077,27.98966,120.70619,27.96734,120.67106,-1,6,0
66,343,-38.52362536,-27.59381789,28.0485,120.6088,28.03943,120.62365,7,0,0
403,2214,25.9841372,5.456316894,27.98093,120.71034,27.9598,120.68203,-1,8,0
1749,2228,19.51722978,-42.71017115,27.97581,120.57281,27.94986,120.5872,-1,338,0
1511,2516,43.19837568,33.72859387,27.97302,120.73654,27.97841,120.73883,10,1479,0
2260,2703,1.151437225,-19.55566935,27.97853,120.62639,27.99103,120.63464,8,19,0
305,762,-16.40799066,-13.73610618,28.008511,120.618079,28.012025,120.618869,4,62,0
1321,1380,-1.510791128,54.19350755,27.99863,120.68954,28.00675,120.68244,4,18,0
16,308,-38.10285149,-45.9717358,28.07646,120.62205,28.07118,120.58698,9,18,0
111,552,18.42307896,-11.36034379,27.95612,120.65155,27.96536,120.74141,-1,0,0
442,2713,60.63912775,-12.30003622,27.92124,120.83163,27.9236,120.82555,6,1243,0
291,761,-43.39366464,2.581515126,28.023257,120.659016,28.02569,120.64175,-1,328,0
1380,2427,-8.820564997,53.1323428,28.00675,120.68244,28.0086,120.6772,4,455,0
1077,2682,-6.353428877,1.488010423,27.99632,120.65051,27.99605,120.64769,3,74,0
560,912,35.09825099,15.73660467,28.016323,120.703784,27.98324,120.72334,-1,2,0
550,2305,32.66196385,23.02459188,28.0076,120.72365,27.98543,120.73922,-1,30,0
147,481,-12.81430654,-28.48545637,28.01625,120.60085,28.00644,120.59212,3,114,0
467,2424,-7.41098316,22.64989537,28.012398,120.68848,28.01008,120.67058,-1,19,0
312,623,23.03832773,-6.913893725,27.97483,120.67456,27.94373,120.68649,5,56,0
708,746,37.7991212,-14.39216183,27.9343,120.7072,27.94545,120.66986,-1,19,0
434,2888,-42.16058459,-27.89464959,28.07246,120.62056,28.05349,120.61286,-1,44,0
919,2433,-36.10246052,42.11693512,28.01517,120.66789,28.02202,120.66394,3,813,0
1441,1807,-61.4813093,9.052976874,28.04381,120.65767,28.040568,120.63282,7,130,0
171,1453,-14.9206282,-4.291134048,28.00072,120.63977,27.99832,120.6366,3,528,0
1717,2351,9.977142325,-34.95060385,27.99375,120.61713,27.95215,120.60432,-1,3,0
1386,1678,13.27394322,27.55282924,27.98557,120.68544,27.99551,120.70595,4,3,0
1021,1841,4.294016717,-32.24526572,27.96668,120.62461,27.980151,120.605199,8,10,0
883,1052,31.81137551,35.13363648,27.99238,120.73064,27.97486,120.72843,-1,191,0
1696,2780,18.04235202,45.22203214,28.00178,120.72121,28.00116,120.7232,7,44,0
475,556,-4.244102271,-25.53767231,27.98226,120.62389,27.99014,120.62903,8,576,0
140,845,-30.71099502,-51.70077135,28.076,120.58589,28.06506,120.57549,9,17,0
1285,1455,-50.04829339,-36.34756266,28.04108,120.61641,28.03905,120.62757,7,575,0
1094,1455,-31.51958162,-34.02127316,28.01845,120.59962,28.03905,120.62757,-1,4,0
1285,1351,-58.11384487,-29.69008082,28.04108,120.61641,28.04387,120.63355,7,200,0
225,467,-11.36335939,31.01005659,28.01417,120.71354,28.012398,120.68848,7,24,0
1400,1772,-18.72675361,-29.95723883,28.01833,120.60806,28.02618,120.60498,3,87,0
673,1051,-45.01529319,-36.56661925,28.05464,120.60495,28.04252,120.60963,7,440,0
135,305,-19.77832669,-13.99811728,27.9974,120.622,28.008511,120.618079,4,391,0
1886,2392,6.256226636,61.5509334,28.010095,120.696678,28.00878,120.68835,7,9,0
1031,2568,-23.65459567,-47.58067086,28.036972,120.589166,28.04901,120.58582,9,262,0
140,986,-34.40060455,-56.09734609,28.076,120.58589,28.077531,120.587363,9,2065,0
972,2021,37.3823304,-35.10791612,27.94366,120.68317,27.92043,120.68424,-1,2143,0
1470,1980,24.80540163,-5.220601325,27.97225,120.68006,27.9546,120.667,5,850,0
1803,2452,-37.19124961,37.02337875,28.01235,120.66512,28.0105,120.66068,3,168,0
76,1321,12.2268239,29.95250695,27.99619,120.71034,27.99863,120.68954,-1,85,0
1187,2709,13.43298599,-13.65824963,27.96331,120.66311,27.96256,120.65929,5,402,0
2570,2832,74.19441921,7.068787287,27.8882,120.80334,27.8881,120.80006,6,1490,0
1394,1502,-9.951385149,43.81969327,27.99572,120.672658,27.991292,120.664871,4,32,0
1795,2200,-68.33509243,11.77932151,28.05247,120.66674,28.03746,120.65611,7,156,0
1455,1894,-48.66159142,-23.05730046,28.03905,120.62757,28.044511,120.621742,7,46,0
1796,2197,-52.28008239,-21.1874334,28.04071,120.63988,28.04449,120.62163,7,164,0
842,1660,67.99771808,-0.596143296,27.90945,120.81881,27.91134,120.80988,6,646,0
522,541,15.92459392,-42.04344228,27.95536,120.60011,27.96193,120.60948,10,2180,0
1433,2189,-28.00682853,2.818956998,28.015196,120.648057,28.01722,120.63141,-1,26,0
79,1095,43.67033307,-19.54540388,27.921889,120.696181,27.92474,120.70282,3,354,0
1351,1984,-39.57949203,-11.00933783,28.04387,120.63355,28.039803,120.642004,7,3,0
1956,2802,41.41997671,37.37806253,27.96946,120.72066,27.98055,120.72944,10,1388,0
