source,target,x,y,slat,slng,tlat,tlng,label,fre
44,277,-3.231072713574065,9.25146781960942,41.884730201,-87.627733569,41.891072,-87.666611,-1,7
6,92,-5.805617577628949,-29.95577530155962,41.885041992,-87.612794539,41.894556,-87.653449,5,20
420,424,24.359917771022346,13.363144703020174,41.794300621,-87.601449773,41.79172821,-87.583945009,-1,23
180,255,48.575242311204796,2.186595478057126,41.906782,-87.626402,41.867888,-87.623041,1,435
61,333,38.83269416010492,3.7583970769544215,41.907655,-87.672552,41.907066,-87.667252,1,126
127,349,-5.9404499591162185,-37.75749493829068,41.925905,-87.64926,41.929143,-87.649077,-1,17
134,219,40.13254882634466,15.732554239579812,41.877749,-87.649633,41.916027,-87.677411,-1,72
171,366,6.915658030894427,-27.8336358657464,41.855136,-87.654127,41.84163254,-87.657434953,-1,49
23,134,14.334822275067289,20.095327761328395,41.902924,-87.637715,41.877749,-87.649633,-1,20
52,414,-10.9576218412717,-5.615798083716994,41.886024,-87.624117,41.870257,-87.639474,-1,9
56,327,21.595827400104653,-46.32974247211669,41.888716036,-87.644447853,41.92154,-87.653818,-1,312
199,341,34.47409567101097,-6.201287635295703,41.891738,-87.626937,41.866095,-87.607267,-1,154
107,217,10.254610007502425,-53.682949843840824,41.878287,-87.643909,41.886773,-87.656001,5,196
347,482,45.41813359993746,32.53691424340216,41.950687,-87.6687,41.961525933,-87.691165041,-1,28
210,359,35.3466034006919,18.108900307159345,41.90345,-87.667747,41.90348607,-87.643353494,-1,138
210,383,38.985367409117394,-33.49793976739463,41.90345,-87.667747,41.874290614,-87.667245636,4,213
144,158,24.329648877479865,-24.725102005314504,41.921822,-87.64414,41.912616,-87.681391,5,91
96,313,56.72971484128578,0.5157740233380045,41.88461619,-87.644570585,41.925858,-87.638973,-1,93
34,75,18.308007122721698,-22.823026839404697,41.926755988,-87.634428785,41.878412,-87.641052,-1,87
259,500,-49.03589216904869,-14.178687499837295,41.918121,-87.696972,41.935337283,-87.716889294,-1,1
25,218,40.02841981589587,-20.489779398892054,41.89766,-87.62351,41.856802,-87.633879,-1,184
37,327,24.008438032646634,-20.971080811261068,41.879356359,-87.629791036,41.92154,-87.653818,-1,123
19,66,11.731781128642321,-1.4717356433548043,41.869417,-87.660996,41.885637,-87.641823,-1,31
177,505,21.690765922232778,13.227371906701265,41.926277,-87.630834,41.92409085,-87.676460075,-1,19
61,350,2.252256133923456,-16.250853283883885,41.907655,-87.672552,41.895966,-87.667747,-1,18
115,312,34.440403925609694,5.456282907995035,41.936266,-87.652662,41.957879,-87.649519,-1,43
91,268,39.6301708845765,-10.368315681918194,41.88338,-87.64117,41.911722,-87.626804,1,195
58,377,-3.491089269559148,-35.35434315386815,41.916017,-87.668879,41.884603285,-87.706303744,5,12
281,338,40.658758416913045,11.561452805155573,41.84847,-87.685109,41.857611,-87.619407,1,89
191,394,59.65296673366487,0.9972873042460993,41.880884,-87.639525,41.870816,-87.631246,-1,411
66,73,31.69737363036132,13.091386601385851,41.885637,-87.641823,41.880422,-87.642746,-1,55
255,282,36.163137951496225,-34.78075796555069,41.867888,-87.623041,41.864883,-87.647071,4,102
26,111,30.626443364947356,-4.397964556091528,41.89102,-87.6173,41.894666,-87.638437,-1,93
141,338,45.98298200738152,-1.1382090301625019,41.915689,-87.6346,41.857611,-87.619407,1,262
168,192,5.195164112605859,19.456869153495003,41.864059,-87.623727,41.879255,-87.639904,-1,8
171,171,12.981649948759094,-16.081323308341506,41.855136,-87.654127,41.855136,-87.654127,-1,51
219,260,13.786192693064395,-50.70914430169737,41.916027,-87.677411,41.929567,-87.707857,5,439
71,313,11.129484854702245,-53.3476213606686,41.885483308,-87.652304856,41.925858,-87.638973,5,287
71,350,-35.69614448501087,-28.981010412100897,41.885483308,-87.652304856,41.895966,-87.667747,-1,14
60,191,35.75773440898815,-19.006091751940954,41.910578035,-87.649421929,41.880884,-87.639525,1,232
99,463,16.00319307238885,-0.7347494394022377,41.89257,-87.614492,41.977996654,-87.668047105,4,18
174,188,-9.97576640919347,45.4918941581179,41.882091,-87.639833,41.92533,-87.6658,-1,7
42,197,41.42835296251519,-19.98752095594365,41.852619,-87.626488,41.882134,-87.625125,1,310
100,161,12.588829353633562,25.680379729023628,41.888243,-87.63639,41.895764746,-87.625908033,3,6
43,170,22.8172388258424,20.288623882809905,41.883892766,-87.624649141,41.85795,-87.640826,-1,12
56,249,47.10514123064061,2.957160050856792,41.888716036,-87.644447853,41.963982,-87.638181,-1,168
173,324,39.68566460246651,-31.11878048644224,41.89691,-87.621743,41.93132,-87.638742,4,169
143,504,23.30211581018442,7.984726023732153,41.922167,-87.638888,41.924632472,-87.689307006,1,20
113,123,-7.690159875337073,-42.25493432042209,41.91844,-87.65222,41.922695,-87.697153,5,29
56,290,27.131276602996195,-4.315706853171267,41.888716036,-87.644447853,41.921525,-87.707322,-1,67
143,349,9.21489546409714,-24.864372342653425,41.922167,-87.638888,41.929143,-87.649077,1,33
143,233,48.0087121685139,-10.88156806304432,41.922167,-87.638888,41.883004,-87.651148,-1,114
238,249,-1.2941596219020899,7.667901389629133,41.961615,-87.674365,41.963982,-87.638181,-1,13
77,194,41.60942698745601,5.814195503314057,41.882242,-87.641066,41.886875,-87.62603,-1,61
111,327,9.612057581322803,19.988055510368277,41.894666,-87.638437,41.92154,-87.653818,-1,10
333,333,37.43097826661569,-0.04211502360238636,41.907066,-87.667252,41.907066,-87.667252,-1,260
44,333,42.20822520850338,11.448705059963551,41.884730201,-87.627733569,41.907066,-87.667252,-1,91
43,217,-40.351186852851484,25.8243207483139,41.883892766,-87.624649141,41.886773,-87.656001,-1,3
30,106,19.1314388818162,-3.110587616819448,41.899643,-87.6677,41.897448,-87.628722,4,42
152,311,7.775486164939532,-39.327382701094066,41.932225,-87.658617,41.968885,-87.684001,5,74
35,458,45.691987022766654,3.3729891274632093,41.892278,-87.612043,41.989742511,-87.660140621,0,116
39,98,3.374450029902575,-38.55681847856676,41.879472352,-87.625688606,41.882664,-87.63253,5,34
257,476,-11.982260743934102,-50.86186841538713,41.94911,-87.675112,41.966686362,-87.708051981,5,31
94,194,45.27481160802272,6.920091022092711,41.918306,-87.636282,41.886875,-87.62603,-1,113
94,463,57.18245405646709,-2.5119596028791933,41.918306,-87.636282,41.977996654,-87.668047105,-1,176
37,337,-4.933554861212724,-57.732162426929285,41.879356359,-87.629791036,41.896544,-87.630931,5,155
242,458,56.9934511826591,2.0967944439377573,41.967094,-87.679028,41.989742511,-87.660140621,3,83
62,341,-10.36767525380204,-11.12402215098217,41.851375173,-87.618834649,41.866095,-87.607267,-1,29
50,176,7.3970466448534635,-10.279359778288244,41.875932666,-87.630584536,41.902973,-87.63128,-1,17
76,300,-6.3288791444560495,17.580207593076704,41.880958,-87.616743,41.937725,-87.644095,-1,26
257,337,6.700305566276941,-5.330161442666464,41.94911,-87.675112,41.896544,-87.630931,4,17
27,257,2.757076256433676,-36.978380567113476,41.91021,-87.6435,41.94911,-87.675112,5,37
306,463,23.78489095267571,-15.959423377530683,41.958494,-87.654966,41.977996654,-87.668047105,-1,59
24,359,6.549982455458594,-52.54824399333334,41.89186,-87.62062,41.90348607,-87.643353494,5,96
7,47,37.872571699667525,39.93595672468369,41.886349063,-87.617516547,41.88918,-87.6277,2,27
17,66,27.950468649238452,3.1191183719162923,41.90332,-87.67273,41.885637,-87.641823,1,52
13,291,35.05040057734189,-11.590500637897078,41.932418,-87.652705,41.906724,-87.63483,1,163
110,313,46.220836857826846,22.578078882925404,41.893992,-87.629318,41.925858,-87.638973,3,51
123,289,34.79413443129972,8.987570094302903,41.922695,-87.697153,41.912133,-87.634656,1,61
59,84,11.001041061277963,-18.04123051983289,41.867227,-87.625961,41.891,-87.645925,-1,23
44,334,-10.265364264891724,-40.323525200306904,41.884730201,-87.627733569,41.940775,-87.639192,5,16
3,249,51.14502035158196,-16.79565340009935,41.867225957,-87.61535539,41.963982,-87.638181,1,416
186,211,-2.7516609281204527,-1.4707076330321078,41.891795,-87.658751,41.894448,-87.622663,-1,9
165,176,24.098262742071068,-20.300941767821445,41.95078,-87.659172,41.902973,-87.63128,-1,104
29,75,32.80460501050948,-18.47306501620227,41.90068,-87.6626,41.878412,-87.641052,1,364
6,89,30.915295845877328,-14.309289187673562,41.885041992,-87.612794539,41.875009135,-87.633105819,-1,137
316,340,21.300107743767146,-4.5554771079489,41.96325,-87.679258,41.929546,-87.643118,-1,37
474,484,-7.151132927235365,12.85442638283098,41.968354494,-87.711830668,41.954004839,-87.71912818,-1,6
26,54,-6.305679605193281,-51.994515719140296,41.89102,-87.6173,41.896362458,-87.654061273,5,64
420,428,38.036573613387546,42.49785000838357,41.794300621,-87.601449773,41.780405646,-87.591415989,2,34
114,186,21.124070259880877,0.044608827300703306,41.949399,-87.654529,41.891795,-87.658751,-1,34
46,321,20.5778334574056,-26.674619807724987,41.89993001,-87.63443007,41.871962,-87.626106,-1,95
138,188,-5.417301903997262,14.678097491009064,41.904613,-87.640552,41.92533,-87.6658,-1,6
185,315,-7.493286628111442,37.81605737693429,41.917741,-87.691392,41.912919,-87.664169,-1,8
309,313,6.556964824999308,-10.087187872532244,41.917805,-87.682437,41.925858,-87.638973,5,20
40,394,22.88455743085974,-13.116957524528114,41.879344373,-87.631985221,41.870816,-87.631246,-1,39
40,196,-34.94493035567585,26.349384620478425,41.879344373,-87.631985221,41.890573,-87.622072,-1,1
36,48,8.635084656250086,-52.52384740840736,41.877707956,-87.635321141,41.897764,-87.642884,5,120
183,277,29.2234041009302,-17.118984968555868,41.899714,-87.677234,41.891072,-87.666611,-1,280
110,196,57.36484776801278,-1.2165268292240392,41.893992,-87.629318,41.890573,-87.622072,-1,116
125,181,34.22824421264631,-14.583263567528087,41.890011,-87.626293,41.890749,-87.63206,1,161
192,214,23.934600927527462,-5.317169471383671,41.879255,-87.639904,41.89122,-87.67686,-1,50
128,268,43.653409381573155,-5.732960521802625,41.895769,-87.67722,41.911722,-87.626804,1,313
22,71,35.15472762091327,-3.810659976242707,41.8694821,-87.6554864,41.885483308,-87.652304856,1,79
182,509,20.01579130370273,-21.765245485240914,41.903222,-87.634324,41.909769302,-87.705280487,-1,203
80,273,33.71030393745208,-0.10716927498180918,41.88042,-87.655599,41.857813,-87.62455,-1,157
476,501,31.11453318164542,-7.8706719715793625,41.966686362,-87.708051981,41.931901969,-87.70119513,1,81
491,491,-15.96920404385074,37.19930877287304,41.946635831,-87.694614758,41.946635831,-87.694614758,-1,5
239,486,46.806221186624256,-12.062042629312586,41.966555,-87.688487,41.954340852,-87.686079624,-1,199
85,323,-4.198574503711443,-30.117718241364233,41.90096039,-87.62377664,41.969517,-87.654691,5,13
243,462,23.072384150391038,-15.68046987108414,41.962391,-87.684146,41.979770217,-87.675814728,-1,59
38,45,5.370228752365332,-31.309152050219705,41.886020828,-87.630876058,41.876243,-87.624426,-1,64
251,318,28.89806040460675,4.228064862855381,41.967968,-87.650001,41.954177,-87.664358,-1,42
226,293,55.780799787321634,-2.43876008818758,41.939743,-87.658865,41.965485,-87.657238,-1,168
237,263,39.38807157992861,26.98319839403662,41.842052,-87.617,41.836208,-87.613533,3,21
480,502,12.126628827915416,21.665908937921913,41.961041,-87.705866,41.926618,-87.697899,1,11
66,414,4.771909140000572,-44.15984081786427,41.885637,-87.641823,41.870257,-87.639474,5,61
120,272,18.4193047889011,-13.780900118325402,41.853605,-87.631886,41.838842,-87.621857,-1,40
133,504,34.762918138063014,-32.92301498263064,41.889176833,-87.638505772,41.924632472,-87.689307006,4,75
134,175,1.6313141687003543,-30.511752055839967,41.877749,-87.649633,41.872373,-87.633523,-1,29
240,257,-17.716004046539645,-5.31402968232637,41.954245,-87.654406,41.94911,-87.675112,-1,5
177,463,-14.852731952004813,-3.8751046917935885,41.926277,-87.630834,41.977996654,-87.668047105,2,8
36,180,24.8191779225053,-2.352984504041517,41.877707956,-87.635321141,41.906782,-87.626402,-1,55
21,76,-8.331903822858942,-44.472569479363806,41.87772613,-87.65478743,41.880958,-87.616743,5,44
518,518,13.169852366251185,-45.866007640506524,41.885502,-87.716866,41.885502,-87.716866,-1,248
133,146,39.32490661606072,19.613367387004665,41.889176833,-87.638505772,41.877945,-87.662007,3,22
55,89,17.237332217610458,-45.59202452002908,41.867324,-87.648625,41.875009135,-87.633105819,5,277
295,295,-5.190933290381202,-1.4492319914476828,41.972972,-87.659637,41.972972,-87.659637,-1,13
50,237,39.277048435696834,-27.589321518046344,41.875932666,-87.630584536,41.842052,-87.617,-1,289
179,179,-32.61877986337396,14.657023288635818,41.82256,-87.61615,41.82256,-87.61615,-1,5
256,293,14.15682305698739,-8.243827236962149,41.952833,-87.649993,41.965485,-87.657238,-1,70
13,331,21.37125235475602,-34.975694851334566,41.932418,-87.652705,41.908537,-87.648627,5,204
38,305,21.76312112478221,22.942017662493676,41.886020828,-87.630876058,41.902893,-87.687275,1,12
69,246,-6.58899078712397,-56.79277882675503,41.909396006,-87.677691929,41.956061,-87.668869,-1,116
462,517,-1.8414775718734768,-54.20851454293203,41.979770217,-87.675814728,42.015963,-87.675005,5,75
27,236,32.123891315294806,-17.664963582479317,41.91021,-87.6435,41.907576,-87.638517,1,267
2,47,6.839611662622058,-37.261688819108784,41.872638,-87.623979,41.88918,-87.6277,5,48
35,215,-4.05718987703706,-51.49992777896473,41.892278,-87.612043,41.88137,-87.67493,5,59
169,268,1.3164145578190058,-56.91654383421348,41.874337,-87.639566,41.911722,-87.626804,5,144
98,202,59.07278246826125,-2.0402221219348275,41.882664,-87.63253,41.857499,-87.646277,-1,414
160,198,16.345492457185852,-4.508628953687822,41.910535,-87.689556,41.881892,-87.648789,4,34
93,220,-10.505120483578333,17.49006634454388,41.913688,-87.652855,41.93262,-87.642385,-1,8
260,479,38.13867122269096,-8.774762081348488,41.929567,-87.707857,41.961154076,-87.716569073,1,410
219,499,31.766902974156178,14.119966397165083,41.916027,-87.677411,41.930585371,-87.723777364,3,40
210,327,36.3357765203423,-8.021091867736375,41.90345,-87.667747,41.92154,-87.653818,1,161
177,482,7.891315666867925,-52.13471685016609,41.926277,-87.630834,41.961525933,-87.691165041,5,95
177,328,7.327089104116452,-38.727928442817586,41.926277,-87.630834,41.788746,-87.601334,5,54
423,423,8.357871128098951,-20.875859799795833,41.791478,-87.599861,41.791478,-87.599861,-1,51
66,129,47.1973754415226,6.417628135364367,41.885637,-87.641823,41.857556,-87.661535,-1,188
163,301,7.855432683471724,-30.460764966948453,41.931931,-87.677856,41.907993,-87.631501,-1,81
449,463,-5.307606078413789,-58.964871574572186,42.004450629,-87.672402405,41.977996654,-87.668047105,5,219
128,320,42.05051441078573,2.6379937140072065,41.895769,-87.67722,41.872187,-87.661501,1,105
174,223,27.821867389052994,17.04837217343118,41.882091,-87.639833,41.918216,-87.656936,-1,29
184,341,45.525152876753864,6.7662509231718175,41.83104,-87.62688,41.866095,-87.607267,-1,111
107,196,34.97562511374632,10.446609288413642,41.878287,-87.643909,41.890573,-87.622072,1,91
96,146,27.268234795934937,2.0619296959611555,41.88461619,-87.644570585,41.877945,-87.662007,-1,43
21,255,40.98945857581163,41.65207045311609,41.87772613,-87.65478743,41.867888,-87.623041,-1,59
88,119,19.666612335960153,27.04765795540035,41.88397,-87.655688,41.88541,-87.66732,-1,10
44,215,41.39285220338895,41.57718273715922,41.884730201,-87.627733569,41.88137,-87.67493,0,99
126,180,4.990742186168802,-8.506000261976292,41.911974,-87.631942,41.906782,-87.626402,-1,19
244,316,9.414293773539201,-16.763077674564308,41.95469,-87.67393,41.96325,-87.679258,-1,24
88,349,40.721175721500934,40.81038343204202,41.88397,-87.655688,41.929143,-87.649077,-1,51
61,489,37.517792997899484,23.347774371410292,41.907655,-87.672552,41.946781849,-87.716421522,-1,23
158,182,-4.428159941153821,-53.678441763193646,41.912616,-87.681391,41.903222,-87.634324,5,95
287,324,-4.425740756108844,9.406261350013546,41.880317,-87.635185,41.93132,-87.638742,5,8
154,176,43.16404111559327,3.43125896598789,41.93949,-87.66378,41.902973,-87.63128,1,101
106,341,6.0527044103882215,0.917488542592937,41.897448,-87.628722,41.866095,-87.607267,-1,13
13,330,-35.33047642570416,-11.808921802464067,41.932418,-87.652705,41.946176,-87.673308,-1,2
527,596,12.543960285464284,-25.52986631096945,42.018901,-87.690048,42.048214,-87.683485,-1,64
177,250,8.062663988964529,-53.72953313190052,41.926277,-87.630834,41.936083,-87.669807,5,169
211,214,30.248663391751982,-12.437495693132847,41.894448,-87.622663,41.89122,-87.67686,-1,49
77,157,27.269629946734963,18.807258022074322,41.882242,-87.641066,41.936669,-87.636794,-1,32
294,298,52.58242074372244,17.101806050402196,41.978353,-87.659753,41.955927,-87.679259,-1,44
100,327,32.090656909176374,-9.306644753722123,41.888243,-87.63639,41.92154,-87.653818,1,66
56,195,48.885988732360495,23.600332010149533,41.888716036,-87.644447853,41.884728,-87.619521,3,108
226,228,17.259580704396562,26.675062642699896,41.939743,-87.658865,41.9406,-87.6785,-1,8
223,224,42.9679033254144,5.224754275262773,41.918216,-87.656936,41.913778,-87.64884,-1,63
92,134,43.09268891740988,11.89523871927029,41.894556,-87.653449,41.877749,-87.649633,-1,58
6,182,5.136736227197902,-51.873225314840546,41.885041992,-87.612794539,41.903222,-87.634324,5,77
60,122,20.891209275782142,19.491105968134587,41.910578035,-87.649421929,41.87501,-87.67328,-1,6
175,196,41.71269784528101,-18.399955936128258,41.872373,-87.633523,41.890573,-87.622072,1,182
230,311,53.04333480942176,17.133707161607955,41.94334,-87.67097,41.968885,-87.684001,-1,49
298,476,4.646126210731331,28.657085965492264,41.955927,-87.679259,41.966686362,-87.708051981,-1,6
13,245,-46.05233531052925,20.0823676215294,41.932418,-87.652705,41.961004,-87.649603,-1,2
198,219,39.38506604771093,12.619596518336733,41.881892,-87.648789,41.916027,-87.677411,-1,83
135,179,33.31468254825509,-13.970086952899107,41.85378,-87.64665,41.82256,-87.61615,1,112
243,459,50.5907398943875,-14.655207312464384,41.962391,-87.684146,41.984036696,-87.652310469,-1,166
54,501,1.1549591580096081,-3.3198813497565984,41.896362458,-87.654061273,41.931901969,-87.70119513,-1,21
29,346,3.7794369449377534,4.299130115291214,41.90068,-87.6626,41.88283,-87.661206,-1,24
76,98,17.83779142904714,-22.25963043194343,41.880958,-87.616743,41.882664,-87.63253,-1,68
174,205,43.49171350020369,41.36905901808926,41.882091,-87.639833,41.857901,-87.668745,0,135
28,138,18.507564329759337,27.397783275680787,41.91468,-87.64332,41.904613,-87.640552,-1,12
158,160,27.623386205336868,-2.1037706590291734,41.912616,-87.681391,41.910535,-87.689556,-1,60
21,174,57.42696749708248,-2.552261259485972,41.87772613,-87.65478743,41.882091,-87.639833,1,163
50,286,19.79054398247133,-30.66755198916996,41.875932666,-87.630584536,41.878724,-87.634793,-1,158
478,498,37.04888928733829,13.24334750682842,41.96590014,-87.693638494,41.938428791,-87.698007756,-1,87
161,191,27.98691513865597,28.349649469102363,41.895764746,-87.625908033,41.880884,-87.639525,-1,45
129,339,25.034359927754426,-24.845912601661478,41.857556,-87.661535,41.838198,-87.645143,5,109
115,238,44.69800007928408,1.146763719631862,41.936266,-87.652662,41.961615,-87.674365,1,111
16,509,-2.453460272054141,-2.4142163107473844,41.910337,-87.670072,41.909769302,-87.705280487,5,9
7,256,23.939142220896084,9.023176195932999,41.886349063,-87.617516547,41.952833,-87.649993,-1,28
135,206,0.49255039592552224,-58.39693168627205,41.85378,-87.64665,41.847203,-87.646795,5,193
66,186,20.890127480542514,2.4724298329792536,41.885637,-87.641823,41.891795,-87.658751,-1,42
347,489,9.526262411643895,-18.06160481656123,41.950687,-87.6687,41.946781849,-87.716421522,-1,19
196,211,24.631325279085917,-22.20223730813481,41.890573,-87.622072,41.894448,-87.622663,-1,128
231,316,31.87283875448167,-12.967842112680987,41.96167,-87.65464,41.96325,-87.679258,-1,83
219,296,58.41797603054116,2.856421839244919,41.916027,-87.677411,41.940106,-87.645451,3,104
49,264,29.235222126859743,43.563321222886515,41.881319815,-87.629520919,41.886835,-87.62232,2,64
176,309,28.733223980327114,44.65297046709132,41.902973,-87.63128,41.917805,-87.682437,2,192
249,484,16.860598927993443,-44.845331111252925,41.963982,-87.638181,41.954004839,-87.71912818,5,119
165,461,33.7563946592568,-2.5786683153773517,41.95078,-87.659172,41.984044611,-87.66027383,1,136
342,434,-0.2805805960665371,-46.36028848603317,41.871262,-87.673688,41.866501483,-87.68469707,5,41
59,301,12.164786896736944,-42.55888931738139,41.867227,-87.625961,41.907993,-87.631501,5,127
4,140,52.97727984249139,-9.90168586054871,41.856268,-87.613348,41.898969,-87.629912,-1,276
195,225,20.99735149948227,2.553970371248173,41.884728,-87.619521,41.919936,-87.64883,-1,43
50,280,3.833937806637345,-56.15859598314272,41.875932666,-87.630584536,41.8378,-87.65114,5,138
257,327,24.728379868981744,-2.6040933018943946,41.94911,-87.675112,41.92154,-87.653818,-1,66
16,295,16.28314342401913,-4.606095223145402,41.910337,-87.670072,41.972972,-87.659637,4,24
615,618,26.532113433128657,-8.63753899713567,41.87981,-87.779425,41.870699,-87.778797,-1,59
142,364,48.28273286683151,-11.039807846117732,41.894503,-87.617854,41.900219493,-87.642985468,-1,135
44,158,28.9661215998297,-22.782438374653957,41.884730201,-87.627733569,41.912616,-87.681391,-1,194
6,180,7.0294595539737585,-47.09962851620462,41.885041992,-87.612794539,41.906782,-87.626402,5,67
30,47,-25.540314296328848,14.167597348344954,41.899643,-87.6677,41.88918,-87.6277,-1,2
77,156,21.265802233984417,-2.5869115291507137,41.882242,-87.641066,41.936496822,-87.647538658,-1,51
182,374,-0.11158031223639171,-23.56061487944331,41.903222,-87.634324,41.898417689,-87.686596016,-1,32
27,141,25.40553357655838,25.95553703615502,41.91021,-87.6435,41.915689,-87.6346,-1,21
353,466,-1.476417603025077,-20.302979742697147,42.012560115,-87.674367115,42.012132277,-87.682912644,-1,51
40,127,-15.694316058304446,-9.6984503719734,41.879344373,-87.631985221,41.925905,-87.64926,-1,8
382,435,36.15047515614441,40.572122489870395,41.874748851,-87.686445276,41.866492782,-87.706496176,2,21
56,315,30.08164211209886,15.941230695955957,41.888716036,-87.644447853,41.912919,-87.664169,-1,25
75,333,-32.71888022229938,-8.40390980037487,41.878412,-87.641052,41.907066,-87.667252,-1,1
202,320,44.553828342215105,-14.649863172022707,41.857499,-87.646277,41.872187,-87.661501,1,159
32,186,5.187796246409119,-48.423036539029525,41.87464,-87.65703,41.891795,-87.658751,5,54
54,122,20.868103874507963,-21.678417208474084,41.896362458,-87.654061273,41.87501,-87.67328,-1,72
320,414,-10.374637791814054,2.791394084874094,41.872187,-87.661501,41.870257,-87.639474,-1,28
20,123,-7.834592212867838,9.952782742709118,41.910522,-87.653106,41.922695,-87.697153,-1,5
277,381,2.710673244716921,-47.9143632262685,41.891072,-87.666611,41.879787709,-87.686112808,5,36
56,346,-8.743725026367011,-11.220628658404163,41.888716036,-87.644447853,41.88283,-87.661206,0,13
61,227,-8.085661367979451,-35.31453760255286,41.907655,-87.672552,41.94815,-87.66394,5,15
238,478,-9.211945579815094,-34.398047304629515,41.961615,-87.674365,41.96590014,-87.693638494,5,23
29,33,13.578575609979039,-34.621320798554436,41.90068,-87.6626,41.877181,-87.627844,5,52
86,175,20.382113162805364,-8.097245639125218,41.89637337,-87.66098386,41.872373,-87.633523,4,51
48,123,-24.483650192713906,-24.530775117105772,41.897764,-87.642884,41.922695,-87.697153,-1,5
98,327,29.869834500426446,10.534439520754646,41.882664,-87.63253,41.92154,-87.653818,-1,30
54,94,-6.267479414928703,-31.4602332019276,41.896362458,-87.654061273,41.918306,-87.636282,5,16
125,126,-15.80431810841457,-33.80615037360465,41.890011,-87.626293,41.911974,-87.631942,5,7
46,134,33.612527530143446,29.734964459506156,41.89993001,-87.63443007,41.877749,-87.649633,-1,16
42,346,19.949751425562784,-8.049586135678602,41.852619,-87.626488,41.88283,-87.661206,4,43
45,89,2.0070600337346414,37.04850881045123,41.876243,-87.624426,41.875009135,-87.633105819,-1,4
85,284,50.29955935996234,-14.945958660731192,41.90096039,-87.62377664,41.87785,-87.62408,1,178
117,212,4.694080421200092,-35.029606857133054,41.94018,-87.65304,41.892154,-87.636928,5,45
41,222,29.761569598267535,-5.523344469179101,41.872077633,-87.629543773,41.920195,-87.693033,-1,78
109,135,14.01380952012478,5.969285331344027,41.874675,-87.650019,41.85378,-87.64665,-1,19
119,377,-10.744210647216294,-52.149580384297565,41.88541,-87.66732,41.884603285,-87.706303744,5,30
96,197,0.015271997166075683,-5.408132227828953,41.88461619,-87.644570585,41.882134,-87.625125,5,9
468,474,49.63084865026086,-8.803086565690174,41.983664709,-87.696422561,41.968354494,-87.711830668,1,183
51,116,15.970945428294483,2.8249974804337112,41.884576228,-87.63188991,41.915401,-87.687202,-1,15
73,341,6.200807079926248,-16.03050397821855,41.880422,-87.642746,41.866095,-87.607267,-1,37
33,52,-35.04369138157994,37.25423274351687,41.877181,-87.627844,41.886024,-87.624117,-1,3
32,52,-5.9085407997186135,16.000529004227207,41.87464,-87.65703,41.886024,-87.624117,-1,21
295,303,-17.912991346549536,-0.36529963385717923,41.972972,-87.659637,41.945512,-87.64598,-1,9
484,489,-0.8313036579497598,-54.377875295563,41.954004839,-87.71912818,41.946781849,-87.716421522,5,69
181,330,29.13803415631885,43.76929558382455,41.890749,-87.63206,41.946176,-87.673308,2,66
38,210,26.50264194774408,-3.231287177054598,41.886020828,-87.630876058,41.90345,-87.667747,-1,73
421,422,25.89344948199576,-14.126269612429306,41.793429457,-87.615853262,41.791568011,-87.607852177,1,46
450,451,8.314361497361977,18.80854800705819,42.002007264,-87.689726232,42.00104378,-87.661198243,-1,11
31,186,14.498379306532613,-38.87927571158217,41.896776,-87.635633,41.891795,-87.658751,5,79
192,261,16.910376478037744,-37.61830484054211,41.879255,-87.639904,41.871514,-87.669886,5,90
140,334,21.553950600879293,-26.555491315217274,41.898969,-87.629912,41.940775,-87.639192,-1,152
7,414,15.353399218793662,-25.962641950097154,41.886349063,-87.617516547,41.870257,-87.639474,0,243
240,354,0.23641423579124193,-33.40327892001539,41.954245,-87.654406,42.010586563,-87.662412095,5,30
216,372,56.843585938758984,2.7293843203547286,41.903029,-87.697474,41.900146,-87.702882,3,63
171,205,-4.549279307348038,-29.909050332538857,41.855136,-87.654127,41.857901,-87.668745,5,10
228,498,-3.1998163763662033,-43.714023346786746,41.9406,-87.6785,41.938428791,-87.698007756,5,28
30,286,-19.52148384354911,25.53847876288151,41.899643,-87.6677,41.878724,-87.634793,-1,3
398,399,19.05889909890846,0.8426445321299221,41.757871448,-87.54938625,41.76218896,-87.55927465,-1,47
193,403,-18.923024658325925,-5.116302134352147,41.841707,-87.626938,41.834529886,-87.631822981,-1,6
153,173,45.513489596729535,32.9139878884985,41.935733,-87.663576,41.89691,-87.621743,-1,16
200,265,53.96020732773943,29.20568884542897,41.809851,-87.616279,41.822985,-87.6071,-1,55
134,264,8.896576776917142,19.53581595717427,41.877749,-87.649633,41.886835,-87.62232,-1,15
38,55,59.284379939982,-0.6343324494880825,41.886020828,-87.630876058,41.867324,-87.648625,3,259
81,329,-8.528642717385413,-44.05715661107918,41.884241,-87.629634,41.932684,-87.63625,5,37
4,101,30.296720049035063,-6.640737781488445,41.856268,-87.613348,41.781016372,-87.57611976,-1,82
36,219,-2.972051466934139,-35.739228719328345,41.877707956,-87.635321141,41.916027,-87.677411,5,16
13,354,39.08555868318174,19.78559299937812,41.932418,-87.652705,42.010586563,-87.662412095,3,42
251,314,26.347306747358893,-3.2436045033689993,41.967968,-87.650001,41.957921,-87.673567,-1,96
470,474,13.753222922431815,2.7924894035382066,41.975672,-87.709261,41.968354494,-87.711830668,4,11
