source,target,x,y,slat,slng,tlat,tlng,label,fre
4,117,23.97523265351574,-1.6169389899542623,41.856268,-87.613348,41.94018,-87.65304,-1,3.0
53,303,-25.573764145488568,-1.6272602330015946,41.894729,-87.633775,41.945512,-87.64598,-1,9.0
171,401,-4.398353787683525,-24.285439609251277,41.855136,-87.654127,41.842733,-87.635491,2,31.0
49,507,43.02777806857171,23.44533747637037,41.881319815,-87.629520919,41.917513394,-87.701808956,-1,1.0
6,94,-42.305579392143386,28.62936298437436,41.885041992,-87.612794539,41.918306,-87.636282,-1,140.0
302,478,35.36879920187566,17.36723108572152,41.928712,-87.653833,41.96590014,-87.693638494,-1,19.0
53,144,-6.984414482585036,-37.503527486625956,41.894729,-87.633775,41.921822,-87.64414,-1,118.0
154,194,25.023949964047475,-23.387591969880685,41.93949,-87.66378,41.886875,-87.62603,-1,2.0
84,303,-10.830460252918437,27.655395155371615,41.891,-87.645925,41.945512,-87.64598,-1,4.0
107,134,-41.63840725649875,23.775592226756117,41.878287,-87.643909,41.877749,-87.649633,0,201.0
102,356,52.36594390142285,-6.225932981614688,41.773458499,-87.585339739,41.766492937,-87.586460878,6,40.0
131,182,38.8375142584065,43.21760608607987,41.939365,-87.668385,41.903222,-87.634324,-1,32.0
186,337,0.8708150180615978,-23.936697839706383,41.891795,-87.658751,41.896544,-87.630931,0,42.0
56,262,20.028019170618624,-1.961177716201505,41.888716036,-87.644447853,41.827059,-87.64572,-1,1.0
454,457,-30.949365004872714,27.590268580836344,41.994779688,-87.660284535,41.99089375,-87.669583398,4,230.0
31,504,-6.8889765617770164,-58.6870619478526,41.896776,-87.635633,41.924632472,-87.689307006,-1,13.0
123,305,6.404501682956149,0.18787715342696298,41.922695,-87.697153,41.902893,-87.687275,5,93.0
218,286,37.132697894093184,-32.74771836941638,41.856802,-87.633879,41.878724,-87.634793,-1,2.0
39,114,-12.789462125698446,32.0737522825572,41.879472352,-87.625688606,41.949399,-87.654529,-1,5.0
482,483,-40.24016195695706,-21.79667151977753,41.961525933,-87.691165041,41.953393,-87.732002,4,16.0
131,131,-4.520950995559596,-40.19565845219578,41.939365,-87.668385,41.939365,-87.668385,3,76.0
161,482,14.173749047867869,-42.29530464997267,41.895764746,-87.625908033,41.961525933,-87.691165041,-1,1.0
35,327,-34.98396550500034,36.101272419022166,41.892278,-87.612043,41.92154,-87.653818,-1,110.0
52,268,18.32479913708032,-27.248715603101832,41.886024,-87.624117,41.911722,-87.626804,-1,338.0
229,476,19.00037182147685,-29.449973032987224,41.943739,-87.66402,41.966686362,-87.708051981,-1,2.0
62,206,-21.01110748875611,21.704934534952763,41.851375173,-87.618834649,41.847203,-87.646795,-1,9.0
2,255,33.497340619807666,30.983927945772248,41.872638,-87.623979,41.867888,-87.623041,1,843.0
69,142,49.25721784020506,8.587076580190743,41.909396006,-87.677691929,41.894503,-87.617854,-1,13.0
57,370,15.348606344487616,9.573227281172723,41.867117782,-87.641087959,41.854184249,-87.619153742,-1,22.0
40,383,38.64147633471158,24.005446970678207,41.879344373,-87.631985221,41.874290614,-87.667245636,-1,2.0
60,124,-47.621739104114035,19.7396625243055,41.910578035,-87.649421929,41.855048,-87.675726,-1,1.0
163,465,-22.371293609680865,26.985007887596755,41.931931,-87.677856,41.9716,-87.650154,-1,2.0
172,233,-38.141712208796086,21.52004687312964,41.902308701,-87.627690528,41.883004,-87.651148,0,15.0
150,289,21.242337359352547,17.01876911766635,41.838556,-87.608218,41.912133,-87.634656,-1,3.0
22,446,-19.950896505832194,-7.046296009090419,41.8694821,-87.6554864,41.841517708,-87.685131441,2,2.0
228,340,-2.7592798544741792,27.638607077805432,41.9406,-87.6785,41.929546,-87.643118,3,19.0
115,487,1.480955899310463,-33.77474725051917,41.936266,-87.652662,41.952162193,-87.698051113,-1,26.0
140,160,1.149204802447129,-35.7987346531992,41.898969,-87.629912,41.910535,-87.689556,-1,1.0
386,411,-34.74874784080739,24.881233175963324,41.792929646,-87.644990056,41.808133915,-87.645616554,-1,1.0
289,461,-22.721089795291444,-14.009401560213586,41.912133,-87.634656,41.984044611,-87.66027383,-1,2.0
21,317,-29.387250401923282,-20.361308157275836,41.87772613,-87.65478743,41.869154,-87.671045,-1,166.0
2,217,58.25990505864795,-1.349270485644517,41.872638,-87.623979,41.886773,-87.656001,-1,2.0
253,493,-31.66588914396313,30.307967349906356,41.968873,-87.658857,41.943026165,-87.687394535,-1,5.0
71,511,-11.274630804424879,-29.60093590952353,41.885483308,-87.652304856,41.914026713,-87.705126462,-1,2.0
253,326,-24.066852608863616,20.347487265966368,41.968873,-87.658857,41.967096,-87.667429,4,767.0
146,348,-3.336459448779391,-59.73554930878274,41.877945,-87.662007,41.854016,-87.695445,-1,1.0
73,113,-29.195058461060665,-16.173475470375188,41.880422,-87.642746,41.91844,-87.65222,-1,18.0
131,364,7.795628117829747,5.466075298626157,41.939365,-87.668385,41.900219493,-87.642985468,-1,14.0
107,141,-3.4909782023549756,4.821561431410002,41.878287,-87.643909,41.915689,-87.6346,-1,13.0
209,274,-13.240859187093445,-8.363687236449099,41.849527,-87.640591,41.861267,-87.656625,2,4.0
68,181,4.958409544628084,30.332201929260425,41.875885,-87.640795,41.890749,-87.63206,0,36.0
171,171,28.952163165740174,24.58403623489136,41.855136,-87.654127,41.855136,-87.654127,2,40.0
277,340,42.19056459871539,19.899617410558978,41.891072,-87.666611,41.929546,-87.643118,-1,4.0
185,213,-13.987396975892702,21.066753489740744,41.917741,-87.691392,41.910153,-87.68229,5,187.0
154,323,38.18493297357366,-36.65031480572524,41.93949,-87.66378,41.969517,-87.654691,-1,5.0
292,447,-14.74445702061969,-26.326280215139164,41.957081,-87.664199,42.007971923,-87.665502394,-1,5.0
259,373,-19.00378910358454,-26.063784920693056,41.918121,-87.696972,41.895465303,-87.706127884,5,1.0
236,334,-32.19405430195789,21.609656280029288,41.907576,-87.638517,41.940775,-87.639192,-1,6.0
223,276,-12.050007662408206,-21.148091794518393,41.918216,-87.656936,41.91044,-87.6972,-1,23.0
85,510,9.786124228941333,-3.0920869473974597,41.90096039,-87.62377664,41.902706594,-87.709219571,-1,3.0
15,309,-13.206643037097225,27.205974978776016,41.858166,-87.656495,41.917805,-87.682437,-1,1.0
94,182,-40.605145701240176,30.988718173882383,41.918306,-87.636282,41.903222,-87.634324,-1,239.0
219,474,29.10099473999092,-23.400047403363832,41.916027,-87.677411,41.968354494,-87.711830668,-1,3.0
183,234,-34.84353651036982,18.241410606122994,41.899714,-87.677234,41.961588,-87.666036,-1,2.0
300,491,-18.251411501880124,24.08254506970313,41.937725,-87.644095,41.946635831,-87.694614758,3,34.0
98,191,3.374450029902575,-38.55681847856676,41.882664,-87.63253,41.880884,-87.639525,0,247.0
71,219,43.50715758501234,-7.904123859246673,41.885483308,-87.652304856,41.916027,-87.677411,-1,39.0
171,414,18.71136210065167,-4.612193967184199,41.855136,-87.654127,41.870257,-87.639474,-1,9.0
30,106,20.246756944707155,22.074095502078677,41.899643,-87.6677,41.897448,-87.628722,-1,11.0
157,256,3.1859156931100703,26.653328749913488,41.936669,-87.636794,41.952833,-87.649993,-1,147.0
301,458,11.777438485162126,-46.559370694345404,41.907993,-87.631501,41.989742511,-87.660140621,-1,8.0
7,226,4.534757742868827,11.591842520170111,41.886349063,-87.617516547,41.939743,-87.658865,-1,2.0
258,460,-17.643809022066982,34.66325988224337,41.930584,-87.685126,41.983593,-87.669154,-1,1.0
188,319,-39.57201681244016,-18.767154625560718,41.92533,-87.6658,41.932595,-87.665939,3,228.0
41,370,18.602466254104765,-38.57842141816452,41.872077633,-87.629543773,41.854184249,-87.619153742,-1,47.0
223,238,45.633582491778256,18.36446913758334,41.918216,-87.656936,41.961615,-87.674365,-1,1.0
76,169,-36.68718959325397,-19.04208715978552,41.880958,-87.616743,41.874337,-87.639566,-1,64.0
99,334,52.687471667173256,17.08036525933087,41.89257,-87.614492,41.940775,-87.639192,1,285.0
412,412,29.23179288533854,-17.091601138615275,41.809317709,-87.633449288,41.809317709,-87.633449288,6,9.0
28,454,34.0928836251393,35.458561912091426,41.91468,-87.64332,41.994779688,-87.660284535,-1,1.0
323,354,-38.20311631300712,26.344809215321177,41.969517,-87.654691,42.010586563,-87.662412095,4,13.0
53,337,-13.692772567862228,-35.44160992467687,41.894729,-87.633775,41.896544,-87.630931,0,169.0
44,134,34.16940598759133,-20.436281922110826,41.884730201,-87.627733569,41.877749,-87.649633,0,90.0
325,334,39.36823022209955,3.72024002601878,41.973385,-87.668365,41.940775,-87.639192,-1,77.0
85,523,-6.5035085939554635,-52.99161828113673,41.90096039,-87.62377664,42.021019,-87.665086,-1,1.0
55,255,-39.84981829164533,-4.283146264537279,41.867324,-87.648625,41.867888,-87.623041,-1,139.0
210,229,47.11139766388501,12.469196857126962,41.90345,-87.667747,41.943739,-87.66402,-1,94.0
346,446,13.39376480722063,-10.665698066076748,41.88283,-87.661206,41.841517708,-87.685131441,-1,1.0
171,174,-43.162646560066605,-11.24834589196226,41.855136,-87.654127,41.882091,-87.639833,-1,7.0
34,177,5.566212914830874,24.863429322085523,41.926755988,-87.634428785,41.926277,-87.630834,1,785.0
50,303,21.96807757088217,-46.59302598119096,41.875932666,-87.630584536,41.945512,-87.64598,-1,10.0
192,278,-27.935766722591104,-27.79228600905476,41.879255,-87.639904,41.830629,-87.64129,-1,4.0
99,144,-12.295334175248147,45.060683381270515,41.89257,-87.614492,41.921822,-87.64414,-1,39.0
115,116,8.345282999419725,-23.626974282922205,41.936266,-87.652662,41.915401,-87.687202,-1,11.0
69,435,-2.5878400251548426,-19.833289160051102,41.909396006,-87.677691929,41.866492782,-87.706496176,5,1.0
115,310,-26.544473320733577,21.677201196277235,41.936266,-87.652662,41.920082,-87.677855,-1,42.0
86,277,7.707656140536649,-41.17145776179991,41.89637337,-87.66098386,41.891072,-87.666611,5,43.0
22,350,22.587297977656647,1.5278045762929682,41.8694821,-87.6554864,41.895966,-87.667747,-1,7.0
194,370,17.069147258682737,28.779655445464527,41.886875,-87.62603,41.854184249,-87.619153742,-1,9.0
123,300,12.204191183551629,29.840139707513924,41.922695,-87.697153,41.937725,-87.644095,-1,14.0
265,422,-5.1218970628040665,-11.675981469634333,41.822985,-87.6071,41.791568011,-87.607852177,6,6.0
35,190,-17.21269563061963,-1.8248904769610306,41.892278,-87.612043,41.928773,-87.663913,-1,35.0
326,470,12.65176688020691,-32.28441817266464,41.967096,-87.667429,41.975672,-87.709261,4,4.0
260,285,-20.34534425600708,12.361852013774739,41.929567,-87.707857,41.889587,-87.671956,5,30.0
367,403,16.44730235218597,-7.277151756105013,41.830696113,-87.655975912,41.834529886,-87.631822981,2,137.0
90,325,50.246453631604325,23.187040655147932,41.8810317,-87.62408432,41.973385,-87.668365,-1,3.0
126,287,-37.25406489086611,15.46978813125283,41.911974,-87.631942,41.880317,-87.635185,-1,149.0
174,619,22.06578915291182,-19.905784188571324,41.882091,-87.639833,41.924361,-87.727752,-1,1.0
57,262,-40.02974769706415,-10.356229397555001,41.867117782,-87.641087959,41.827059,-87.64572,2,14.0
115,264,37.3703651582595,26.395336626847378,41.936266,-87.652662,41.886835,-87.62232,-1,11.0
197,316,-5.913607419437352,2.377355587238553,41.882134,-87.625125,41.96325,-87.679258,-1,3.0
61,142,-24.20704195050735,18.15404867612305,41.907655,-87.672552,41.894503,-87.617854,-1,14.0
14,147,11.696017304674076,7.090086504837649,41.858086,-87.651073,41.845435,-87.622176,-1,3.0
113,258,-28.37584270868268,0.6745099207648263,41.91844,-87.65222,41.930584,-87.685126,-1,36.0
303,334,6.633017911465443,-37.033324447087665,41.945512,-87.64598,41.940775,-87.639192,-1,391.0
385,556,15.529007704782186,-53.46693503871886,41.794982,-87.633124,41.799659,-87.657195,6,1.0
29,317,-25.941065314384414,-5.02780508252762,41.90068,-87.6626,41.869154,-87.671045,-1,7.0
161,303,15.810273737806932,12.272427420645798,41.895764746,-87.625908033,41.945512,-87.64598,-1,138.0
108,320,3.3389081898481296,-27.837351226341802,41.87184,-87.64664,41.872187,-87.661501,2,418.0
183,214,60.24630458611501,-1.2213544156362268,41.899714,-87.677234,41.89122,-87.67686,5,392.0
60,192,41.67329960139806,-29.336707057223553,41.910578035,-87.649421929,41.879255,-87.639904,-1,45.0
42,329,23.2082179487824,5.492196432075452,41.852619,-87.626488,41.932684,-87.63625,1,1.0
198,245,-49.65444116355271,-17.053174806625325,41.881892,-87.648789,41.961004,-87.649603,-1,1.0
182,329,-39.080331899752686,23.574081300052065,41.903222,-87.634324,41.932684,-87.63625,-1,28.0
168,219,10.183491700921165,-14.107802072840235,41.864059,-87.623727,41.916027,-87.677411,-1,1.0
125,305,-45.069381309505324,17.00192053064306,41.890011,-87.626293,41.902893,-87.687275,-1,97.0
36,309,38.50146775275962,-25.615415906320216,41.877707956,-87.635321141,41.917805,-87.682437,-1,111.0
116,490,26.516781852394708,-0.3486244501136602,41.915401,-87.687202,41.945243568,-87.706649901,5,17.0
31,249,6.700305566276941,-5.330161442666464,41.896776,-87.635633,41.963982,-87.638181,-1,1.0
37,263,-33.731295726932316,8.363182687658393,41.879356359,-87.629791036,41.836208,-87.613533,-1,5.0
240,461,6.377078804718036,33.31603710140592,41.954245,-87.654406,41.984044611,-87.66027383,-1,54.0
297,319,-5.282359944540619,-51.27537069160768,41.961507,-87.671387,41.932595,-87.665939,-1,1.0
152,374,-14.660695979611932,32.76553376501156,41.932225,-87.658617,41.898417689,-87.686596016,-1,6.0
352,398,-4.1314070311859545,13.909822981337248,41.773517551,-87.577142826,41.757871448,-87.54938625,6,2.0
242,490,-54.958751606549065,-5.621770079240536,41.967094,-87.679028,41.945243568,-87.706649901,-1,4.0
77,80,0.8222373353789897,35.17489681772462,41.882242,-87.641066,41.88042,-87.655599,0,961.0
494,523,54.033627618465594,-8.824113352632827,41.982397085,-87.70892252,42.021019,-87.665086,4,2.0
35,284,-22.077376256867385,-23.606647228282434,41.892278,-87.612043,41.87785,-87.62408,1,2306.0
532,608,51.26732826181179,11.230141144050371,41.887919,-87.774446,41.890491,-87.776842,7,6.0
91,170,13.497558386620975,16.481349062647702,41.88338,-87.64117,41.85795,-87.640826,-1,354.0
458,596,54.37901138824823,-3.7459764754001967,41.989742511,-87.660140621,42.048214,-87.683485,4,28.0
135,364,-12.957121587484668,-48.500568954548925,41.85378,-87.64665,41.900219493,-87.642985468,-1,1.0
93,326,-21.544656178179945,36.84613129477911,41.913688,-87.652855,41.967096,-87.667429,-1,11.0
17,118,-7.89203059707222,-28.547278692173865,41.90332,-87.67273,41.911386,-87.638677,-1,45.0
231,319,22.552677584999344,-6.7079925337854185,41.96167,-87.65464,41.932595,-87.665939,3,11.0
24,76,-6.974093765938057,-26.521300829114715,41.89186,-87.62062,41.880958,-87.616743,-1,694.0
19,439,54.87738825389393,15.566893505408887,41.869417,-87.660996,41.853533632,-87.705073032,2,1.0
48,343,-45.46592050797104,21.212576178744275,41.897764,-87.642884,41.928887,-87.658971,-1,58.0
48,89,11.435673588582342,-17.86827393426056,41.897764,-87.642884,41.875009135,-87.633105819,0,319.0
280,388,45.83263240130749,-11.774665240555658,41.8378,-87.65114,41.779381142,-87.644620814,-1,3.0
2,126,7.822754274205371,27.764965858255135,41.872638,-87.623979,41.911974,-87.631942,1,43.0
294,319,28.26698704748006,30.64786256112041,41.978353,-87.659753,41.932595,-87.665939,-1,1.0
114,228,-24.8856231920535,34.324885980106835,41.949399,-87.654529,41.9406,-87.6785,3,85.0
25,320,5.629675286106334,-44.485172405893785,41.89766,-87.62351,41.872187,-87.661501,-1,1.0
289,319,-48.61697860722038,-19.66569658860222,41.912133,-87.634656,41.932595,-87.665939,3,37.0
53,160,5.286901110072506,-31.20916824136326,41.894729,-87.633775,41.910535,-87.689556,-1,6.0
161,260,-18.25021122510859,19.907289953690405,41.895764746,-87.625908033,41.929567,-87.707857,-1,4.0
75,296,-39.63041226385366,18.797762796634462,41.878412,-87.641052,41.940106,-87.645451,-1,6.0
35,238,-11.655999288392142,29.97632800627524,41.892278,-87.612043,41.961615,-87.674365,-1,20.0
229,233,-12.198992228293937,-37.740662823554636,41.943739,-87.66402,41.883004,-87.651148,-1,3.0
19,403,-39.47066653968737,-15.518876610598541,41.869417,-87.660996,41.834529886,-87.631822981,2,8.0
26,459,11.064515329360677,27.061284614648226,41.89102,-87.6173,41.984036696,-87.652310469,-1,32.0
382,437,-14.1866644940656,-38.460266852149346,41.874748851,-87.686445276,41.86148,-87.693374,2,194.0
20,26,59.16683026159775,2.5563421737742655,41.910522,-87.653106,41.89102,-87.6173,-1,16.0
52,100,3.9301607962466028,7.783848681027129,41.886024,-87.624117,41.888243,-87.63639,0,249.0
443,546,37.91075099685231,-8.992949844916112,41.844566849,-87.715910308,41.823192,-87.676597,2,1.0
3,263,-14.012732728951985,25.91357477520009,41.867225957,-87.61535539,41.836208,-87.613533,-1,39.0
170,342,53.50677658426226,28.747581362922904,41.85795,-87.640826,41.871262,-87.673688,2,3.0
181,510,-6.63358039082043,22.024085836509578,41.890749,-87.63206,41.902706594,-87.709219571,-1,2.0
455,596,-16.90879468908566,27.9693731468868,41.990236029,-87.69336964,42.048214,-87.683485,4,1.0
58,331,-35.16924812880083,-17.644191084152382,41.916017,-87.668879,41.908537,-87.648627,-1,586.0
344,592,31.703819681543592,-32.54837566198736,41.96909,-87.674237,41.960631,-87.745359,4,5.0
575,595,-21.139222722970306,-29.978255493675768,41.753174,-87.605026,41.736646,-87.622634,6,1.0
126,306,-31.65844907542566,-3.536994959748791,41.911974,-87.631942,41.958494,-87.654966,-1,63.0
199,420,1.5551981922244453,-29.305402290718465,41.891738,-87.626937,41.794300621,-87.601449773,-1,5.0
150,352,-22.053988896426592,-2.7220524869790155,41.838556,-87.608218,41.773517551,-87.577142826,-1,7.0
60,113,35.13864855277609,33.449984941558874,41.910578035,-87.649421929,41.91844,-87.65222,3,360.0
118,308,26.89351165492511,-28.824562464973177,41.911386,-87.638677,41.943403,-87.679618,3,4.0
377,444,-12.02339750890904,17.69322947510351,41.884603285,-87.706303744,41.844475014,-87.702013013,-1,1.0
160,198,-21.868017707843208,30.23427534461403,41.910535,-87.689556,41.881892,-87.648789,-1,4.0
38,50,-11.029755039172382,33.713223596364855,41.886020828,-87.630876058,41.875932666,-87.630584536,0,152.0
68,127,43.2234865587347,2.3593090047761844,41.875885,-87.640795,41.925905,-87.64926,-1,6.0
62,287,-19.89353985373738,-16.591157886504938,41.851375173,-87.618834649,41.880317,-87.635185,-1,32.0
212,258,34.61666619259697,29.06847369107397,41.892154,-87.636928,41.930584,-87.685126,-1,22.0
81,419,8.641569959874033,1.1846537319548538,41.884241,-87.629634,41.799494294,-87.586449896,-1,1.0
73,153,-50.91975064856106,-12.136534563254783,41.880422,-87.642746,41.935733,-87.663576,-1,24.0
75,275,-4.421833654730829,-37.81506791367566,41.878412,-87.641052,41.865234,-87.666507,-1,31.0
20,156,31.901906003553194,16.085716845630714,41.910522,-87.653106,41.936496822,-87.647538658,3,93.0
7,199,13.500586539812444,-39.98888124771113,41.886349063,-87.617516547,41.891738,-87.626937,-1,160.0
39,268,40.523131653734424,-19.774227420239168,41.879472352,-87.625688606,41.911722,-87.626804,-1,59.0
388,431,32.40007390671999,1.605112089866871,41.779381142,-87.644620814,41.784141693,-87.61330783,6,1.0
290,480,-17.552104089534847,32.496931947003205,41.921525,-87.707322,41.961041,-87.705866,-1,5.0
99,224,-10.998226511997666,-25.655375443969774,41.89257,-87.614492,41.913778,-87.64884,-1,18.0
88,144,-10.31496494930045,-18.59085677301526,41.88397,-87.655688,41.921822,-87.64414,-1,7.0
228,349,-17.39089695960896,-16.431629769722047,41.9406,-87.6785,41.929143,-87.649077,3,5.0
91,216,-15.21284067024983,17.153659753446693,41.88338,-87.64117,41.903029,-87.697474,-1,5.0
166,240,-5.727477372730033,24.31606684489233,41.92883,-87.668507,41.954245,-87.654406,3,13.0
91,258,-1.274826314107478,-10.898728384879366,41.88338,-87.64117,41.930584,-87.685126,-1,20.0
52,147,9.634627840408458,4.457264469654973,41.886024,-87.624117,41.845435,-87.622176,-1,31.0
116,217,39.908872897180466,26.85881349500825,41.915401,-87.687202,41.886773,-87.656001,-1,57.0
43,329,28.04624099241234,-5.244922448227805,41.883892766,-87.624649141,41.932684,-87.63625,-1,17.0
68,174,10.570639924534904,19.652863952587555,41.875885,-87.640795,41.882091,-87.639833,0,276.0
239,505,46.59618744156205,-3.941687120258347,41.966555,-87.688487,41.92409085,-87.676460075,-1,17.0
452,477,-3.323451344597744,-6.5178070395806085,41.994161369,-87.689438282,41.966317529,-87.701082677,4,2.0
574,574,-15.579970789120683,24.60423910886703,41.750951,-87.613783,41.750951,-87.613783,6,5.0
188,484,18.993260932289665,18.996463813432328,41.92533,-87.6658,41.954004839,-87.71912818,-1,1.0
53,75,-41.92818913115685,-13.32124006334431,41.894729,-87.633775,41.878412,-87.641052,0,318.0
520,598,58.62192797525936,-7.240802672194347,42.015962,-87.66857,42.025784,-87.684107,4,3.0
56,164,-43.42031888038664,-27.29607666486821,41.888716036,-87.644447853,41.885837,-87.6355,0,237.0
45,202,48.94654626414431,-13.066447017228127,41.876243,-87.624426,41.857499,-87.646277,-1,11.0
164,340,29.635602691693006,27.747806909044535,41.885837,-87.6355,41.929546,-87.643118,-1,21.0
54,80,8.226588696247308,-17.20686921229081,41.896362458,-87.654061273,41.88042,-87.655599,-1,140.0
238,462,47.58443649387605,-8.39138725941816,41.961615,-87.674365,41.979770217,-87.675814728,4,32.0
22,275,-4.317239075478924,-45.0438027478615,41.8694821,-87.6554864,41.865234,-87.666507,2,111.0
