source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
57,63,29.59724524,3.900533672,28.00954,120.61511,28.01488,120.61139,-1,50,0
1840,2294,0.229126624,-2.120070096,27.9981,120.6541,28.017358,120.65303,3,17,180.9521677
1360,2149,-31.83436536,-27.97173098,27.993854,120.698744,27.98472,120.69611,0,333,0
358,1709,-60.44848193,13.96238417,27.96854,120.74135,27.97034,120.76311,5,197,0
1697,2496,-51.34539746,26.35421604,27.93044,120.81856,27.94412,120.76969,-1,464,0
405,1262,-14.00267617,-3.487194072,27.989232,120.680662,27.98453,120.66027,-1,43,0
338,599,-46.48764264,3.532437465,27.978332,120.738888,27.97321,120.72684,5,15,0
1402,1926,-24.43139393,-49.31437415,28.014576,120.681581,28.01239,120.67322,3,353,0
273,1058,36.51272646,-22.20569578,28.02613,120.64691,28.04752,120.63044,2,13,0
1285,1934,47.81179763,-14.56670459,28.04108,120.61641,28.046363,120.62567,2,20,0
171,2344,14.4562708,-4.891265605,28.00072,120.63977,28.000843,120.64058,3,5928,0
619,640,2.127259244,-20.46548564,28.01319,120.65921,28.01677,120.65806,3,30,1.656894216
697,1315,-5.52309537,59.06383145,27.92414,120.70279,27.91937,120.7061,13,2543,0
556,1659,7.765058764,-6.755441037,27.99014,120.62903,28.00263,120.65655,-1,96,0
1709,1747,-53.13508652,12.71670938,27.97034,120.76311,27.978667,120.735061,5,21,0
3,879,51.46992421,6.297752472,28.03927,120.5877,28.03093,120.59305,12,2,0
1572,2453,65.989673,-16.08255543,28.02693,120.60664,28.04644,120.60417,-1,1169,0
609,2200,39.4658997,-30.88351993,28.02096,120.62016,28.03746,120.65611,-1,43,0
864,2086,65.64864576,16.45391673,28.03948,120.56891,28.03771,120.57585,12,7667,0
35,2002,66.22663233,2.546077526,28.06905,120.57281,28.08602,120.54798,10,0,0
9,1273,39.59341772,-9.544987547,27.99378,120.6501,28.02347,120.61544,-1,8,287.2612172
438,1736,59.88531784,-22.8986907,28.03933,120.62364,28.029592,120.6244,2,1558,0
935,1638,-11.97233643,-3.33207961,27.97987,120.68111,27.99258,120.67111,0,23,0
237,2365,37.82426384,16.954764,28.023421,120.592786,28.01894,120.59618,8,2902,0
80,2235,24.37234733,-3.986992763,28.01143,120.62756,28.013323,120.632305,9,3,0
831,1308,-17.61225889,-2.716334289,27.9762,120.668,27.98404,120.68203,-1,33,0.331000138
1264,2968,12.19838754,-30.18657989,28.02498,120.653057,28.02802,120.6546,2,2,0
1187,1496,-28.09141657,14.53623837,27.96331,120.66311,27.97767,120.70127,-1,258,0.432558397
619,2333,1.342681965,-26.25126026,28.01319,120.65921,28.02407,120.66508,3,0,0
927,1679,-39.95334473,-2.39187269,27.99224,120.72085,27.99338,120.70875,1,52,0
237,1618,34.59510337,14.21113564,28.023421,120.592786,28.00977,120.60049,8,103,0
1848,1999,-10.13382169,42.03794218,27.96164,120.66747,27.91395,120.70028,-1,6,0
213,1713,22.45543564,-32.40120843,28.01009,120.63564,28.01567,120.62619,-1,65,0
317,1088,10.71457787,-40.4543112,28.01994,120.655,28.016654,120.650607,3,55,0
566,2621,-20.84120606,-43.65724935,28.0085,120.68531,28.01036,120.67777,0,75,0.215651081
1204,1215,17.0623382,22.3604495,27.94777,120.6125,27.98702,120.60848,-1,5,0
332,1979,-18.93405703,-13.83951026,28.00341,120.68731,28.00367,120.67052,-1,25,0
682,2029,46.67296908,-15.26890115,28.0412,120.629,28.0414,120.62359,2,4,199.9865417
60,945,-39.69792674,52.09539924,27.89629,120.80392,27.87922,120.78748,7,1482,0
1044,1721,21.20450738,-29.84893055,28.02116,120.6352,28.01943,120.63656,3,100,0
943,2366,-39.28817731,1.363487865,27.98369,120.71502,27.97973,120.67677,-1,2,0
293,561,25.57463263,-22.47905073,28.02476,120.635142,28.02374,120.641626,3,39,0
2176,2915,-20.35523132,-6.178384255,27.95843,120.65338,27.98732,120.68157,-1,26,0
868,2894,-2.707279241,-24.70811001,28.01279,120.66871,28.01941,120.67004,3,34,0
1843,1855,-21.64272118,-2.33283684,27.983923,120.680378,27.98606,120.67631,0,224,0
19,25,-9.919259875,7.551388735,27.98443,120.66958,27.976204,120.667973,-1,145,0
487,2353,-21.57412103,-0.927922314,27.98776,120.67428,27.973777,120.682079,-1,38,0
2226,2962,-57.62811263,32.71339175,27.95539,120.82859,27.95764,120.82445,7,1125,0
773,1386,-21.03648366,-27.17787583,27.989406,120.673557,27.98557,120.68544,0,153,0
1682,1996,-59.77603672,-1.372049821,27.96568,120.73665,27.96722,120.73585,5,1146,0
1005,2220,3.38520978,-7.516051928,28.00628,120.65332,28.00312,120.65703,3,168,124.4236306
1468,2955,0.711376167,-29.23743093,28.02255,120.66078,28.02188,120.66555,3,17,0
1164,1596,39.21650898,-29.39475122,28.04057,120.64705,28.027266,120.655901,2,0,0
224,573,-23.15443305,-56.71054079,28.01492,120.66976,28.014374,120.672952,3,832,0
2250,2357,8.996500131,57.16143002,27.92446,120.6923,27.92044,120.6689,13,12,0
176,2900,41.76240605,5.693433335,28.02521,120.6105,28.02464,120.59964,8,51,0
79,2016,-3.476961187,56.26706833,27.921889,120.696181,27.92264,120.70453,13,114,0
1509,2222,-40.04800717,33.64606092,27.9249,120.82617,27.92255,120.8311,7,96,0
152,379,-37.81010328,47.33710317,27.91139,120.82389,27.87831,120.82092,7,92,0
644,2724,0.147581167,-49.80405006,28.01278,120.65944,28.012221,120.657545,3,21,0
130,1295,13.21082982,69.59374649,27.90369,120.65562,27.87791,120.67133,15,382,0
1352,2832,-27.07008806,52.2848032,27.878333,120.793611,27.8881,120.80006,7,59,0
1904,2392,-21.15961869,-44.63911836,28.01361,120.68305,28.00878,120.68835,1,136,0
41,2185,18.80808616,41.71865908,27.95746,120.61208,27.97251,120.60263,-1,1269,0
752,2272,-7.989995129,39.30265116,27.9454,120.65697,27.91974,120.69145,-1,0,0
1058,2622,53.09754983,-32.70808231,28.04752,120.63044,28.0547,120.64565,2,235,0
11,2154,-41.68874356,7.762313504,27.99544,120.72251,27.96748,120.75293,-1,2,125.4486708
2150,2827,55.88333244,-5.378159126,27.99711,120.58895,28.05657,120.60001,-1,31,0
1033,1306,27.54761323,-2.801592471,28.007951,120.626328,27.99383,120.62833,-1,18,106.6737087
171,740,4.687741961,4.840962665,28.00072,120.63977,28.011421,120.622423,-1,4,61.3929132
1683,1698,-21.50223453,29.58545088,27.95708,120.67304,27.95861,120.665556,4,9429,0
2160,2901,-31.55356973,8.345587764,27.9668,120.7548,27.97339,120.7071,5,0,0
1215,1304,25.46274748,29.61377738,27.98702,120.60848,27.989339,120.608294,6,2046,0
2229,2344,5.822384353,2.937232472,27.99852,120.65649,28.000843,120.64058,3,23,0
483,1402,-23.77792813,-49.92207906,28.015482,120.68332,28.014576,120.681581,3,2245,0
1033,2531,20.52466917,0.387726273,28.007951,120.626328,27.99591,120.64416,-1,3,88.56803312
1522,2419,-52.20500948,-2.579392699,27.987423,120.723357,27.980722,120.721813,1,92,0
1430,2564,-35.96987486,16.01625893,27.9498,120.72544,27.96169,120.70433,5,65,0
2357,2447,8.595641039,59.89858075,27.92044,120.6689,27.907332,120.673448,13,107,0
269,2757,-58.96009533,32.80507535,27.96807,120.80604,27.95417,120.82421,7,1543,0
48,1936,-5.831132113,-45.09537371,28.01947,120.67661,28.0164,120.657,3,22,0
181,253,-24.80162117,8.884760898,27.97517,120.69185,27.9787,120.6874,-1,402,0
1519,2007,-55.07699246,16.37325336,27.97433,120.75966,27.99715,120.77526,5,211,0
1006,1749,33.80405197,37.42392244,27.99467,120.56692,27.97581,120.57281,6,5,0
270,1676,-8.392191528,-6.718663879,28.01764,120.68649,27.99435,120.67119,-1,0,0
415,1596,22.1457343,-57.88544918,28.01975,120.65219,28.027266,120.655901,-1,164,0
1625,1763,-50.10638034,42.84350652,27.91671,120.81301,27.92159,120.82161,7,454,0
893,1855,-17.03085307,-1.985898438,28.00209,120.66254,27.98606,120.67631,-1,0,0.219357398
72,672,22.6900553,40.22936561,27.97367,120.59704,27.96719,120.59359,6,8586,0
2309,2779,-35.33925301,35.88943234,27.92657,120.81725,27.9069,120.82629,7,2,0
2515,2827,71.3187533,-6.227940927,28.06853,120.60201,28.05657,120.60001,-1,1792,0
227,2513,52.16067975,-15.88030813,28.05333,120.63083,28.060569,120.603702,2,115,0
868,1322,-5.79299409,-40.23900188,28.01279,120.66871,28.00798,120.69032,-1,6,139.4809801
1361,2762,-19.4912414,-55.31431431,28.02032,120.67308,28.01919,120.67036,3,160,0
1927,2352,51.34189341,-14.12251315,28.04626,120.62785,28.048507,120.618708,2,58,0
