source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
1724,2279,24.53575314,47.89009681,28.00258,120.70728,27.98388,120.70501,-1,29,0.0
1865,2516,45.00927918,32.30943924,27.97506,120.73909,27.97841,120.73883,10,15242,0.0
1108,2052,41.36151436,-16.74958963,27.924685,120.69711,27.92832,120.69785,3,131,0.0
1837,2262,-3.791860838,-22.78879553,27.98603,120.63754,27.987407,120.628236,8,648,0.0
798,906,4.800292792,62.22002521,28.013245,120.696951,28.01211,120.69386,7,306,0.0
123,961,-31.56137751,-54.00778103,28.08948,120.58851,28.06451,120.58223,9,24,0.0
1806,2796,49.4656201,20.96862944,27.971111,120.759166,27.97189,120.75195,10,937,0.0
2209,2848,24.48601311,-0.666285779,27.96734,120.67106,27.965369,120.686131,5,300,0.0
449,2069,36.23213933,-26.62499045,27.93173,120.70133,27.92095,120.70407,3,289,0.0
646,2629,-23.54483296,37.77794642,28.02101,120.67872,28.024983,120.66739,3,4,0.0
1230,2456,-43.94009863,9.349476298,28.02816,120.65689,28.022125,120.670739,-1,15,0.0
936,955,-41.72736054,-14.66122382,28.02145,120.63334,28.04133,120.65311,-1,14,0.0
2241,2337,30.03499596,27.93658258,27.98751,120.72346,27.986111,120.717222,7,11,0.0
633,2279,30.10166689,44.49890005,27.98491,120.70392,27.98388,120.70501,4,968,0.0
1107,2913,65.06349442,-9.742673977,27.917248,120.816344,27.92081,120.81459,6,186,0.0
1501,2242,-40.86001668,-27.26647021,28.05557,120.61784,28.094722,120.645,-1,94,1.70934296787473
2078,2967,3.932753057,-5.479357827,27.92125,120.70678,27.92614,120.70507,3,32,0.0
189,1651,17.93122171,23.12472791,27.98396,120.69007,27.97707,120.74717,-1,8,0.2709598235957824
1399,2453,-36.27457053,-30.16815902,28.024487,120.608733,28.04644,120.60417,-1,0,0.0
246,1582,23.53965971,-5.609938937,27.95634,120.66596,27.96936,120.67444,5,242,0.0
477,1656,36.90750737,-0.196276281,27.994763,120.731284,27.94263,120.73736,-1,19,0.0
972,1284,29.77978632,-5.059656294,27.94366,120.68317,27.94439,120.71319,-1,173,0.0
14,2200,-63.03317915,11.61219025,28.02496,120.66541,28.03746,120.65611,-1,27,0.0
1867,2061,0.09996664,40.7600969,27.9905,120.6805,27.98839,120.68338,4,138,0.0
1051,1981,-49.74845996,-36.78730382,28.04252,120.60963,28.04382,120.61146,7,601,0.0
109,2440,-21.92945528,-46.73325543,28.03316,120.59087,28.043033,120.586455,9,62,0.0
76,1483,30.26753704,48.61175912,27.99619,120.71034,27.9897,120.71206,7,449,0.0
1005,2452,-37.95083527,34.76812729,28.00628,120.65332,28.0105,120.66068,3,426,0.0
644,699,-27.12126534,27.05403933,28.01278,120.65944,28.012774,120.661939,3,17,0.0
408,1130,-53.29595123,-2.571690117,28.05042,120.6339,28.02327,120.63423,-1,7,0.0
499,1338,-46.72196644,-22.49856864,28.04339,120.62726,28.056963,120.625239,7,21,0.0
2298,2490,29.87659998,-44.57504241,27.92952,120.68107,27.88534,120.6674,-1,10,0.0
1363,1993,66.97039469,22.57994256,27.87025,120.79516,27.8714,120.79231,6,3136,0.0
1855,2353,14.38714789,14.83880897,27.98606,120.67631,27.973777,120.682079,-1,70,0.0
2061,2248,12.6241034,21.14341274,27.98839,120.68338,27.97512,120.69186,-1,26,0.0
176,440,-36.23752732,-18.50097999,28.02521,120.6105,28.00029,120.64716,3,6,0.0
923,1736,-36.31051078,-19.28765969,28.06101,120.62576,28.029592,120.6244,7,14,0.0
11,1839,49.08804602,30.25251197,27.99544,120.72251,27.97706,120.75192,-1,78,0.0
1273,2116,-39.65335042,-39.97990137,28.02347,120.61544,28.04925,120.60197,-1,1012,0.0
2300,2822,27.05160898,32.71553293,27.99832,120.72424,27.97743,120.73394,-1,25,0.0
1061,2000,44.16770626,-26.25064941,27.92415,120.70545,27.92247,120.70628,3,35766,0.0
916,987,-9.507070307,16.44844265,28.01381,120.65692,28.00626,120.66415,3,16,0.0
2183,2779,67.85742133,4.575247115,27.89444,120.81353,27.9069,120.82629,6,76,0.0
646,2456,-24.08553779,39.8968336,28.02101,120.67872,28.022125,120.670739,3,701,0.0
98,2079,-5.686379619,-15.51429863,27.996306,120.644374,27.99015,120.64099,3,8,0.0
257,1789,-41.23682643,-52.85135969,28.076984,120.602335,28.09369,120.58816,9,3801,0.0
1089,1590,-13.1084015,-42.51525214,28.02804,120.57818,28.02239,120.59436,-1,51,0.0
