source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
2180,2295,0.023086534,-13.09336071,27.98333,120.65125,27.99006,120.64119,-1,16,0.0
976,2741,-53.61411839,-15.23158524,28.044851,120.648285,28.047585,120.646853,7,57,0.0
164,2123,28.55489331,-17.14015601,27.95724,120.65969,27.92383,120.67387,-1,96,0.0
319,2176,24.69807846,-11.33617675,27.93831,120.66539,27.95843,120.65338,5,70,0.0
1593,2323,-43.38910919,15.6064196,28.02516,120.64698,28.02463,120.6447,7,188,0.0
403,1316,32.04781907,4.107464678,27.98093,120.71034,27.97332,120.71019,-1,876,0.0
26,130,39.53646449,-49.24959332,27.91714,120.66023,27.90369,120.65562,3,4316,0.0
252,1448,20.78544539,40.05948578,27.9874,120.73534,27.99567,120.715,-1,0,0.0
1172,2269,-32.12837819,28.57870229,28.00805,120.65442,28.0054,120.65452,3,167,0.0
1005,2936,-34.19198146,32.38521055,28.00628,120.65332,28.00577,120.65343,3,608,0.0
489,1699,-2.029283846,41.37939827,27.99167,120.67799,27.97659,120.67899,-1,18,0.0
1582,2190,8.925083291,7.598375905,27.96936,120.67444,27.98235,120.67423,5,391,0.0
347,2479,36.14479242,0.670505185,27.98785,120.71681,27.95756,120.72822,-1,63,0.0
462,2362,44.7758551,-28.5079803,27.92121,120.70312,27.92159,120.70412,3,3149,0.0
971,2500,65.17814599,-3.303104148,27.92205,120.80111,27.9127,120.77824,6,760,0.0
858,2214,8.839693294,17.7593487,27.985,120.676,27.9598,120.68203,-1,26,0.0
79,537,39.72139959,-30.78513916,27.921889,120.696181,27.91572,120.69582,3,110,0.0
644,2899,-38.27124013,32.94556608,28.01278,120.65944,28.02802,120.65472,-1,30,0.0
365,2214,9.43501602,-5.985020431,27.98328,120.65734,27.9598,120.68203,-1,11,0.23020445800181988
653,1560,-16.23610613,-47.26761198,28.03924,120.56603,28.034241,120.588717,9,86,0.0
2834,2938,-12.83332275,-30.74775904,28.00969,120.59728,28.02158,120.59654,3,85,0.0
1076,2555,27.72812053,11.44469903,28.03881,120.82892,28.04092,120.83605,2,6798,0.0
1472,2540,1.771991105,47.63965286,27.99188,120.69412,27.991878,120.694119,4,506,0.0
1388,2511,-33.21251139,14.85604507,28.01822,120.64711,28.015241,120.649988,3,221,0.0
1094,1900,-32.15768013,-50.2923204,28.01845,120.59962,28.06605,120.58485,-1,54,133.44163335433907
45,2528,0.797475373,-3.851056373,28.019513,120.658462,28.023744,120.653645,-1,35,0.0
1375,2006,30.1148237,14.3253375,28.022718,120.800605,28.02272,120.80061,2,0,0.0
1216,2362,34.33831763,-27.28257851,27.91978,120.70622,27.92159,120.70412,3,79,142.8331676211041
292,2792,-26.1405177,40.19866608,28.02857,120.65898,28.02302,120.66759,-1,520,0.0
1528,2467,-37.58634556,-2.299980058,28.01484,120.64575,28.025613,120.638246,-1,17,97.6872141150223
2628,2792,-27.95751317,39.92709366,28.01511,120.67465,28.02302,120.66759,3,195,0.0
633,2353,18.46260799,30.26247111,27.98491,120.70392,27.973777,120.682079,-1,16,0.0
983,1767,6.40200661,-16.44594195,27.97699,120.64991,27.97914,120.65482,5,7719,0.0
996,1273,-39.36771298,-21.26152659,28.04161,120.62551,28.02347,120.61544,-1,9,0.016129032258064516
541,2351,15.73775623,-42.18557993,27.96193,120.60948,27.95215,120.60432,10,819,0.0
