source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
283,1845,29.61768466,34.26509143,27.98338,120.744,27.99406,120.72557,-1,51,0.0
1103,2508,11.86088854,-25.20795409,27.97694,120.62826,27.96724,120.66561,-1,12,0.0
213,2344,-8.437883732,-6.636418588,28.01009,120.63564,28.000843,120.64058,3,64,0.0
1186,2287,-9.593010029,-1.693976596,28.00302,120.64575,28.002169,120.645773,3,13,0.0
2161,2588,-8.949473526,-43.69901398,28.022133,120.574298,28.02213,120.5743,9,2753,0.0
859,2261,20.87976489,0.967609284,27.95386,120.68203,27.97054,120.68557,5,17,0.0
178,852,-40.8929374,24.62440036,28.01444,120.65108,28.013741,120.650393,3,1217,0.0
1479,2290,2.332550756,-4.894662393,28.0131,120.59428,28.01109,120.5954,3,19,0.0
1643,2182,10.91159285,-36.68564192,27.98054,120.61279,27.96515,120.61124,8,51,0.0
817,2960,-9.278758183,-37.9046855,28.02382,120.58085,28.017,120.583,9,115,0.0
987,2263,-9.855998583,17.14770225,28.00626,120.66415,28.00726,120.65848,3,22,0.0
608,2931,1.648132737,53.79525051,27.99367,120.69233,27.998552,120.692752,4,45,0.0
1535,2642,-38.44246084,-14.31871605,28.03768,120.63277,28.03965,120.64593,7,2,0.0
517,2519,10.03472476,22.87109847,27.99235,120.69767,27.99715,120.70087,-1,7,0.0
2405,2612,17.26497788,0.75755838,27.96984,120.68551,27.97238,120.685041,5,10,0.0
1260,1989,56.99008677,0.470617604,27.91444,120.83278,27.93336,120.81773,6,42,0.0
1009,1188,27.94269801,18.51280438,28.029342,120.785869,28.02612,120.795888,2,627,0.0
864,1695,-14.22052741,-47.15926782,28.03948,120.56891,28.02937,120.5775,9,11,0.0
2154,2796,49.16200177,21.02755126,27.96748,120.75293,27.97189,120.75195,10,941,0.0
2086,2575,-13.90026694,-48.53867851,28.03771,120.57585,28.02926,120.59028,9,38,0.0
1125,2262,-5.410873055,-23.55836976,27.987701,120.628236,27.987407,120.628236,8,1868,0.0
95,267,68.7917749,21.29934245,27.871381,120.804451,27.87206,120.80251,6,2182,0.0
1362,1625,54.86819903,7.274218467,27.89369,120.80917,27.91671,120.81301,6,8,0.0
1289,1779,-40.89089457,26.09269683,28.0114,120.65314,28.01179,120.65261,3,361,0.0
1687,2744,-20.14833382,7.800926738,28.0134,120.65344,28.0132,120.654,3,4,0.0
684,2734,37.77690529,-47.64902425,27.88258,120.62827,27.90428,120.63587,3,509,0.0
2160,2326,37.51946316,26.10434256,27.9668,120.7548,27.97597,120.7509,10,27,0.0
275,963,72.10212038,-6.5902989,27.92044,120.75114,27.93043,120.76147,10,111,0.0
995,2970,19.35372185,-32.97444322,27.941,120.574,27.9567,120.57364,10,89,0.0
637,1904,-21.13805484,47.95509779,28.01522,120.68916,28.01361,120.68305,7,76,0.0
1717,1819,0.615894586,-46.82852736,27.99375,120.61713,27.996696,120.603355,8,581,0.0
488,2852,16.93335957,54.33892659,28.01171,120.71924,28.0076,120.724,7,171,0.0
247,2873,6.590723785,68.4856672,28.04031,120.70544,28.000323,120.727524,7,0,0.0
399,2212,-16.09249727,31.50825926,28.02201,120.67908,28.02264,120.67946,3,3,0.0
42,758,3.083723098,25.22711662,28.0014,120.65569,27.99542,120.68153,-1,3,119.27442681255269
470,1646,-39.45146052,2.539414627,28.024081,120.646811,28.03083,120.63755,-1,10,0.0
860,2012,-38.63086412,2.852400115,28.03044,120.64309,28.02392,120.644412,-1,46,0.0
1260,2051,63.4224938,-14.6526259,27.91444,120.83278,27.91544,120.83871,6,7593,0.0
994,2415,-32.81001475,24.10137501,28.01318,120.65352,28.02,120.655,3,23,0.0
1938,1958,-45.69635335,30.864114,28.01832,120.65141,28.01842,120.65967,3,436,0.0
2069,2250,35.66275274,-29.85078145,27.92095,120.70407,27.92446,120.6923,3,11,0.0
172,1455,-53.60639485,-28.70047176,28.0428,120.62069,28.03905,120.62757,7,169,0.0
982,2057,67.43648598,20.50664475,27.87452,120.79789,27.86515,120.79611,6,186,0.0
619,1142,-20.69073174,15.75743436,28.01319,120.65921,28.01146,120.65856,3,82,0.0
541,1021,13.74699835,-44.3664714,27.96193,120.60948,27.96668,120.62461,-1,607,0.0
228,2034,-44.11834014,2.944511194,28.024509,120.644121,28.024044,120.644074,3,9,0.0
1197,2324,69.29171098,15.36683099,27.8679,120.81282,27.8722,120.8266,6,373,0.0
1081,2574,-4.952104083,10.47237712,27.997963,120.659738,27.99428,120.66013,-1,133,131.3019430656199
1855,2010,6.879487556,24.39450897,27.98606,120.67631,27.99742,120.68104,4,11,0.0
415,1441,-37.74137628,11.16305415,28.01975,120.65219,28.04381,120.65767,-1,6,0.0
1582,2562,16.38968004,0.798639311,27.96936,120.67444,27.96972,120.68472,5,20,0.0
1047,2354,10.19631886,31.17199287,28.00475,120.69418,28.005487,120.689347,-1,4,0.0
1950,2822,33.05082741,32.51081578,27.99139,120.71952,27.97743,120.73394,-1,250,0.0
1588,2120,-33.21683518,33.86141682,28.00248,120.65588,28.00312,120.65388,3,267,0.0
533,831,8.711837379,2.774535932,27.97788,120.66759,27.9762,120.668,5,113,0.0
172,2888,-51.57641618,-29.71422917,28.0428,120.62069,28.05349,120.61286,7,39,0.0
2663,2944,22.99503386,34.6355011,27.99627,120.72691,27.99929,120.722247,7,27,0.0
2297,2564,17.2382621,-5.537154192,27.92659,120.71116,27.96169,120.70433,-1,0,0.0
1374,1812,-32.77218034,15.24124418,28.01676,120.64987,28.01671,120.64947,3,63,0.0
876,2499,-25.36899962,4.440808795,28.01851,120.63892,28.01676,120.64573,3,41,0.0
1051,2926,-37.64622916,-25.31322376,28.04252,120.60963,28.04361,120.61806,7,0,0.0
1845,2944,27.12584407,35.6217485,27.99406,120.72557,27.99929,120.722247,7,64,0.0
446,1119,5.960939487,-25.88637791,27.98581,120.61459,27.98495,120.62353,8,10,0.8003376359210831
279,524,44.93644283,34.08252195,27.98465,120.73383,27.98139,120.7382,10,254,0.0
15,2772,-0.079196973,-19.79397921,27.97664,120.63227,27.979611,120.629271,8,472,0.0
90,269,47.03333212,10.3145817,27.96939,120.78179,27.96807,120.80604,2,1292,0.0
689,2841,22.38950079,48.24484507,28.001145,120.705368,28.000286,120.70749,7,7,0.0
1682,2572,39.43160862,24.60712312,27.96568,120.73665,27.9677,120.74015,10,96,0.0
1123,2023,9.485518943,-35.55237746,27.96552,120.64757,27.97172,120.61373,-1,9,0.0
2312,2902,42.92116536,-29.28475193,27.92006,120.70628,27.92072,120.70621,3,2449,0.0
1400,2844,-23.12974872,-22.3692639,28.01833,120.60806,28.0199,120.60572,3,113,0.0
1483,2074,31.64006955,45.83033732,27.9897,120.71206,27.986124,120.709577,7,3018,0.0
1845,2305,41.30575249,42.10500661,27.99406,120.72557,27.98543,120.73922,-1,407,0.0
542,1461,11.29353216,57.39407377,28.00788,120.70268,28.008516,120.702342,7,190,0.0
2746,2860,-40.84892017,-26.09195057,28.03863,120.61579,28.0702,120.62208,-1,47,0.7468610284053286
1797,2059,-0.315563134,-27.37063189,27.98643,120.62096,27.987233,120.614505,8,36,0.0
502,2209,8.152898109,-10.74842728,27.975415,120.651576,27.96734,120.67106,5,23,0.0
1160,2252,-17.02443808,18.12406662,28.01525,120.66252,28.0135,120.659,3,6,0.0
5,138,-63.54659498,16.11064037,28.05615,120.67115,28.04427,120.69476,7,24,0.0
630,2169,4.901657456,53.74889412,28.0017,120.699,28.002851,120.698951,7,105,0.0
161,678,-43.76855621,-15.6824495,28.043888,120.656111,28.04554,120.65654,7,28,0.0
535,2606,48.96999631,-2.94436307,27.96456,120.79906,27.998592,120.80087,-1,4,0.0
1782,2842,4.177931557,50.25105997,27.997236,120.700653,27.98853,120.69743,-1,162,0.0
133,574,33.58556793,-8.65163396,27.9535,120.69621,27.93368,120.71241,-1,30,0.0
239,1062,24.83506825,18.36359248,28.03887,120.7934,28.07018,120.74169,-1,202,0.0
1605,2294,-30.19465983,9.07037196,28.01353,120.6398,28.017358,120.65303,3,24,0.0
755,1844,44.72372952,-19.29497873,27.928,120.698,27.92562,120.70294,3,905,0.0
1502,1994,-8.088628605,41.27374864,27.991292,120.664871,27.992378,120.669665,4,10663,0.0
694,1742,-11.14908728,33.90349956,28.015,120.686,28.010383,120.6909,7,64,0.0
36,1507,30.07927536,45.30411877,27.99005,120.70688,27.990045,120.706877,7,24,0.0
969,1999,31.93962907,-24.73079229,27.92722,120.69833,27.91395,120.70028,3,65,0.0
179,1071,28.41400154,-24.69847172,27.92748,120.69689,27.92798,120.69488,3,99,0.0
2183,2779,67.85742133,4.575247115,27.89444,120.81353,27.9069,120.82629,6,76,0.0
2659,2909,65.74890254,15.66484979,27.86472,120.81605,27.86513,120.81613,6,49,0.0
1392,2124,43.93209923,12.07531006,28.00462,120.76392,28.0048,120.764,10,188,0.0
1100,1345,-17.56801148,-14.30283547,28.00741,120.61911,28.00711,120.61047,4,258,0.0
438,1565,-52.0788346,-24.90656864,28.03933,120.62364,28.03749,120.6251,7,93,0.0
1650,2092,-51.21090979,-5.300918952,28.020022,120.631375,28.0195,120.63455,-1,1172,0.0
42,1659,-32.3107888,34.38143692,28.0014,120.65569,28.00263,120.65655,3,710,0.0
307,919,-37.06709674,40.24761726,28.01573,120.65876,28.01517,120.66789,3,515,0.0
2189,2658,-27.92910732,-9.910104357,28.01722,120.63141,28.023438,120.62652,-1,23,0.0
270,1149,-13.08424983,30.39749244,28.01764,120.68649,28.02051,120.67683,-1,124,0.0
1023,1964,-60.37368099,15.43804007,28.046787,120.661963,28.05262,120.666572,7,58,0.0
1646,2658,-37.1101247,1.579308606,28.03083,120.63755,28.023438,120.62652,7,30,0.4033156384685173
638,1671,-11.42899547,-13.49125732,27.99736,120.62159,28.00231,120.63401,-1,14,0.424734972243063
601,951,64.61002084,-14.73516462,27.91157,120.83255,27.90882,120.83189,6,3007,0.0
747,1515,-28.13420532,27.42479844,28.01175,120.66003,28.01034,120.65781,3,18,0.0
864,2840,-16.31596776,-54.08179167,28.03948,120.56891,28.04323,120.58656,9,246,0.0
159,545,16.44825491,-6.68038977,27.94833,120.66804,27.96676,120.65937,5,35,0.0
531,622,24.82588612,35.04218407,27.991394,120.71952,27.991878,120.718744,7,23,0.0
