source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
415,2426,-35.56691637,11.55483824,28.01975,120.65219,28.0241,120.647393,3,34,0.0
1373,1689,-33.67246308,5.098984834,28.01793,120.66445,28.02095,120.64389,3,80,0.16609147525838264
1625,2757,51.68434344,-5.083653994,27.91671,120.81301,27.95417,120.82421,6,8,0.0
488,1506,8.996823789,68.26622528,28.01171,120.71924,28.02799,120.66168,7,8,0.0
504,2019,26.65125824,14.30798908,28.05578,120.81463,28.03308,120.81353,2,130,0.0
68,2168,-29.12822517,-19.03015876,28.02467,120.61708,28.02265,120.60445,3,61,0.0
460,2232,31.98552877,51.42127802,27.996057,120.710262,27.99607,120.71016,7,609,0.0
224,1904,-32.26442413,45.11112771,28.01492,120.66976,28.01361,120.68305,-1,478,0.0
9,2079,-4.892150528,-16.06776839,27.99378,120.6501,27.99015,120.64099,3,102,0.0
909,1895,11.47433504,-8.26977318,27.95992,120.64877,27.96905,120.70307,-1,8,0.0
89,1416,-37.86169411,26.13141704,28.0164,120.65703,28.01137,120.64581,3,58,0.0
1021,1578,10.72276372,-26.21782706,27.96668,120.62461,27.97058,120.5853,8,14,0.0
914,2664,61.83415796,-3.865976247,27.93088,120.80284,27.93035,120.81024,6,195,0.0
1239,2870,-1.166877475,11.71834457,27.87124,120.64996,27.993073,120.660361,-1,0,0.0
1195,1668,14.17054476,45.00193596,28.008888,120.709166,28.014884,120.718151,7,12,0.0
1369,2236,11.65935792,13.89903397,27.98473,120.6773,27.9946,120.674,4,24,0.0
492,633,20.16176261,36.10131165,27.99261,120.71419,27.98491,120.70392,-1,2,0.0
623,2325,30.46760042,-9.358385642,27.94373,120.68649,27.91782,120.69607,-1,20,0.0
883,907,39.54223519,42.76889107,27.99238,120.73064,27.9842,120.72674,7,19,0.0
59,966,71.3204214,0.177227406,27.90238,120.80278,27.918388,120.823666,6,206,0.0
534,1191,16.8370529,-12.30961709,27.93767,120.66978,27.95227,120.64535,5,44,0.0
935,2282,13.4194624,24.5394072,27.97987,120.68111,27.99125,120.69051,4,12,0.0
2079,2531,-6.610021428,-17.03268236,27.99015,120.64099,27.99591,120.64416,3,65,0.0
675,1237,35.61430217,-47.78313399,27.91318,120.6689,27.888329,120.714934,3,31,0.0
86,1506,-39.05460821,18.91076899,28.01563,120.65181,28.02799,120.66168,-1,27,0.0
1911,2300,17.97179734,44.73131407,27.97773,120.72673,27.99832,120.72424,-1,44,0.0
1601,2430,52.10055674,-8.409808413,27.94796,120.8414,27.96011,120.81628,6,285,0.0
761,2918,-34.84090596,0.919087988,28.02569,120.64175,28.024315,120.643674,-1,6,0.0
213,1306,-12.29915955,-9.722002147,28.01009,120.63564,27.99383,120.62833,-1,4,0.0
1288,2325,32.03426007,-27.76170426,27.91607,120.69654,27.91782,120.69607,3,0,0.0
450,2549,2.465653695,-36.17510085,27.96474,120.57156,27.98841,120.58255,8,8,0.0
1515,2701,-16.41875418,14.78369052,28.01034,120.65781,28.0144,120.6591,3,19,0.0
97,2333,-17.87231406,26.52931684,28.02629,120.6698,28.02407,120.66508,3,53,0.0
604,1285,-53.60515484,-31.42923814,28.015777,120.594444,28.04108,120.61641,-1,133,0.0
1655,1999,34.38571728,-25.66274912,27.92826,120.70156,27.91395,120.70028,3,7,0.0
270,2284,-12.48136803,30.0404445,28.01764,120.68649,28.02084,120.67866,-1,36,0.0
