source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
2074,2279,30.47518121,44.46627059,27.986124,120.709577,27.98388,120.70501,-1,548,0.0
520,945,74.82144862,10.66273587,27.88953,120.79251,27.87922,120.78748,6,17672,0.0
647,1998,-1.353623905,-24.18782136,27.9749,120.63133,27.987217,120.623164,8,198,0.0
2471,2787,-8.253886094,17.7751898,28.00877,120.66836,28.00461,120.6752,-1,137,0.0
27,1821,12.8700882,43.17036592,28.00949,120.71444,27.98011,120.74803,-1,22,0.0
749,914,69.28867791,-7.935785382,27.9345,120.76993,27.93088,120.80284,-1,342,0.0
231,608,5.890932138,36.35917312,27.995464,120.7078,27.99367,120.69233,-1,13,0.0
1582,2214,25.82242154,-5.097799221,27.96936,120.67444,27.9598,120.68203,5,505,0.0
254,2575,-24.68033315,-28.68144824,28.023933,120.596926,28.02926,120.59028,-1,53,0.0
291,439,-44.37463863,16.27466374,28.023257,120.659016,28.02332,120.64816,3,389,0.0
98,1587,-8.022475364,-2.742968341,27.996306,120.644374,28.00917,120.64028,3,153,0.0
11,1316,29.29590803,6.303434526,27.99544,120.72251,27.97332,120.71019,-1,10,0.0
178,1506,-43.74324694,25.1579964,28.01444,120.65108,28.02799,120.66168,-1,77,0.0
385,467,23.36239822,36.20680464,28.00125,120.72481,28.012398,120.68848,7,10,0.0
1543,2115,24.58543932,17.15186707,28.03307,120.79284,28.052577,120.797037,2,28,0.0
267,2570,70.06909641,10.59913332,27.87206,120.80251,27.8882,120.80334,6,171,0.0
442,2757,53.81573206,-7.466639908,27.92124,120.83163,27.95417,120.82421,6,15,0.0
1055,2496,53.05421799,7.8387099,27.89321,120.79688,27.94412,120.76969,-1,16,0.0
911,1480,45.75101156,3.289997753,27.96141,120.73461,27.96194,120.78881,-1,2,225.24186543239384
1944,2319,17.93261951,-30.43621512,27.97112,120.57378,27.97631,120.60491,8,10,0.0
1530,2368,27.41295127,-53.27550334,27.86421,120.64917,27.86075,120.6532,3,51036,0.0
815,1708,-10.5269709,-38.0199202,28.022225,120.579329,28.02381,120.59717,-1,2,0.0
79,1110,40.70774748,-17.76287684,27.921889,120.696181,27.946867,120.69923,-1,177,0.0
284,886,43.12006808,-18.84354733,27.92764,120.69437,27.92484,120.70451,3,572,0.0
1290,1326,5.133692243,34.89985425,28.003203,120.691994,28.0011,120.69646,7,114,0.0
