1526,2241,25.21267511,28.58458554,27.98884,120.71605,27.98751,120.72346,7,2,0.0
332,2249,0.545670377,32.98285993,28.00341,120.68731,27.997139,120.68626,4,22,0.0
2080,2756,-2.249061795,16.01496344,27.994449,120.671107,27.98645,120.68772,4,14,0.1860789978022993
942,2927,29.1532486,18.73426427,28.021266,120.794656,28.02026,120.79958,2,12837,0.0
1842,2644,27.17408887,19.56730009,28.02971,120.77817,28.019199,120.784475,2,1938,0.0
1398,2290,-11.4889518,-27.97032943,28.02438,120.60303,28.01109,120.5954,3,162,0.0
1080,1563,40.59131581,-29.91465165,27.92057,120.7039,27.92204,120.69661,3,431,0.0
365,437,5.744597211,3.984015496,27.98328,120.65734,27.98847,120.666286,4,241,0.0
684,1530,32.10131569,-46.89295983,27.88258,120.62827,27.86421,120.64917,3,8,0.0
143,2762,-62.34076984,14.25243731,28.04546,120.65895,28.01919,120.67036,-1,0,0.0
2261,2298,25.61135609,-24.15161557,27.97054,120.68557,27.92952,120.68107,5,0,0.4260886188793272
234,2294,-27.51429743,-8.302856681,28.01828,120.62547,28.017358,120.65303,-1,2,0.0
217,1400,-22.49778921,-22.31240585,28.01578,120.59444,28.01833,120.60806,3,80,0.0
189,1769,9.764066687,34.64349606,27.98396,120.69007,27.998722,120.707177,-1,0,0.0
595,1117,-11.88091855,29.68390878,28.01681,120.67808,28.02055,120.68861,-1,22,0.0
79,708,39.16253365,-10.56704267,27.921889,120.696181,27.9343,120.7072,3,843,0.0
488,2367,14.16791091,45.22359646,28.01171,120.71924,28.008302,120.718349,7,158,0.0
468,1312,-8.304714477,-38.67921998,28.02464,120.59155,28.023857,120.581022,-1,23,0.0
565,1156,-8.831564298,17.12879296,28.00841,120.66454,28.01027,120.66077,3,3,0.0
61,2828,-6.269011401,27.1377946,28.00969,120.67408,28.01051,120.67617,-1,91,0.0
482,870,-0.446857433,-1.877427511,27.97359,120.74776,27.99111,120.78113,10,6,0.0
1530,2490,27.80634095,-51.26437539,27.86421,120.64917,27.88534,120.6674,3,216,0.0
836,2168,-25.56912434,-25.96723838,28.02242,120.60801,28.02265,120.60445,3,9885,0.0
959,2939,-36.41307506,30.73067561,28.009115,120.657413,28.011397,120.653141,3,394,0.0
2142,2360,32.78769086,20.95927692,27.98684,120.71242,27.97589,120.75072,-1,12,0.0
14,2686,-18.78630608,31.20889227,28.02496,120.66541,28.0508,120.683,-1,2,0.0
1605,2189,-49.59992173,5.40667979,28.01353,120.6398,28.01722,120.63141,-1,684,0.0
631,1251,10.08760014,-58.72397604,27.98274,120.56357,27.97825,120.55286,8,2628,0.0
537,2398,34.54314024,-33.58927979,27.91572,120.69582,27.923249,120.687804,3,10,0.0
457,1506,9.73324676,67.02396184,28.01851,120.70462,28.02799,120.66168,7,25,0.0
745,2831,-61.17806827,6.257236076,28.04541,120.65027,28.04021,120.64658,7,97,0.0
651,2004,-34.10772112,-42.85732893,28.05562,120.60146,28.05469,120.58692,-1,27,0.0
1483,2632,31.33068976,47.11032211,27.9897,120.71206,28.0072,120.71529,7,4,0.0
532,1133,32.23939932,25.97821247,27.972365,120.730631,27.97533,120.72453,10,108,0.0
138,2899,-39.36275089,7.224247838,28.04427,120.69476,28.02802,120.65472,7,0,0.5391640280226245
174,1501,-50.25395191,-16.78181464,28.04894,120.64323,28.05557,120.61784,7,58,0.0
968,2398,44.14269449,-34.81769731,27.92497,120.69109,27.923249,120.687804,3,875,0.0
123,2594,-40.72014679,-54.75931904,28.08948,120.58851,28.08581,120.59066,9,9834,0.0
1844,2021,34.00995236,-29.36520389,27.92562,120.70294,27.92043,120.68424,3,15,0.0
446,1257,6.329472351,-25.81608094,27.98581,120.61459,27.97868,120.57877,8,10,0.0
1456,2361,36.44791458,15.08331033,27.9905,120.76564,28.03623,120.76776,10,17,0.0
702,2331,30.44815902,-16.55108409,27.94104,120.72061,27.92645,120.67635,-1,7,0.2306124155461904
26,2298,39.97704063,-48.29301155,27.91714,120.66023,27.92952,120.68107,-1,1396,0.0
370,909,15.64324709,-18.88049901,27.95455,120.65292,27.95992,120.64877,5,997,0.0
1591,1635,15.11135316,36.44993063,28.00528,120.70899,27.999841,120.721011,7,5,0.0
668,1193,-15.38154612,-14.74045769,28.0105,120.60976,28.005085,120.614834,-1,63,0.0
755,2362,45.19970893,-20.58140489,27.928,120.698,27.92159,120.70412,3,100,0.0
1799,2582,2.85097901,36.86197464,27.99461,120.68409,27.992444,120.687353,4,55,0.0
1385,2666,-56.90400827,-22.56382232,28.05153,120.62762,28.04116,120.62863,7,443,0.0
695,865,-32.74298537,-42.55505331,28.054694,120.586916,28.0464,120.604,-1,4,0.0
1572,2372,-27.86829135,-33.14059926,28.02693,120.60664,28.023805,120.597166,3,837,0.0
358,1852,45.83381465,21.94335523,27.96854,120.74135,27.96059,120.7497,10,2009,0.0
2818,2888,-32.47818091,-38.7448935,28.04104,120.58846,28.05349,120.61286,-1,13,0.0
572,1901,4.737092113,-57.33768928,27.99271,120.56614,28.00515,120.56955,8,1281,0.0
1351,2746,-53.1671238,-25.52014909,28.04387,120.63355,28.03863,120.61579,7,143,0.0
1204,2849,15.44617487,-31.47874277,27.94777,120.6125,27.92064,120.57853,10,99,0.0
2439,2807,-13.01622371,-59.36300027,28.04261,120.57226,28.04065,120.56778,9,886,0.0
1965,2399,21.01842095,-41.37921117,27.94943,120.58007,27.951096,120.598666,10,97,0.0
973,1454,36.07424615,-18.05030097,27.93169,120.70193,27.92271,120.7068,3,17,0.0
285,2046,71.21432786,3.327414396,27.90175,120.80936,27.88702,120.81085,6,49,0.0
522,1257,14.26054269,-30.43868349,27.95536,120.60011,27.97868,120.57877,-1,8,0.0
447,1496,29.73908915,40.78360887,27.99055,120.7118,27.97767,120.70127,-1,57,0.0
273,1167,-60.5934102,-1.134865137,28.02613,120.64691,28.03274,120.64129,7,224,0.0
922,1839,43.98682556,28.43902375,27.97842,120.75478,27.97706,120.75192,10,1178,0.0
1139,1998,-4.679660109,-23.73029832,27.988544,120.62822,27.987217,120.623164,8,477,0.0
773,2758,3.441090549,18.52784464,27.989406,120.673557,27.98519,120.67735,4,250,0.0
308,845,-30.71354892,-58.83497075,28.07118,120.58698,28.06506,120.57549,9,1081,0.0
846,2361,8.030889663,69.73695565,28.00453,120.74869,28.03623,120.76776,-1,9,0.0
2363,2451,30.82486165,34.00514638,27.98627,120.73454,28.01596,120.72171,-1,5,0.0
449,1095,42.78618708,-19.24601987,27.93173,120.70133,27.92474,120.70282,3,250,0.0
1537,2559,-38.04910313,24.10709248,28.011427,120.649686,28.01104,120.64986,3,104,0.0
1998,2855,0.769800754,-23.02814195,27.987217,120.623164,27.986819,120.628986,8,29,0.0
1966,2319,5.579931729,-52.73505432,27.99619,120.58337,27.97631,120.60491,8,39,0.0
799,1775,64.27767613,-7.096674297,27.93368,120.81563,27.93336,120.817726,6,200,0.0
161,643,-65.9255152,7.578908605,28.043888,120.656111,28.04355,120.65147,7,449,0.0
2307,2793,33.4404353,-0.897767612,27.957377,120.682574,27.96841,120.73048,-1,49,0.0
666,1159,-31.02254349,-32.38695078,28.07352,120.58467,28.02791,120.59925,-1,72,0.0
158,2200,-41.85036585,9.42910566,28.0276,120.654566,28.03746,120.65611,7,4,0.0
204,2778,-3.939236846,-9.242810703,27.99015,120.62566,27.99859,120.64039,-1,45,0.0
279,2802,44.91157461,36.69483869,27.98465,120.73383,27.98055,120.72944,10,15228,223.65109581339073
818,1794,19.57095568,-15.56555727,27.94749,120.64401,27.94302,120.67619,5,486,0.0
460,1020,24.50916166,49.31598715,27.996057,120.710262,28.00029,120.70357,7,44,0.0
1232,2450,-65.65635173,6.463651993,28.04357,120.651564,28.04901,120.63968,7,411,0.0
93,790,22.06529392,-10.97687644,27.95117,120.66753,27.95053,120.66517,5,329,0.0
1624,2083,13.05340719,-39.6975173,27.971715,120.608414,27.95887,120.60962,-1,255,0.0
609,1388,-45.62412318,23.00362089,28.02096,120.62016,28.01822,120.64711,3,244,0.0
2298,2362,27.44590139,-23.58497712,27.92952,120.68107,27.92159,120.70412,-1,8,0.0
1363,2233,68.09181494,17.3862887,27.87025,120.79516,27.86543,120.81525,6,112,0.0
79,578,30.24033665,-26.36560295,27.921889,120.696181,27.91219,120.68358,3,16,0.0
1286,2682,-12.97896522,6.032101505,28.01117,120.65006,27.99605,120.64769,3,2,0.0
332,2519,-0.660235015,53.04823041,28.00341,120.68731,27.99715,120.70087,-1,2,0.0
1373,1606,-11.64630668,22.68194139,28.01793,120.66445,28.01492,120.67488,3,102,0.0
2009,2426,-42.77493394,13.82245288,28.04976,120.647462,28.0241,120.647393,-1,121,0.0
763,866,43.12533337,30.53534381,27.97775,120.74248,27.97155,120.73972,10,250,0.0
9,1238,-32.4343815,33.58050728,27.99378,120.6501,28.00439,120.65275,3,43,0.0
1605,2426,-37.62460602,11.98822227,28.01353,120.6398,28.0241,120.647393,3,114,0.0
606,2932,-17.09236112,-2.465254837,28.004829,120.6409,28.003843,120.643621,3,1091,0.0
297,1099,61.97042023,-2.504551029,27.92911,120.80675,27.92578,120.79581,6,44,0.0
1338,2439,-18.45155173,-55.26322687,28.056963,120.625239,28.04261,120.57226,-1,21,0.0
647,1683,9.276814525,-41.95283067,27.9749,120.63133,27.95708,120.67304,-1,2,0.0
1699,2715,13.41082604,6.732503826,27.97659,120.67899,27.99435,120.66326,-1,11,0.0
919,1958,-37.33474507,42.13821652,28.01517,120.66789,28.01842,120.65967,3,148,0.0
2,2778,-15.30945776,-4.151436109,28.00506,120.63866,27.99859,120.64039,3,352,0.0
489,906,11.56098931,18.46100368,27.99167,120.67799,28.01211,120.69386,-1,0,0.0
2129,2180,5.158497031,-16.9780311,27.98951,120.64774,27.98333,120.65125,5,4236,0.0
1066,1373,-25.915136,37.55184893,28.01902,120.66678,28.01793,120.66445,3,960,0.0
912,2311,27.91726312,26.93226528,27.98324,120.72334,27.98444,120.71436,-1,40,0.0
772,1285,-54.42078716,-31.74932643,28.05187,120.61117,28.04108,120.61641,7,1757,0.0
331,2365,-14.94896368,-28.88414153,28.03958,120.62042,28.01894,120.59618,-1,4,0.0
816,2120,-9.101192568,-1.090065759,28.000546,120.645436,28.00312,120.65388,3,0,0.0
574,1037,39.96935782,-22.92253487,27.93368,120.71241,27.9231,120.70471,3,70,0.0
522,2549,0.264721755,-36.3170384,27.95536,120.60011,27.98841,120.58255,-1,0,0.0
257,2416,-34.77827082,-52.87096195,28.076984,120.602335,28.101941,120.550401,9,43,0.0
392,2966,67.50900294,0.341340446,27.90266,120.80723,27.90319,120.81717,6,136,0.0
58,1052,37.78544479,31.74491433,27.97969,120.74181,27.97486,120.72843,10,200,0.0
673,2725,-36.08753363,-47.55752037,28.05464,120.60495,28.08578,120.59077,-1,12,0.0
709,1427,37.4507612,17.91576288,27.97153,120.73361,27.98011,120.74983,10,82,0.0
893,1889,-15.5960614,18.15654625,28.00209,120.66254,28.01442,120.65841,3,0,0.0
2301,2873,33.6662802,19.15638815,27.97211,120.77582,28.000323,120.727524,-1,2,0.0
1296,2064,72.47988046,3.99716662,27.89897,120.79855,27.889525,120.804362,6,2694,0.0
460,2750,20.3262462,35.39838448,27.996057,120.710262,28.00455,120.70115,7,19,0.0
124,950,4.071336164,-24.83763063,27.99261,120.62341,27.98069,120.61263,8,11,0.0
269,2962,50.84282307,-11.01115262,27.96807,120.80604,27.95764,120.82445,-1,1690,0.0
1824,2000,42.38361886,-24.89230958,27.9227,120.70332,27.92247,120.70628,3,271,0.0
1089,1708,-14.18350314,-34.94418536,28.02804,120.57818,28.02381,120.59717,-1,8,0.0
2176,2756,9.974509313,19.40936201,27.95843,120.65338,27.98645,120.68772,-1,0,0.0
1134,2485,-7.773222489,-17.91896522,27.99644,120.63354,27.99123,120.63845,8,725,0.0
1713,2914,-28.56247378,-7.681551188,28.01567,120.62619,28.01922,120.64427,-1,0,132.7558463019757
1699,2508,15.76185563,9.770828298,27.97659,120.67899,27.96724,120.66561,5,325,0.0
1089,2168,-13.09797425,-43.11195867,28.02804,120.57818,28.02265,120.60445,-1,57,0.0
1360,1718,17.43160615,34.83556802,27.993854,120.698744,28.001831,120.717278,-1,19,0.0
46,57,-35.1730273,-6.541859922,28.04917,120.61056,28.00954,120.61511,-1,0,0.0
2479,2803,37.89111568,3.993662583,27.95756,120.72822,27.96758,120.73351,10,111,0.0
439,1478,-49.92187532,0.99138712,28.02332,120.64816,28.02333,120.63639,-1,33,0.0
318,2229,-31.30737476,34.82797692,27.97271,120.64743,27.99852,120.65649,-1,217,0.0
442,1625,59.95440239,-5.359786411,27.92124,120.83163,27.91671,120.81301,6,58,0.0
642,2835,71.48092955,-7.614871956,27.942723,120.757662,27.94411,120.78597,-1,293,0.0
149,2442,-23.06040282,22.0152199,28.01646,120.65935,28.01459,120.66235,3,142,0.0
1525,1830,-13.00447294,-54.61041989,28.03821,120.57802,28.0362,120.58118,9,2167,0.0
1947,1977,-3.193734574,43.1927212,27.98803,120.67876,27.99753,120.67522,4,26,0.0
1557,2138,60.2765809,17.4119433,27.90165,120.81193,27.87481,120.78795,6,0,48.69558795312315
653,2086,-14.22107501,-56.6300825,28.03924,120.56603,28.03771,120.57585,9,4408,0.0
130,1811,38.48290079,-50.33613528,27.90369,120.65562,27.89896,120.665197,3,3237,0.0
25,191,9.413691492,-2.585954805,27.976204,120.667973,27.96628,120.68116,5,64,0.0
515,2564,29.91966853,1.198811011,27.96781,120.62801,27.96169,120.70433,-1,42,0.0
79,534,27.15169009,-27.07581398,27.921889,120.696181,27.93767,120.66978,-1,0,0.0
1138,1618,-38.08225841,-46.9072101,28.05708,120.58299,28.00977,120.60049,-1,0,0.0
1251,1612,8.95592373,-57.93750037,27.97825,120.55286,27.9938,120.57017,8,244,0.0
123,142,-34.23612764,-46.89239181,28.08948,120.58851,28.07201,120.60483,9,12,0.0
693,720,35.21978423,28.72083729,27.97736,120.73532,27.97976,120.74186,10,21,0.0
556,2703,-7.490389442,-20.49682843,27.99014,120.62903,27.99103,120.63464,8,9705,0.0
442,2713,60.63912775,-12.30003622,27.92124,120.83163,27.9236,120.82555,6,1243,0.0
1741,1855,9.570351067,17.35583672,27.98857,120.68057,27.98606,120.67631,4,0,0.0
1296,2309,54.09120124,7.418624914,27.89897,120.79855,27.92657,120.81725,6,42,0.0
1308,2540,13.46314593,19.59139868,27.98404,120.68203,27.991878,120.694119,4,14,0.0
148,520,73.17314109,16.11659035,27.87141,120.8205,27.88953,120.79251,6,56,0.0
95,2233,63.0108807,15.61984539,27.871381,120.804451,27.86543,120.81525,6,65,0.0
57,1078,-17.70531843,-13.35429012,28.00954,120.61511,28.015777,120.621944,4,26,0.0
790,1895,17.35819002,-5.953423562,27.95053,120.66517,27.96905,120.70307,-1,2,0.0
535,2226,50.41555955,-6.514516393,27.96456,120.79906,27.95539,120.82859,-1,122,0.0
174,2827,-49.08495253,-17.78617121,28.04894,120.64323,28.05657,120.60001,7,32,0.0
1593,2012,-35.70945999,3.706635744,28.02516,120.64698,28.02392,120.644412,-1,12,0.0
603,1021,11.90166981,-43.54760892,27.97164,120.62661,27.96668,120.62461,8,15409,0.0
438,609,-55.14284289,-27.69594034,28.03933,120.62364,28.02096,120.62016,-1,212,0.0
188,647,3.72034113,-39.56351615,27.97988,120.63103,27.9749,120.63133,8,1966,0.0
337,2755,2.725071916,28.12946257,28.00383,120.68205,27.99953,120.68067,4,2,0.0
1723,2239,7.707942974,28.73519752,28.01437,120.67295,28.00222,120.68192,-1,6,0.3903750054389631
1401,2012,-44.24194438,18.79349373,28.01999,120.65209,28.02392,120.644412,3,104,0.0
1205,1782,8.315705199,36.31991357,27.99429,120.69956,27.997236,120.700653,-1,30,0.0
566,935,9.515823408,19.24906288,28.0085,120.68531,27.97987,120.68111,4,6,0.0
1380,2003,-7.966247173,52.59476438,28.00675,120.68244,28.00191,120.67862,4,189,0.0
409,1284,36.07932114,-4.195469335,27.95855,120.75661,27.94439,120.71319,10,4,0.0
2089,2120,-10.29033229,6.121085392,27.970224,120.651685,28.00312,120.65388,-1,48,0.0
609,2379,-44.01800599,-18.16495539,28.02096,120.62016,28.04982,120.6511,-1,5,0.0
1331,1385,-42.88363983,-24.77770926,28.07361,120.61293,28.05153,120.62762,-1,73,0.0
546,2123,37.36028391,-36.41265321,27.92076,120.68433,27.92383,120.67387,3,149,0.0
109,617,-17.43370123,-38.28467063,28.03316,120.59087,28.013371,120.594287,-1,20,0.0
567,697,44.02153097,-29.24743537,27.92073,120.70491,27.92414,120.70279,3,455,0.0
1422,1782,15.5588579,37.58112501,28.00506,120.71172,27.997236,120.700653,7,7,0.0
2581,2893,-27.85903708,7.853705685,28.020019,120.648575,28.01724,120.64719,3,142,0.0
739,2555,30.05119454,12.34668744,28.0287,120.8004,28.04092,120.83605,2,57,0.0
2624,2867,36.30177858,39.26302725,27.97603,120.71773,27.971116,120.71478,10,743,0.0
1103,1410,3.150976963,-19.26500495,27.97694,120.62826,27.98002,120.63239,8,119,0.0
305,2198,-16.8777062,-13.07273233,28.008511,120.618079,28.01139,120.622331,4,154,0.0
1950,2841,26.55084118,49.80777689,27.99139,120.71952,28.000286,120.70749,7,8,0.0
623,2788,19.59405037,-6.76474372,27.94373,120.68649,27.96243,120.65546,5,30,0.0
1690,1713,-46.92695846,-4.703824746,28.0188,120.62823,28.01567,120.62619,4,128,0.0
1562,2963,-3.068449517,-38.05297283,27.99767,120.57531,27.98802,120.61588,8,0,0.0
1380,2536,-1.722536927,30.13190345,28.00675,120.68244,28.00726,120.6775,4,120,0.0
306,1755,26.05100322,-25.36596747,27.93177,120.67802,27.916499,120.696973,-1,6,0.0
252,1821,36.81150182,18.11251681,27.9874,120.73534,27.98011,120.74803,10,77,0.0
1557,1625,69.71605098,-0.026465423,27.90165,120.81193,27.91671,120.81301,6,672,0.0
410,442,54.84940026,-12.12577226,27.95123,120.82795,27.92124,120.83163,6,477,0.0
533,2227,0.698138132,10.04668448,27.97788,120.66759,27.98375,120.66578,-1,110,0.0
77,2744,-19.17655354,6.949984685,28.00743,120.64853,28.0132,120.654,3,7,0.0
635,675,36.95529243,-43.78532159,27.91455,120.66062,27.91318,120.6689,3,98,0.0
2087,2452,-17.44176242,21.73660621,28.02363,120.66164,28.0105,120.66068,3,25,0.0
552,1052,40.15796874,35.77048413,27.96536,120.74141,27.97486,120.72843,10,373,0.0
1455,1894,-48.66159142,-23.05730046,28.03905,120.62757,28.044511,120.621742,7,46,0.0
331,1654,-32.1108542,-33.77723015,28.03958,120.62042,28.02792,120.60131,-1,25,0.0
458,776,27.62891963,-48.21898524,27.87682,120.64507,27.86219,120.64959,3,55,0.0
358,693,35.26611586,29.20402092,27.96854,120.74135,27.97736,120.73532,10,14,1.1153381903150204
647,1166,10.42731765,-39.02143427,27.9749,120.63133,27.95794,120.60138,-1,0,0.0
1459,1511,35.57851717,24.22796174,27.97111,120.739,27.97302,120.73654,10,42,0.0
2656,2914,-43.37653964,13.11959806,28.024797,120.649708,28.01922,120.64427,-1,100,0.0
1360,2010,2.912630012,25.95799285,27.993854,120.698744,27.99742,120.68104,4,0,0.0
1255,1991,-12.11871077,47.71241741,27.9997,120.67055,28.00104,120.67237,3,5745,0.0
9,2428,0.063899169,3.329144095,27.99378,120.6501,27.98819,120.6531,-1,1021,0.0
991,2137,-52.00069871,14.84034049,28.02726,120.65732,28.04852,120.65349,7,8,0.0
1108,1848,29.83242717,-15.02730307,27.924685,120.69711,27.96164,120.66747,-1,0,0.0
362,1094,-22.18878476,-24.84648267,28.01738,120.60605,28.01845,120.59962,3,1898,0.0
1159,1398,-27.64049103,-36.83114065,28.02791,120.59925,28.02438,120.60303,3,9548,0.0
72,2849,17.65939844,-31.44504691,27.97367,120.59704,27.92064,120.57853,-1,38,0.0
98,1249,-7.66367346,-2.274414079,27.996306,120.644374,28.00533,120.6479,3,52,0.0
497,2693,26.96722892,41.76515872,27.99143,120.70763,27.989197,120.703236,7,28,0.0
1872,2325,30.17977371,-27.58764664,27.92834,120.69922,27.91782,120.69607,3,23,0.0
9,824,-6.801244922,-2.686595437,27.99378,120.6501,28.002956,120.643807,3,15,0.0
1549,2248,18.79794869,28.13997431,27.98966,120.70619,27.97512,120.69186,-1,27,0.0
2197,2352,-47.7899191,-26.73000998,28.04449,120.62163,28.048507,120.618708,7,21,0.0
878,2392,3.581979277,53.96718473,28.000355,120.697765,28.00878,120.68835,7,2,0.0
408,2188,-44.1965761,-4.630852967,28.05042,120.6339,28.02031,120.62527,-1,4,0.0
1127,1713,-23.28180439,-6.935832215,28.01,120.62972,28.01567,120.62619,4,12,0.0
73,948,-18.53023686,-8.304180873,28.01003,120.63314,28.00702,120.63389,3,320,0.0
2644,2804,33.44146729,14.7365542,28.019199,120.784475,28.02126,120.68452,-1,3,0.0
136,1493,-32.58513489,19.33246821,28.01434,120.65091,28.013333,120.65,3,37,0.0
960,2528,-38.14363676,12.90659149,28.021679,120.650433,28.023744,120.653645,-1,4,0.0
288,2696,0.443664093,-5.243628168,27.92329,120.7048,27.92345,120.70485,3,90,0.0
1487,1749,10.37288122,-58.7811117,27.9731,120.55136,27.97581,120.57281,8,1304,0.0
874,1232,-66.59160788,4.472603464,28.04411,120.64767,28.04357,120.651564,7,6620,0.0
1446,2703,-0.702887326,-11.09245255,27.98015,120.60519,27.99103,120.63464,8,20,0.0
1506,2955,-24.51264463,35.63802865,28.02799,120.66168,28.02188,120.66555,-1,111,0.0
2493,2744,-20.19851295,7.91778832,28.01736,120.65303,28.0132,120.654,3,31,59.31219694030901
619,1840,-5.247449194,5.237384216,28.01319,120.65921,27.9981,120.6541,3,6,0.0
391,2914,-49.03371412,8.318722703,28.02273,120.64301,28.01922,120.64427,3,228,0.0
1663,2099,1.740721813,38.28781225,27.992659,120.68788,27.99084,120.68506,4,55,0.0
2469,2881,16.59393847,47.13073748,28.00923,120.72917,28.00606,120.714808,7,30,0.0
1868,2927,29.72809281,16.77270169,28.019447,120.796853,28.02026,120.79958,2,301,0.0
522,2808,17.73510425,-33.27927476,27.95536,120.60011,27.93617,120.55946,10,11,0.0
183,2229,-10.21444081,3.767258095,27.995578,120.650046,27.99852,120.65649,3,51,0.0
2624,2822,30.99952385,25.31293843,27.97603,120.71773,27.97743,120.73394,10,10,0.0
270,2952,-19.79120353,36.12978633,28.01764,120.68649,28.021681,120.670423,-1,17,69.76133377981918
55,329,28.88879144,-53.01303091,27.85781,120.66563,27.86838,120.6556,3,1047,0.0
979,2292,-19.78711939,-49.0230357,28.02921,120.59331,28.04572,120.58643,9,2,0.0
1140,1424,-15.63916294,-50.1072968,28.04193,120.57698,28.02108,120.60101,-1,0,0.0
1533,2725,-34.94633547,-49.47569406,28.06943,120.56735,28.08578,120.59077,9,13,0.0
999,1764,10.27076769,-28.35009769,27.95989,120.64875,27.96875,120.60619,-1,2,0.0
394,468,-25.84142003,-40.59372991,28.029211,120.593311,28.02464,120.59155,3,4234,0.0
779,1474,-22.69898222,-40.99666504,28.03387,120.594038,28.02436,120.58545,9,207,0.0
308,1084,-35.913252,-53.6653057,28.07118,120.58698,28.09096,120.5847,9,11,0.0
799,2966,61.26322183,-2.510190373,27.93368,120.81563,27.90319,120.81717,6,19,0.0
224,2452,-35.91664995,39.3862927,28.01492,120.66976,28.0105,120.66068,3,24,0.0
372,1977,-6.78126254,46.75859514,27.99629,120.68028,27.99753,120.67522,4,2537,0.0
419,2223,60.04622512,-9.450780202,27.92169,120.82665,27.922663,120.824735,6,225,0.0
942,1003,29.87471095,12.94924466,28.021266,120.794656,28.01839,120.82983,2,341,2.233157622811501
912,1316,31.80250807,5.105772109,27.98324,120.72334,27.97332,120.71019,10,91,0.0
123,1138,-37.74082101,-47.12313857,28.08948,120.58851,28.05708,120.58299,9,2,0.0
80,2120,4.048620666,-6.272016003,28.01143,120.62756,28.00312,120.65388,-1,5,0.0
362,2509,-24.07679508,-24.76867898,28.01738,120.60605,28.02225,120.60442,3,1912,0.0
159,1187,24.65819185,-12.18030676,27.94833,120.66804,27.96331,120.66311,5,690,0.0
2055,2666,-53.2224046,-0.325020693,28.02288,120.63142,28.04116,120.62863,7,3,0.0
83,2881,15.4775039,48.22126452,28.0073,120.71542,28.00606,120.714808,7,136,0.0
2249,2561,1.251415133,29.92737327,27.997139,120.68626,28.00155,120.68023,4,6,0.0
446,2539,6.36261918,-26.40469387,27.98581,120.61459,27.97231,120.62724,8,10,0.0
442,2183,55.97169925,0.945175475,27.92124,120.83163,27.89444,120.81353,6,19,0.0
617,2834,-10.5073686,-27.77686471,28.013371,120.594287,28.00969,120.59728,3,1400,0.0
174,1555,-62.87300472,8.358623809,28.04894,120.64323,28.043798,120.657967,7,18,0.0
1515,2801,-38.51845994,32.34668677,28.01034,120.65781,28.01569,120.65545,3,205,0.0
906,1082,-25.74784035,18.83704935,28.01211,120.69386,28.016688,120.655528,-1,4,0.0
49,1503,-9.618696761,-48.04332768,28.02104,120.58411,28.0363,120.5857,9,782,0.0
