source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
2012,2191,17.30390686,-29.57543056,28.02392,120.644412,28.022725,120.642908,3,160,0
234,1713,25.25315121,-35.73115195,28.01828,120.62547,28.01567,120.62619,9,10840,0
1643,2096,21.31975951,34.48618122,27.98054,120.61279,27.97745,120.61375,6,5080,0
745,2213,48.16564772,-28.95947185,28.04541,120.65027,28.0397,120.63304,2,249,0
133,1496,-26.72391528,16.11056781,27.9535,120.69621,27.97767,120.70127,-1,142,0
1799,2201,-25.84647432,-32.77542707,27.99461,120.68409,27.99446,120.68161,0,303,0
1186,1955,10.07955052,-1.137371169,28.00302,120.64575,28.00278,120.646,3,125,0
339,646,-19.94368472,-58.13715285,28.022694,120.675534,28.02101,120.67872,3,182,0
344,490,16.80489883,-5.780582655,27.99981,120.62687,28.00307,120.6298,3,910,0
477,2363,-47.50257346,-5.096110589,27.994763,120.731284,27.98627,120.73454,-1,81,0
1050,1935,-15.31442357,9.816908028,27.976339,120.671208,27.97505,120.67499,4,109,0
464,1783,5.325657994,21.58806413,27.9659,120.64111,27.96607,120.65206,-1,0,0
588,1308,-21.48605895,-4.42284149,27.98547,120.68291,27.98404,120.68203,0,109,0
525,1630,1.276693866,46.36365326,27.92276,120.70713,27.92275,120.7073,13,20,0
2547,2661,73.80700535,4.191311477,28.077515,120.5896,28.079828,120.589546,10,2170,0
477,2124,-69.99542267,-0.115741371,27.994763,120.731284,28.0048,120.764,1,24,0
818,896,-9.932477949,30.75506833,27.94749,120.64401,27.93874,120.62121,4,12,0
893,1049,-2.250237713,-45.6214555,28.00209,120.66254,28.00814,120.66242,3,58,0
1495,1599,16.23652284,42.03192698,27.95745,120.62666,27.955208,120.625696,-1,1221,0
1635,2162,-40.31845053,-6.570290245,27.999841,120.721011,27.99836,120.72046,1,15,0
431,2670,-28.40962406,-40.74119145,28.00412,120.6803,28.004123,120.680295,0,150,0
2460,2955,-17.26639126,-59.7189922,28.021791,120.665431,28.02188,120.66555,3,1148,0
817,2960,41.67090605,12.6941266,28.02382,120.58085,28.017,120.583,12,115,0
1837,2334,15.85591621,7.449384343,27.98603,120.63754,27.98855,120.64216,-1,343,0
368,2475,-34.02157602,-18.22225037,28.0175,120.69666,28.013766,120.701869,1,94,0
415,2493,8.954406945,-22.01524212,28.01975,120.65219,28.01736,120.65303,3,8,0
6,2121,46.75782756,-44.37436845,28.0635,120.68056,28.069062,120.675355,2,1117,0
765,883,-46.55298593,-5.288039769,27.9874,120.7334,27.99238,120.73064,1,6,0
1922,2130,-31.93261358,59.11905344,27.85558,120.80096,27.85823,120.80871,7,572,0
2633,2748,-20.86168029,0.153528861,27.98511,120.67531,27.98533,120.67604,-1,3,0
886,1036,-3.246348312,48.10717892,27.92484,120.70451,27.92406,120.70335,13,82,0
797,2708,-49.317041,6.824110849,27.97373,120.74409,27.975,120.745833,5,27,0
1601,2641,-46.90011186,28.22352235,27.94796,120.8414,28.00624,120.82807,-1,5,0
1494,1555,49.87831525,-31.45634128,28.04977,120.64759,28.043798,120.657967,2,31,0
508,1488,47.29254839,-40.18534001,28.04337,120.65572,28.043371,120.655715,2,104,0
666,2048,73.0098445,6.989328223,28.07352,120.58467,28.07875,120.58356,10,18389,0
1357,2146,68.82624239,-10.7744537,28.05143,120.60047,28.051431,120.600469,2,370,0
1670,2011,20.65707687,-3.935355661,28.00788,120.63732,28.00664,120.63592,3,173,0
1787,2454,25.58214021,44.75776148,27.90939,120.56294,27.89775,120.56197,11,179,0
816,1091,12.93822256,-4.161302753,28.000546,120.645436,28.00055,120.64544,3,170,0
822,1119,18.47134189,15.49857075,27.98549,120.6218,27.98495,120.62353,6,156,0
343,996,58.40944277,-23.46376933,28.03943,120.62365,28.04161,120.62551,2,196,0
669,1130,27.76822324,-26.23984473,28.01255,120.63174,28.02327,120.63423,-1,67,0
1578,2970,26.12929327,41.83445194,27.97058,120.5853,27.9567,120.57364,-1,38,0
1323,2560,-29.96352616,55.16967466,27.85707,120.81238,27.86448,120.80129,7,112,0
336,1780,-38.00210352,-25.77032367,27.999046,120.699788,27.99905,120.69979,1,0,0
166,2691,-52.36178513,39.680601,27.93672,120.83867,27.93204,120.83665,7,2554,0
26,2357,5.201445681,68.54832926,27.91714,120.66023,27.92044,120.6689,-1,1738,0
2059,2585,16.42303223,19.68802788,27.987233,120.614505,27.98729,120.6081,6,21,0
