source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
380,2153,6.621609706,58.95021893,27.92086,120.68299,27.91643,120.68875,13,6,0
1472,2619,-31.39047012,-27.66311587,27.99188,120.69412,27.992814,120.696225,0,144,0
1105,2433,3.632204347,-37.29177101,28.00791,120.64843,28.02202,120.66394,3,37,0
454,1536,-18.43452787,0.019995966,27.98,120.66708,27.985,120.67851,-1,163,0
1169,1908,31.55080326,20.43460664,28.01606,120.6036,28.0141,120.60512,8,5175,0
541,1204,17.72773845,42.4223876,27.96193,120.60948,27.94777,120.6125,11,2456,0
1821,2802,-64.76372966,3.135784719,27.98011,120.74803,27.98055,120.72944,5,349,0
229,799,-41.13883685,30.46003459,27.93122,120.80706,27.93368,120.81563,7,43,0
1770,2344,6.379115478,0.715630086,27.9963,120.64532,28.000843,120.64058,3,0,0
254,2669,37.57653908,3.401383139,28.023933,120.596926,28.02459,120.60332,8,102,0
1460,2853,8.126196411,15.85482352,27.985304,120.632788,27.97599,120.59211,6,0,0
1398,1400,37.20678808,21.94588983,28.02438,120.60303,28.01833,120.60806,8,1167,0
1052,2793,-58.79200871,-2.512130482,27.97486,120.72843,27.96841,120.73048,5,5662,0
358,1747,-58.22312371,0.6447548,27.96854,120.74135,27.978667,120.735061,5,488,0
287,1916,17.2792894,12.35886655,27.986822,120.630326,27.988443,120.627578,6,678,0
1435,1555,47.26729998,-20.46767479,28.046174,120.636789,28.043798,120.657967,2,6,0
1322,1628,-35.04684282,-37.07851447,28.00798,120.69032,28.01497,120.68572,1,64,0
221,1591,-51.50641174,-27.23326445,28.00742,120.71768,28.00528,120.70899,1,425,0
1398,2594,63.55484303,-1.066234348,28.02438,120.60303,28.08581,120.59066,-1,2,0
893,1855,-17.03085307,-1.985898438,28.00209,120.66254,27.98606,120.67631,-1,0,0.219357398
360,361,-43.1544962,24.77266828,27.93627,120.80128,27.95277,120.79908,7,61,0
4,2550,19.59897498,16.38319278,27.98663,120.61963,27.98622,120.61752,6,4777,0
896,1848,-9.905787599,29.44572088,27.93874,120.62121,27.96164,120.66747,4,0,0
633,2342,-29.30886513,0.898787767,27.98491,120.70392,27.96902,120.74658,-1,4,0
1697,2757,-56.04135424,32.05013838,27.93044,120.81856,27.95417,120.82421,7,17,0
935,2908,-16.52475974,0.028112786,27.97987,120.68111,27.98585,120.6777,0,14,0
476,882,1.685183063,53.61046139,27.92198,120.70229,27.921388,120.7025,13,22,0
691,1899,71.26893163,-6.697732857,28.05782,120.58736,28.06248,120.60338,2,4431,0
1582,2298,-16.04373217,38.34400743,27.96936,120.67444,27.92952,120.68107,-1,17,0
2713,2805,-46.17606119,37.59413328,27.9236,120.82555,27.92301,120.8262,7,131,0
1306,1481,10.49112207,25.21970648,27.99383,120.62833,27.96111,120.6227,6,5,0
117,2168,39.0302376,16.06719639,28.026108,120.592702,28.02265,120.60445,8,72,0
259,2831,41.37184981,-25.23185061,28.05022,120.66531,28.04021,120.64658,2,30,0
1682,2408,-59.68254539,14.7233622,27.96568,120.73665,27.97638,120.75557,5,161,0
202,2712,12.83799145,-48.01704185,28.0087,120.65515,28.01694,120.64891,3,2,0
1316,1391,-31.56616143,10.8077089,27.97332,120.71019,27.95467,120.69939,5,15,0
515,1643,16.72289205,30.82595561,27.96781,120.62801,27.98054,120.61279,6,56,0
666,986,72.67441999,6.78896165,28.07352,120.58467,28.077531,120.587363,10,37772,0
1215,2096,22.33651254,31.24767728,27.98702,120.60848,27.97745,120.61375,6,454,0
1939,2080,-23.38979585,-38.59297039,28.00197,120.68016,27.994449,120.671107,0,37,0
1322,2940,-29.13902892,-19.72097291,28.00798,120.69032,28.01097,120.69526,1,8,0
