source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
58,1714,-56.61340687,3.449768342,27.97969,120.74181,27.98008,120.74344,5,58,0
79,537,-3.787460571,57.50868148,27.921889,120.696181,27.91572,120.69582,13,110,0
927,1950,-59.20735934,-13.2959179,27.99224,120.72085,27.99139,120.71952,1,1391,0
1030,2528,2.802258968,-33.62134017,28.02341,120.66131,28.023744,120.653645,-1,2,0
438,1766,47.11945418,-11.76450098,28.03933,120.62364,28.043254,120.617338,2,40,0
2026,2458,17.62636942,67.61231201,27.856261,120.670711,27.85734,120.67149,15,302,0
699,1382,-0.680389477,-52.73527597,28.012774,120.661939,28.01277,120.66194,3,0,0
264,2701,-4.752259364,-57.38780876,28.01535,120.66232,28.0144,120.6591,3,180,0
1253,1350,-83.14242954,-5.477522032,28.08997,120.75321,28.09375,120.77395,14,124,0
328,786,48.39242159,-24.463245,28.05929,120.65781,28.065163,120.642463,2,43,0
1089,2914,20.14402784,-46.17928746,28.02804,120.57818,28.01922,120.64427,-1,447,0
213,1432,20.64570098,-10.41225768,28.01009,120.63564,28.00892,120.62295,-1,61,0
388,984,-51.40711753,-26.35417619,28.002723,120.710296,28.002192,120.710532,1,371,0
477,2637,-61.44868762,-11.33997942,27.994763,120.731284,27.99476,120.73128,1,11383,0
1134,1184,10.76885822,9.770882022,27.99644,120.63354,27.982012,120.645724,-1,17,0
490,1731,19.03784577,-4.788888087,28.00307,120.6298,28.00652,120.64463,3,0,0
901,1906,-25.15303835,59.74808525,27.86601,120.77885,27.86612,120.76002,7,296,0
300,1511,-44.7048241,8.7273356,27.9685,120.75992,27.97302,120.73654,5,5,68.66893069
125,204,21.24954651,13.75093561,27.98925,120.62584,27.99015,120.62566,6,1540,0
1209,2873,-58.53188536,-25.86742848,28.00032,120.72752,28.000323,120.727524,1,183,0
599,1805,-36.72929055,8.42942157,27.97321,120.72684,27.970239,120.685696,-1,44,0
1860,2720,-24.5692016,12.25640537,27.97729,120.68651,27.97853,120.684,-1,439,0
552,818,-10.01729464,26.6658152,27.96536,120.74141,27.94749,120.64401,-1,7,0
1767,2281,-7.358972071,8.980936367,27.97914,120.65482,28.00143,120.63625,-1,8,0
396,506,17.08449464,64.22336924,27.85425,120.65996,27.8557,120.65678,15,18,0
682,1572,47.34017583,-3.110572869,28.0412,120.629,28.02693,120.60664,-1,14,0
2214,2342,-14.17615966,37.39675835,27.9598,120.68203,27.96902,120.74658,-1,10,0
738,1544,-55.47727442,31.72101614,27.9652,120.81554,27.94688,120.81569,7,4,69.12681189
365,893,-0.667598342,-6.459390971,27.98328,120.65734,28.00209,120.66254,-1,5,0
502,2778,6.585498183,2.501406986,27.975415,120.651576,27.99859,120.64039,-1,65,0
331,836,39.89539702,-5.18217992,28.03958,120.62042,28.02242,120.60801,-1,163,0
687,730,-26.982201,-15.42946397,28.006318,120.696659,28.0101,120.69668,1,27,0
758,2543,-14.50083814,5.958989328,27.99542,120.68153,27.978448,120.671401,-1,13,110.5604514
112,1446,30.66364403,6.297147391,28.01472,120.61007,27.98015,120.60519,-1,19,97.48684517
761,1098,33.6654493,-27.32237703,28.02569,120.64175,28.0475,120.62333,-1,9,0
1749,2505,17.66083087,26.93010567,27.97581,120.57281,27.94729,120.54847,-1,0,254.2871519
515,545,11.83946374,41.93285291,27.96781,120.62801,27.96676,120.65937,-1,350,0
657,1237,12.55957289,65.36891621,27.878795,120.706921,27.888329,120.714934,15,53,0
1841,2096,21.34128097,31.8204366,27.980151,120.605199,27.97745,120.61375,6,391,0
