source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
1863,2490,15.4048824,66.06840625,27.8606,120.69133,27.88534,120.6674,15,135,0.851318344
1455,1711,42.44676564,-13.55146534,28.03905,120.62757,28.06516,120.64246,2,14,0
1085,2453,48.99101074,-4.222257755,28.0257,120.6129,28.04644,120.60417,-1,6,0.319277111
1257,1311,31.42371955,39.37899777,27.97868,120.57877,27.98966,120.57449,6,449,0
1125,2059,16.34670744,19.06813624,27.987701,120.628236,27.987233,120.614505,6,2,311.6346184
1373,2196,-10.62630333,-53.37042859,28.01793,120.66445,28.0176,120.6671,3,3406,0
46,1981,64.57350811,-21.12383817,28.04917,120.61056,28.04382,120.61146,2,12038,0
585,2519,-41.03194459,-32.36766956,28.00115,120.70215,27.99715,120.70087,1,3285,0
763,2837,-58.12602775,3.076391071,27.97775,120.74248,27.9784,120.74066,5,100,0
906,2442,-2.305123182,-22.27595631,28.01211,120.69386,28.01459,120.66235,-1,73,3.63981017
1321,1591,-28.51800417,-8.276521706,27.99863,120.68954,28.00528,120.70899,-1,0,223.9830119
1257,2103,29.40297564,40.69533407,27.97868,120.57877,27.98211,120.59701,6,923,0
734,1429,33.2357706,20.76908426,28.01097,120.60609,28.019912,120.604277,8,75,0
1359,1699,-19.16264095,4.622206249,27.97581,120.68459,27.97659,120.67899,4,189,192.3653085
259,1058,31.38943427,-33.4476831,28.05022,120.66531,28.04752,120.63044,2,46,0
346,619,-0.520249356,-57.73504337,28.01218,120.66058,28.01319,120.65921,3,356,0
179,969,-10.96288381,53.9006987,27.92748,120.69689,27.92722,120.69833,13,675,0
384,1987,23.71905512,-3.190334402,28.01405,120.63301,28.007234,120.633055,-1,81,182.6746291
268,1803,-10.18088678,-38.64246843,28.002086,120.662539,28.01235,120.66512,3,0,52.29370822
1081,2574,-4.586679147,0.480224639,27.997963,120.659738,27.99428,120.66013,-1,133,131.3019431
61,1220,-14.69832125,-16.41714493,28.00969,120.67408,28.000812,120.679146,-1,2,0.228491286
502,909,-4.729417339,16.18339789,27.975415,120.651576,27.95992,120.64877,4,149,0
542,2556,-50.41276236,-30.63434129,28.00788,120.70268,28.00322,120.7122,1,245,87.87008925
2297,2434,-12.48022479,62.93748584,27.92659,120.71116,27.92215,120.70629,13,443,0
616,1622,-20.32649936,-9.301444081,27.98866,120.6816,28.00126,120.6875,0,3,235.4077288
567,2250,2.944828091,56.26830913,27.92073,120.70491,27.92446,120.6923,13,5,199.7946525
2496,2726,-43.15707726,28.94666636,27.94412,120.76969,27.9296,120.80677,-1,38,0.906471027
1502,2428,-2.988604331,2.09842581,27.991292,120.664871,27.98819,120.6531,-1,105,0
427,2751,-12.96122487,-44.28963785,28.005808,120.669146,28.01002,120.66745,3,454,0
1394,1991,-17.97968773,-30.3655061,27.99572,120.672658,28.00104,120.67237,-1,1304,0
98,2559,6.169399098,-44.05009251,27.996306,120.644374,28.01104,120.64986,3,24,96.2020193
1653,1932,2.026653753,-58.15980963,28.00714,120.65555,28.01062,120.65932,3,166,0
1557,2138,-31.16523805,44.08767648,27.90165,120.81193,27.87481,120.78795,7,0,48.69558795
37,2227,-7.223388508,-0.20742981,27.97486,120.66789,27.98375,120.66578,-1,38,0.286131484
1736,2921,60.74538929,-24.60997743,28.029592,120.6244,28.04626,120.62812,2,500,0
1150,1273,26.81266943,15.31139139,28.00906,120.58854,28.02347,120.61544,8,0,0
113,1596,20.98502868,-15.65133933,28.01211,120.63736,28.027266,120.655901,-1,2,113.7139345
512,1885,7.849975313,24.83722459,27.96138,120.66311,27.96887,120.61609,-1,11,80.8634265
252,2360,-56.10621116,13.71636768,27.9874,120.73534,27.97589,120.75072,5,61,0
278,2232,-29.51026588,-15.48194889,28.00309,120.69882,27.99607,120.71016,1,7,162.2380084
14,1606,-1.716894519,-27.96192478,28.02496,120.66541,28.01492,120.67488,3,20,176.9265447
812,852,7.38810198,-47.94455104,28.01375,120.6551,28.013741,120.650393,3,77,0
41,204,18.52104774,37.18379285,27.95746,120.61208,27.99015,120.62566,-1,38,154.4734604
318,752,-1.519976104,18.43407596,27.97271,120.64743,27.9454,120.65697,4,0,159.2597362
458,1869,12.37752406,71.88649629,27.87682,120.64507,27.89644,120.63496,15,687,0
2300,2469,-57.85440649,-27.34320369,27.99832,120.72424,28.00923,120.72917,1,33,0
1046,1855,-22.46504896,-0.140516298,27.984567,120.677031,27.98606,120.67631,0,29,0
1184,2778,5.353405708,5.191953589,27.982012,120.645724,27.99859,120.64039,-1,2,0.29917678
1273,2094,25.05847916,18.74747859,28.02347,120.61544,27.992,120.60987,-1,2,288.1781482
547,1867,-17.2740176,-4.721104151,27.98521,120.67877,27.9905,120.6805,0,35,199.8245465
2379,2686,45.05821059,-23.10218441,28.04982,120.6511,28.0508,120.683,2,72,170.6557865
176,2926,51.59778792,-9.4282796,28.02521,120.6105,28.04361,120.61806,-1,25,367.5401083
464,818,-1.390130113,27.34561823,27.9659,120.64111,27.94749,120.64401,-1,0,110.799996
826,1098,59.90769842,-26.68036309,28.04636,120.62567,28.0475,120.62333,2,1588,0
1723,2239,-5.95782803,-40.23753872,28.01437,120.67295,28.00222,120.68192,-1,6,0.390375005
865,2926,52.0667225,-9.069585628,28.0464,120.604,28.04361,120.61806,2,8,1.204366005
1542,2662,-39.16894967,-6.235737235,27.99711,120.71331,27.9944,120.7017,-1,2,128.042207
893,2778,4.067955739,3.23522736,28.00209,120.66254,27.99859,120.64039,3,0,151.9750116
643,1711,46.79335979,-22.80079757,28.04355,120.65147,28.06516,120.64246,2,28,0.382308845
2146,2921,57.78388644,-3.262182408,28.051431,120.600469,28.04626,120.62812,2,3,61.15205261
1051,2146,65.19855596,-11.92191391,28.04252,120.60963,28.051431,120.600469,2,5,0.263459925
77,1587,10.82237371,-54.39871848,28.00743,120.64853,28.00917,120.64028,3,282,0
117,364,39.19989448,12.69952942,28.026108,120.592702,28.01704,120.5833,-1,32,37.29525976
1244,1308,-16.7593392,-7.397992906,28.00503,120.67134,27.98404,120.68203,-1,0,247.6514526
60,2649,-36.39088633,50.18309884,27.89629,120.80392,27.88565,120.80804,7,340,0
2,1673,11.55451873,-2.711866286,28.00506,120.63866,28.00217,120.64577,3,38,81.02671612
1572,2316,41.90463063,23.1996471,28.02693,120.60664,28.0271,120.60091,8,15335,0
1129,2625,-40.31814625,46.93302764,27.91593,120.8267,27.89938,120.82864,7,145,0
540,1244,-7.436615293,-14.99544855,27.9981,120.66772,28.00503,120.67134,3,12,177.1307937
1388,1779,6.749132006,-15.41891983,28.01822,120.64711,28.01179,120.65261,3,81,96.56309132
2386,2556,-49.9354054,-34.4704607,28.01849,120.70996,28.00322,120.7122,1,141,83.27205547
2794,2968,-4.77897237,-51.15525233,28.01525,120.66602,28.02802,120.6546,-1,0,223.6559929
48,184,0.949535321,-29.89114386,28.01947,120.67661,28.02537,120.66038,-1,58,1.056144048
1087,2460,-17.16272248,-57.49825617,28.02274,120.66726,28.021791,120.665431,3,254,0
405,616,-25.09444735,-26.92918955,27.989232,120.680662,27.98866,120.6816,0,648,0
1025,2662,-50.67294363,-21.66520746,27.992,120.69598,27.9944,120.7017,0,88,0
405,2201,-16.42060291,-13.46720202,27.989232,120.680662,27.99446,120.68161,0,0,213.0300704
32,1842,-86.09454504,0.480806032,28.02917,120.77439,28.02971,120.77817,14,16772,0
643,2225,43.37859291,-42.0493019,28.04355,120.65147,28.01963,120.71371,-1,13,0
257,772,69.55551692,-3.749715156,28.076984,120.602335,28.05187,120.61117,-1,61,0
1212,1717,20.77393215,25.44399307,27.99789,120.56689,27.99375,120.61713,6,0,71.36065463
611,1945,-30.80749207,51.08602699,27.867358,120.820794,27.872196,120.826598,7,46,0
680,1544,-58.36733694,33.84457206,27.95109,120.83505,27.94688,120.81569,7,6,0.480010959
61,2758,-14.71429984,-10.01207239,28.00969,120.67408,27.98519,120.67735,-1,18,193.9849615
92,2433,5.551556332,-32.59796002,28.02774,120.65947,28.02202,120.66394,-1,0,358.3690044
1301,1804,28.23258537,-0.626156314,28.00843,120.62111,28.00502,120.61628,9,21,0.816616465
599,1821,-53.84410282,0.047401477,27.97321,120.72684,27.98011,120.74803,5,82,0
1549,1950,-49.81592661,-18.10151947,27.98966,120.70619,27.99139,120.71952,1,173,0
823,999,-12.59681896,29.42265851,27.9511,120.66043,27.95989,120.64875,4,111,70.00557286
545,2149,-27.90020766,2.492527847,27.96676,120.65937,27.98472,120.69611,-1,18,207.4084276
447,1053,-54.70142816,-17.15484244,27.99055,120.7118,27.99068,120.7167,1,1789,0
490,1416,16.63720834,-42.43271074,28.00307,120.6298,28.01137,120.64581,3,46,0
111,574,-7.695144421,39.83878914,27.95612,120.65155,27.93368,120.71241,-1,46,2.447345743
1870,2127,-0.552989284,8.184226644,27.99576,120.6574,27.98869,120.6726,-1,4,131.6605682
911,1391,-35.98422125,19.05877074,27.96141,120.73461,27.95467,120.69939,5,347,0
1058,2729,56.16022895,-30.7434933,28.04752,120.63044,28.05359,120.63947,2,1077,0
291,402,-0.543812223,-51.29080498,28.023257,120.659016,28.01188,120.66205,3,153,119.3366536
90,2757,-55.71024291,21.33656354,27.96939,120.78179,27.95417,120.82421,7,557,94.97975958
1141,2022,-11.16120268,32.68676351,27.933084,120.674452,27.94096,120.64958,-1,496,0.665227548
1138,1618,64.34593154,-3.165445934,28.05708,120.58299,28.00977,120.60049,-1,0,0
143,145,42.9389767,-23.51934904,28.04546,120.65895,28.044045,120.652283,2,71,1.349677073
211,1444,48.21071758,27.34604954,28.01211,120.58988,28.019216,120.588125,12,2165,0
556,2229,10.44140486,-9.089411222,27.99014,120.62903,27.99852,120.65649,-1,312,0
1399,2609,35.47464263,8.40478541,28.024487,120.608733,28.01418,120.59753,8,52,110.3335658
482,486,-65.63592212,11.27737889,27.97359,120.74776,27.97508,120.74612,5,20189,290.0190894
109,1474,50.40264799,19.55926269,28.03316,120.59087,28.02436,120.58545,12,441,0
813,1169,35.54004479,19.16375652,28.01833,120.607999,28.01606,120.6036,8,129,0
2543,2756,-13.99355992,7.444621055,27.978448,120.671401,27.98645,120.68772,-1,304,0.374270222
161,2137,46.02366205,-38.89758478,28.043888,120.656111,28.04852,120.65349,2,79,0
920,1337,6.637582632,29.9001344,27.94553,120.6091,27.9422,120.581,11,324,59.76760715
648,972,-4.024897717,45.27796224,27.92779,120.69413,27.94366,120.68317,-1,0,3.63060574
1014,1429,33.387976,2.761644611,28.0197,120.61522,28.019912,120.604277,8,8,0.752147697
1764,2808,9.908788023,28.51029571,27.96875,120.60619,27.93617,120.55946,-1,157,0
845,2760,66.06769882,6.84104966,28.06506,120.57549,28.093393,120.555994,10,2,157.2178168
54,2733,27.16948453,-15.84931745,28.018598,120.620672,28.019524,120.631948,-1,88,0.309501671
954,2894,-21.56758693,-56.5671574,28.018214,120.672196,28.01941,120.67004,3,4860,0
1717,2791,23.07976873,23.82431755,27.99375,120.61713,27.99739,120.58551,6,300,87.70314258
708,1061,-14.17157393,60.69343344,27.9343,120.7072,27.92415,120.70545,13,2373,0
