source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
1141,2176,-4.662512758,20.51875074,27.933084,120.674452,27.95843,120.65338,-1,49,193.1666118
975,2220,0.897511293,-8.76479605,28.00397,120.67029,28.00312,120.65703,3,20,0
549,940,-43.54749653,-4.848773663,28.00025,120.7286,28.00288,120.71024,1,4,0
424,2762,-15.69973008,-53.65077077,28.025412,120.669507,28.01919,120.67036,3,0,0
1633,2325,2.429051255,57.33783995,27.921943,120.703398,27.91782,120.69607,13,188,0.833734552
560,2690,-49.9046586,-32.25534301,28.016323,120.703784,28.00749,120.70643,1,323,0
573,2424,-15.49239585,-41.88985458,28.014374,120.672952,28.01008,120.67058,3,118,0
547,2848,-14.70000026,-2.67390863,27.98521,120.67877,27.965369,120.686131,-1,16,0
227,2453,59.34995447,-12.57673716,28.05333,120.63083,28.04644,120.60417,2,84,0
60,2789,-31.43544396,42.26711248,27.89629,120.80392,27.87222,120.79381,7,125,0
608,2848,-25.78796755,-7.761389121,27.99367,120.69233,27.965369,120.686131,-1,11,0
2236,2915,-20.3039232,-5.121622382,27.9946,120.674,27.98732,120.68157,0,21,0
685,1251,34.59108283,39.94776215,27.97822,120.56591,27.97825,120.55286,6,3412,0
1848,2180,12.95302418,8.78141064,27.96164,120.66747,27.98333,120.65125,4,2,0
697,2069,-7.426108608,60.29412116,27.92414,120.70279,27.92095,120.70407,13,5522,0
1584,2449,-35.75369617,57.64717668,27.89209,120.81396,27.8763,120.82073,7,2308,0
1937,2556,-45.35750581,-17.61473098,27.99978,120.71126,28.00322,120.7122,1,71,0
1763,2795,-38.76736875,34.71837237,27.92159,120.82161,27.91981,120.8278,7,43,0
80,1428,24.59082882,-34.67871361,28.01143,120.62756,28.02259,120.62662,-1,169,0
1138,1344,64.10151391,3.701396727,28.05708,120.58299,28.06042,120.57389,-1,0,0
80,1804,25.22694762,19.81520283,28.01143,120.62756,28.00502,120.61628,9,25,0
945,2832,-37.71212662,53.96249665,27.87922,120.78748,27.8881,120.80006,7,922,0
414,2351,20.21892002,43.60021729,27.96162,120.59686,27.95215,120.60432,11,1630,0
64,2744,9.596274338,-17.44369324,28.01276,120.65434,28.0132,120.654,3,0,0
49,364,48.44925927,27.3251392,28.02104,120.58411,28.01704,120.5833,12,9275,0
120,2609,32.19283839,11.16963006,28.0183,120.607999,28.01418,120.59753,8,142,0
850,2224,-11.8909859,-9.255114236,27.99186,120.67498,27.98445,120.67253,0,67,0
1359,1470,-20.64349423,6.829172778,27.97581,120.68459,27.97225,120.68006,4,15,0
2087,2294,5.699900464,-25.75932624,28.02363,120.66164,28.017358,120.65303,3,18,0
859,2353,-21.24695397,25.1795868,27.95386,120.68203,27.973777,120.682079,4,76,0
803,1807,39.44916566,-29.65397867,28.02715,120.65114,28.040568,120.63282,2,75,0
1737,2371,64.33824052,16.10312307,28.03968,120.57291,28.03981,120.57351,12,2098,0
400,2200,46.07844699,-41.58003962,28.03874,120.658,28.03746,120.65611,2,488,0
1535,1981,29.34120891,-27.83178234,28.03768,120.63277,28.04382,120.61146,2,16,0
64,2109,6.122296968,-54.11284721,28.01276,120.65434,28.01345,120.65446,3,262,0
487,2201,-15.78004246,-12.0313384,27.98776,120.67428,27.99446,120.68161,0,19,0
1003,2555,-78.849952,-0.987932235,28.01839,120.82983,28.04092,120.83605,14,39,0
1634,2887,62.262674,14.91685048,28.04413,120.57523,28.04609,120.57533,12,1532,0
832,2200,38.57270316,-44.59886992,28.05231,120.68005,28.03746,120.65611,2,66,0
1596,2588,45.53551429,11.58578688,28.027266,120.655901,28.02213,120.5743,-1,13,0
1525,1738,56.98371409,9.233815672,28.03821,120.57802,28.04081,120.57769,12,0,0
335,2022,-10.15085048,28.19140619,27.93483,120.66784,27.94096,120.64958,4,148,0
864,2268,66.81895604,14.04388658,28.03948,120.56891,28.04196,120.56845,12,4682,0
133,2153,-12.10116952,36.49581674,27.9535,120.69621,27.91643,120.68875,13,4,0
1806,2360,-65.92869087,12.94621536,27.971111,120.759166,27.97589,120.75072,5,4591,0
900,1456,-51.46536288,14.31173103,28.00452,120.76393,27.9905,120.76564,-1,82,0
1432,2092,24.16783443,-34.68268003,28.00892,120.62295,28.0195,120.63455,-1,101,0
1628,2507,44.79136984,-43.55089319,28.01497,120.68572,28.02519,120.66642,-1,25,0
182,2609,34.39672296,17.23236117,28.01939,120.61656,28.01418,120.59753,8,108,71.29545791
643,1807,46.79634468,-30.68645962,28.04355,120.65147,28.040568,120.63282,2,296,0
1908,2013,33.13592175,19.89480468,28.0141,120.60512,28.01344,120.6076,8,170,0
1419,2914,23.82951073,-27.10039107,28.01125,120.62553,28.01922,120.64427,-1,7,0
522,1495,9.932899941,29.54652357,27.95536,120.60011,27.95745,120.62666,-1,28,0
828,2214,-23.03841487,25.09204774,27.96168,120.677789,27.9598,120.68203,4,1980,0
422,1104,-5.536818462,-13.16930207,28.00525,120.70299,27.99923,120.67458,-1,17,0
270,919,-2.142424593,-47.91015849,28.01764,120.68649,28.01517,120.66789,-1,3,89.94525061
123,1465,75.46158505,1.267424547,28.08948,120.58851,28.090984,120.588938,10,36161,0
984,1937,-49.97236833,-26.35731319,28.002192,120.710532,27.99978,120.71126,1,207,0
1682,2957,-54.98611081,1.421933403,27.96568,120.73665,27.9672,120.7319,5,700,0
