source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
595,1534,-23.24804021,-54.51145678,28.01681,120.67808,28.017189,120.678534,3,7648,0
1125,2262,19.53146359,11.74403188,27.987701,120.628236,27.987407,120.628236,6,1868,0
343,2568,45.43828785,-12.9440172,28.03943,120.62365,28.04901,120.58582,-1,19,0
1295,2047,16.6835777,71.15004266,27.87791,120.67133,27.8738,120.67228,15,3313,0
247,2930,-50.32213873,-36.71149523,28.04031,120.70544,28.021655,120.71483,1,14,0
1029,1761,-14.70099115,-19.27255834,27.99905,120.67896,27.99851,120.67952,0,341,0
482,912,-66.35135172,11.99623752,27.97359,120.74776,27.98324,120.72334,-1,1346,243.3745946
46,293,29.58625438,-32.62350121,28.04917,120.61056,28.02476,120.635142,-1,23,0
818,896,-9.932477949,30.75506833,27.94749,120.64401,27.93874,120.62121,4,12,0
181,2149,-26.28696404,13.97819361,27.97517,120.69185,27.98472,120.69611,-1,1097,155.8741912
172,1766,59.55485786,-20.85931126,28.0428,120.62069,28.043254,120.617338,2,98,0
1725,1740,-40.83735943,33.35694118,27.9273,120.83646,27.9275,120.83694,7,155,0
918,1415,15.19375595,-53.45133898,28.0129,120.64233,28.01447,120.64201,3,419,0
866,1459,-54.36479981,4.312314752,27.97155,120.73972,27.97111,120.739,5,127,0
364,617,34.37663838,12.26408773,28.01704,120.5833,28.013371,120.594287,-1,92,0
623,1284,-16.29368059,41.44255483,27.94373,120.68649,27.94439,120.71319,-1,179,0
1179,1958,-5.379440063,-61.20486911,28.01715,120.66124,28.01842,120.65967,3,705,0
1536,2540,-23.62756298,-5.266466146,27.985,120.67851,27.991878,120.694119,0,7,0
565,2061,-20.40123462,-21.10638545,28.00841,120.66454,27.98839,120.68338,-1,0,0
515,2319,14.41482473,39.01290482,27.96781,120.62801,27.97631,120.60491,6,645,0
1357,2146,68.82624239,-10.7744537,28.05143,120.60047,28.051431,120.600469,2,370,0
1391,2593,-18.00473608,21.6135218,27.95467,120.69939,27.96314,120.66947,-1,10,0
1867,1947,-23.4249424,-26.93689718,27.9905,120.6805,27.98803,120.67876,0,456,0
61,1322,-24.79152824,-15.80835994,28.00969,120.67408,28.00798,120.69032,-1,58,0.289395895
1622,2841,-17.39718275,-15.89976628,28.00126,120.6875,28.000286,120.70749,-1,82,0.311406031
1596,2542,32.74573964,-13.04012467,28.027266,120.655901,28.01903,120.61189,-1,33,0
372,445,-24.11486196,-34.63327269,27.99629,120.68028,27.99681,120.68119,0,718,0
88,2762,-1.357480715,-28.96406177,28.02363,120.66334,28.01919,120.67036,3,63,0
2812,2890,40.49674435,-33.91503873,28.03998,120.64414,28.02424,120.6348,-1,17,0
2663,2944,-41.15319519,-5.635288604,27.99627,120.72691,27.99929,120.722247,1,27,0
835,2218,16.39282965,70.30340303,27.87789,120.68776,27.878176,120.67654,15,172,0
358,1682,-63.89412331,8.637145126,27.96854,120.74135,27.96568,120.73665,5,18575,0
1055,1970,-25.75386215,62.24298909,27.89321,120.79688,27.87,120.788,7,25,0
1362,2946,-37.71787009,49.38982986,27.89369,120.80917,27.91587,120.81258,7,11,0
326,2556,-31.59459502,-9.713895979,28.0003,120.71557,28.00322,120.7122,1,54,0
643,976,44.20631171,-22.65154894,28.04355,120.65147,28.044851,120.648285,2,26,0
946,2182,6.818039723,29.25296073,27.94117,120.60038,27.96515,120.61124,-1,23,0
340,944,-22.24807224,-33.77321171,27.99961,120.68514,27.99887,120.68096,0,163,0
264,2701,-4.752259364,-57.38780876,28.01535,120.66232,28.0144,120.6591,3,180,0
661,1321,2.048809523,13.37662995,28.00053,120.6999,27.99863,120.68954,-1,24,0
1089,2468,21.02240183,-53.69608903,28.02804,120.57818,28.022717,120.632107,-1,749,0
623,972,-19.82820949,30.35048363,27.94373,120.68649,27.94366,120.68317,-1,19398,0
819,1727,-43.33542249,29.64398044,27.91736,120.79806,27.91218,120.83617,7,9,0
2123,2353,10.22310426,56.32515294,27.92383,120.67387,27.973777,120.682079,-1,3,155.9844783
517,2293,-40.13391005,-23.60635681,27.99235,120.69767,27.9937,120.6981,0,14,0
227,2816,54.3605073,-30.92859364,28.05333,120.63083,28.04411,120.63996,2,765,0
1487,2777,34.75712231,39.88521603,27.9731,120.55136,27.97699,120.54848,6,201,0
563,678,42.95696937,-20.11914851,28.03956,120.65442,28.04554,120.65654,2,3,0
1413,2662,-41.99441977,-22.69346951,27.995897,120.699285,27.9944,120.7017,0,21,0
291,1415,5.024257069,-26.85701489,28.023257,120.659016,28.01447,120.64201,3,17,110.8458677
980,2385,-17.91441623,-30.56653999,27.99716,120.67088,27.998,120.672205,0,317,0
803,2092,21.35951844,-28.49571821,28.02715,120.65114,28.0195,120.63455,-1,25,0
1148,2292,60.59037008,15.63670834,28.0466,120.58511,28.04572,120.58643,12,4893,0
1576,1837,7.545944771,17.2217659,27.970529,120.613192,27.98603,120.63754,6,0,112.5591985
79,1633,-4.006302561,57.85402838,27.921889,120.696181,27.921943,120.703398,13,210,0
26,2357,5.201445681,68.54832926,27.91714,120.66023,27.92044,120.6689,-1,1738,0
797,2708,-49.317041,6.824110849,27.97373,120.74409,27.975,120.745833,5,27,0
49,1093,50.90467883,23.97729963,28.02104,120.58411,28.03228,120.58055,12,1042,0
77,1103,3.717897513,-0.872466074,28.00743,120.64853,27.97694,120.62826,-1,0,0.173696857
1895,2508,-28.48734208,18.29009842,27.96905,120.70307,27.96724,120.66561,-1,182,0
2167,2737,44.56325511,-40.64602489,28.0438,120.65797,28.039023,120.659441,2,2,0
237,1140,60.36530117,9.929488814,28.023421,120.592786,28.04193,120.57698,-1,79,84.20391862
692,1939,-27.09104666,-14.04030018,28.00622,120.6991,28.00197,120.68016,-1,14,0
655,1839,-53.30924689,-41.09799553,28.03962,120.71918,27.97706,120.75192,-1,23,0
1470,1699,-19.80482375,13.65092744,27.97225,120.68006,27.97659,120.67899,4,10500,0
1940,2150,51.35832106,-7.357722569,28.05756,120.60725,27.99711,120.58895,-1,60,0
2360,2644,-76.56414506,0.564593744,27.97589,120.75072,28.019199,120.784475,-1,0,0.508062882
1112,2009,48.11344776,-23.284888,28.05274,120.62436,28.04976,120.647462,2,62,0
147,2575,44.09627863,6.859439336,28.01625,120.60085,28.02926,120.59028,-1,38,0
1284,1496,-28.37571241,12.94743212,27.94439,120.71319,27.97767,120.70127,-1,6,0
818,1141,-10.63966888,39.72961256,27.94749,120.64401,27.933084,120.674452,-1,53,0
2094,2609,25.98768762,18.59955911,27.992,120.60987,28.01418,120.59753,-1,9,0.290088204
724,2428,0.094035931,3.108731112,27.99279,120.64931,27.98819,120.6531,-1,845,0
1269,1432,20.08762382,-9.612599936,28.00799,120.62655,28.00892,120.62295,9,1020,0
680,2571,-59.01497774,34.38366693,27.95109,120.83505,27.95427,120.8335,7,5351,0
1767,2131,-9.49900582,11.38279397,27.97914,120.65482,27.97509,120.65593,4,16477,0
