source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
1091,1726,-11.27102066,-1.139344877,28.00055,120.64544,28.000738,120.643235,3,46,0
1342,2621,-11.24440136,56.03502158,28.00491,120.67627,28.01036,120.67777,4,854,0
755,1092,29.85486994,-15.46181064,27.928,120.698,27.96187,120.66042,-1,0,0
48,761,-28.35280451,-0.741986742,28.01947,120.67661,28.02569,120.64175,-1,28,0
1723,2080,-4.750850072,21.85569537,28.01437,120.67295,27.994449,120.671107,-1,39,0
1407,1460,8.040991647,-21.97633331,27.97235,120.62717,27.985304,120.632788,8,122,0
389,2053,-19.93564195,-10.73814927,28.01058,120.62116,28.01003,120.63016,4,238,0
482,2637,29.69480234,34.39443579,27.97359,120.74776,27.99476,120.73128,-1,28,0
59,2496,53.47496397,7.837734671,27.90238,120.80278,27.94412,120.76969,-1,27,0
1321,2924,-0.804974354,56.24363042,27.99863,120.68954,28.0079,120.69401,-1,18,0
15,572,-1.994501238,-45.85965008,27.97664,120.63227,27.99271,120.56614,8,0,0
915,2433,-24.51503661,37.27336729,28.024778,120.671965,28.02202,120.66394,3,71,0
849,1779,-38.16380616,23.28933147,28.01215,120.65165,28.01179,120.65261,3,182,0
659,2076,6.879693858,-54.03306724,27.98025,120.58452,27.99335,120.57729,8,79,0
25,2353,10.58731373,3.836887646,27.976204,120.667973,27.973777,120.682079,5,348,0
2396,2467,-40.72566574,-1.616500314,28.03985,120.62173,28.025613,120.638246,7,6,0
429,1596,-47.87526931,15.85302397,28.02382,120.65288,28.027266,120.655901,7,40,0
2197,2926,-53.17885252,-31.26036996,28.04449,120.62163,28.04361,120.61806,7,404,0
1596,1689,-44.92319677,13.57727567,28.027266,120.655901,28.02095,120.64389,-1,342,0
1855,2543,9.389968709,6.524484278,27.98606,120.67631,27.978448,120.671401,-1,4,0
1874,2667,35.13888949,32.08592888,27.98621,120.73466,27.98624,120.73426,10,64,0
1576,2420,7.271789177,-36.17427047,27.970529,120.613192,27.98362,120.61785,8,40,0
1506,2762,-26.27450758,39.4284288,28.02799,120.66168,28.01919,120.67036,-1,350,0
779,1357,-21.92677239,-39.81167512,28.03387,120.594038,28.05143,120.60047,-1,8,0
695,1830,-13.05568529,-49.18656359,28.054694,120.586916,28.0362,120.58118,9,0,0
663,2680,6.733798499,2.741053623,27.97693,120.66377,27.97782,120.66753,5,278,0
213,2088,-19.14202495,-8.205982499,28.01009,120.63564,28.00822,120.63366,3,734,0
773,1758,3.266939701,18.38400068,27.989406,120.673557,27.99447,120.68038,4,301,0
775,2357,35.44054487,-38.88333177,27.9189,120.64478,27.92044,120.6689,3,65,0
2180,2715,-10.81034155,43.14626666,27.98333,120.65125,27.99435,120.66326,-1,168,0
624,2762,-17.97262457,25.14201524,28.01854,120.66394,28.01919,120.67036,3,44,0
1220,2010,0.120054974,27.88221752,28.000812,120.679146,27.99742,120.68104,4,45,0
1605,2323,-44.44617607,3.515375659,28.01353,120.6398,28.02463,120.6447,-1,101,0
365,2180,0.466330141,4.035478241,27.98328,120.65734,27.98333,120.65125,-1,1059,0
1502,2756,3.512021414,12.18011768,27.991292,120.664871,27.98645,120.68772,4,24,0
1455,1572,-48.61716154,-34.98307961,28.03905,120.62757,28.02693,120.60664,-1,539,0
1470,2229,-8.609996473,6.690254675,27.97225,120.68006,27.99852,120.65649,-1,17,0
2146,2150,-38.03517388,-30.41956255,28.051431,120.600469,27.99711,120.58895,-1,28,0
54,147,-26.50813375,-11.83326217,28.018598,120.620672,28.01625,120.60085,-1,42,0
171,824,-17.1980979,-1.595955224,28.00072,120.63977,28.002956,120.643807,3,1443,0
819,2537,69.14804202,-4.677016017,27.91736,120.79806,27.92328,120.80462,6,2139,0
2249,2321,0.655834281,32.87142055,27.997139,120.68626,28.00217,120.69033,4,120,0
182,2900,-27.83593391,-16.72177346,28.01939,120.61656,28.02464,120.59964,3,61,0
594,850,1.741068064,18.80974032,27.99348,120.67357,27.99186,120.67498,4,87,0
384,740,-47.06087347,-5.815996231,28.01405,120.63301,28.011421,120.622423,4,158,0
1994,2220,-15.47520376,39.32077666,27.992378,120.669665,28.00312,120.65703,-1,372,0
428,2318,-34.94470765,10.78225692,28.02544,120.64799,28.0217,120.647,-1,34,0
290,402,-28.18264976,26.61534575,28.01162,120.65943,28.01188,120.66205,3,56,0
746,2405,24.34002457,-7.656380206,27.94545,120.66986,27.96984,120.68551,5,46,0
2347,2496,47.65363132,2.402412265,27.91091,120.81602,27.94412,120.76969,-1,10,0
1093,2575,-21.22485511,-43.29179203,28.03228,120.58055,28.02926,120.59028,9,11124,0
1257,1841,3.230337101,-33.81103824,27.97868,120.57877,27.980151,120.605199,8,33,0
1489,1814,30.66985145,-47.07531134,27.861,120.67971,27.88108,120.671,3,63,0
943,1682,36.88536543,34.53331201,27.98369,120.71502,27.96568,120.73665,-1,320,0
956,999,11.36940803,-16.17833431,27.97159,120.65547,27.95989,120.64875,5,44,0
329,775,35.47709284,-47.18226534,27.86838,120.6556,27.9189,120.64478,3,164,0
1549,2107,19.28824105,30.55445211,27.98966,120.70619,27.99097,120.70922,7,40,0
2539,2848,11.60244243,-24.03012074,27.97231,120.62724,27.965369,120.686131,-1,4,0
300,2479,40.47371154,5.348630332,27.9685,120.75992,27.95756,120.72822,10,120,0
1626,2834,-12.08215276,-27.47428246,28.01389,120.60169,28.00969,120.59728,3,193,0
1342,1979,-14.16744911,48.90144051,28.00491,120.67627,28.00367,120.67052,-1,93,0
1306,1643,-1.44800802,-30.76765151,27.99383,120.62833,27.98054,120.61279,8,45,0
1254,1308,21.35681898,9.516453191,27.97964,120.68734,27.98404,120.68203,4,148,0
841,916,-17.04078779,16.41967702,28.0171,120.63698,28.01381,120.65692,3,37,0
1472,2074,29.74644149,44.9214023,27.99188,120.69412,27.986124,120.709577,-1,57,0
832,1136,-64.12662809,16.46325726,28.05231,120.68005,28.04624,120.66456,7,82,0
544,2116,-22.95038648,-58.95951728,28.05007,120.58709,28.04925,120.60197,-1,273,0
394,2156,-24.16622116,-38.07228677,28.029211,120.593311,28.02454,120.591434,3,113,0
925,1994,-1.845783682,14.01830879,28.00554,120.66603,27.992378,120.669665,-1,8,0
48,1691,-11.60047428,30.87798205,28.01947,120.67661,28.01519,120.66268,3,14,0
1612,2083,14.58825919,-38.1293621,27.9938,120.57017,27.95887,120.60962,-1,0,0
2074,2214,18.77817489,26.47589207,27.986124,120.709577,27.9598,120.68203,-1,5,0
1805,2353,15.41899346,3.168934963,27.970239,120.685696,27.973777,120.682079,5,90,0
2036,2248,20.9445859,6.663625909,27.97268,120.68433,27.97512,120.69186,-1,212,0
1416,2433,-21.34141445,9.761645983,28.01137,120.64581,28.02202,120.66394,3,11,0
1555,2450,-66.11591854,6.596813236,28.043798,120.657967,28.04901,120.63968,7,564,0
2,2778,-15.30945776,-4.151436109,28.00506,120.63866,27.99859,120.64039,3,352,0
824,2712,-37.44025493,19.62390368,28.002956,120.643807,28.01694,120.64891,3,16,0
1331,2450,-41.96705974,-23.57379333,28.07361,120.61293,28.04901,120.63968,-1,62,0
281,1305,61.93913207,-2.509958556,27.94397,120.77876,27.92668,120.81126,-1,75,0
1278,2093,26.60750875,15.42060698,28.03156,120.78528,28.02905,120.78585,2,65,0
422,2232,9.246596652,55.95703467,28.00525,120.70299,27.99607,120.71016,7,210,0
2059,2330,0.959971372,-47.11584675,27.987233,120.614505,27.9967,120.60336,8,182,0
76,1542,20.41275832,45.29420394,27.99619,120.71034,27.99711,120.71331,7,127,0
1085,2213,-32.72393026,-30.28472361,28.0257,120.6129,28.0397,120.63304,-1,0,0
553,2129,-6.169028019,9.96208583,27.999,120.66,27.98951,120.64774,-1,7,0
1399,1981,-50.32210449,-34.66547792,28.024487,120.608733,28.04382,120.61146,-1,199,0
943,1948,39.72073451,21.53075982,27.98369,120.71502,27.96583,120.74971,-1,60,0
2503,2616,8.802148902,47.07959342,28.02203,120.68689,28.018222,120.70197,7,13,0
