source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
1388,2581,18.87098487,-55.56546178,28.01822,120.64711,28.020019,120.648575,3,2045,0
358,720,-60.10295966,1.95622578,27.96854,120.74135,27.97976,120.74186,5,440,0
312,741,-6.83938495,6.614081794,27.97483,120.67456,27.95095,120.65688,4,50,0
2564,2842,-30.65997877,13.13750422,27.96169,120.70433,27.98853,120.69743,-1,18,0
1376,1457,-56.78692153,-20.18847402,27.99176,120.72451,27.99566,120.715,1,792,0
2625,2775,-29.69299785,47.24884126,27.89938,120.82864,27.88321,120.80518,7,6,0.019230769
322,1178,1.42656872,11.08337031,27.994,120.695,27.99689,120.69531,0,4,0
422,2300,-50.2764462,-28.59525801,28.00525,120.70299,27.99832,120.72424,1,90,0
1496,2619,-28.6605174,4.205402931,27.97767,120.70127,27.992814,120.696225,0,23,0
899,961,68.84844741,7.699961557,28.06049,120.57424,28.06451,120.58223,10,194,0
367,1215,25.88883545,29.80051272,27.99233,120.60381,27.98702,120.60848,6,732,0
365,575,-9.98822024,9.577623754,27.98328,120.65734,27.98117,120.66776,-1,353,0
502,2129,0.328178809,6.06827943,27.975415,120.651576,27.98951,120.64774,4,138,0
814,1051,55.84272525,-10.32206733,28.06065,120.61145,28.04252,120.60963,2,103,0
1302,1305,-42.18515179,29.34661016,27.96848,120.78369,27.92668,120.81126,7,12,0
1335,2064,-34.35002022,45.07032703,27.92006,120.82563,27.889525,120.804362,7,12,0
306,1980,-12.90483715,34.0405058,27.93177,120.67802,27.9546,120.667,-1,89,0
58,1682,-56.04571093,3.070745343,27.97969,120.74181,27.96568,120.73665,5,102,0
1061,1141,0.192811463,45.8569741,27.92415,120.70545,27.933084,120.674452,13,4,0
1228,2128,-30.38655587,48.31935186,27.873505,120.818568,27.8883,120.80901,7,6,0
149,2897,-5.189763587,-51.93375694,28.01646,120.65935,28.01385,120.66008,3,130,0
2538,2958,-84.83321671,3.225652441,28.00886,120.77826,28.01508,120.78821,14,1240,0
1335,1989,-42.21715899,35.11914347,27.92006,120.82563,27.93336,120.81773,7,130,0
16,2729,46.6073754,-23.09536265,28.07646,120.62205,28.05359,120.63947,-1,11,0.380325815
1685,2760,77.94951776,7.64364821,28.08692,120.5856,28.093393,120.555994,10,1530,0
384,1690,25.51419866,-14.46273789,28.01405,120.63301,28.0188,120.62823,9,3,0
818,1187,-8.208666487,26.61160465,27.94749,120.64401,27.96331,120.66311,4,113,0
408,1271,53.73894148,-29.77071437,28.05042,120.6339,28.047627,120.634779,2,1149,0
341,638,15.29024377,4.959683762,27.98975,120.64468,27.99736,120.62159,6,61,0
312,1977,-3.984484734,-16.45752576,27.97483,120.67456,27.99753,120.67522,-1,4,0
619,1256,0.305834021,-62.16081066,28.01319,120.65921,28.01222,120.65195,3,323,0
422,2924,-24.22460172,-14.55302884,28.00525,120.70299,28.0079,120.69401,1,6,0
79,755,-12.82387582,57.18054562,27.921889,120.696181,27.928,120.698,13,2756,0
1020,2322,-41.57505092,-21.94633634,28.00029,120.70357,27.99169,120.70661,1,17,0
1535,2745,30.85313219,-35.8942267,28.03768,120.63277,28.02921,120.62987,2,54,0
1020,2451,-33.53420951,-16.66229207,28.00029,120.70357,28.01596,120.72171,1,22,0
720,1714,-58.46856229,3.287753174,27.97976,120.74186,27.98008,120.74344,5,172,0
1368,1814,15.93003399,72.08748629,27.88111,120.671061,27.88108,120.671,15,348,0
745,2304,49.43810457,-25.86105119,28.04541,120.65027,28.04617,120.63678,2,78,0
1178,2236,-13.02517371,-13.68464895,27.99689,120.69531,27.9946,120.674,0,6,0
439,583,14.47103289,-26.08580629,28.02332,120.64816,28.023258,120.644214,3,15,0
950,1837,19.31857276,33.0375806,27.98069,120.61263,27.98603,120.63754,6,186,0
833,878,-24.49471875,-11.96256643,28.00262,120.7004,28.000355,120.697765,1,7,0
1506,2617,18.67035814,-58.56177087,28.02799,120.66168,28.02136,120.65561,-1,154,0
460,2694,-38.74177312,-4.330663854,27.996057,120.710262,28.00118,120.70197,1,22,0
1697,2018,-42.53119269,32.78754249,27.93044,120.81856,27.92674,120.82518,7,193,0
192,332,-8.789071388,-38.02790382,28.002732,120.666557,28.00341,120.68731,-1,0,0
740,2188,27.02236931,-1.785443018,28.011421,120.622423,28.02031,120.62527,9,38,0
