source,target,x,y,slat,slng,tlat,tlng,label,fre,ebt
1079,2162,-40.27311167,-7.30185138,28.00471,120.71764,27.99836,120.72046,1,14,0
1503,2085,60.10998065,16.89693398,28.0363,120.5857,28.04973,120.58807,12,571,0
1515,1528,10.55297224,-42.46365024,28.01034,120.65781,28.01484,120.64575,3,123,0.250760131
332,2846,-29.75545752,-37.97241164,28.00341,120.68731,28.00084,120.68266,0,93,0
22,1763,-49.25639126,42.8629174,27.921557,120.82208,27.92159,120.82161,7,155,0
982,1849,-28.74631286,54.63873075,27.87452,120.79789,27.89831,120.81286,7,3,211.6844127
386,1638,-9.205660705,-6.695472536,27.99487,120.67969,27.99258,120.67111,0,52,80.55935692
1643,1901,21.87900294,26.03475346,27.98054,120.61279,28.00515,120.56955,6,102,0
1084,2517,71.80783865,1.615972352,28.09096,120.5847,28.08227,120.59052,10,242,0
467,2535,-22.35370655,-48.19299266,28.012398,120.68848,28.01377,120.68309,-1,185,0
1582,2214,-23.2181073,20.50956178,27.96936,120.67444,27.9598,120.68203,4,505,0
109,1312,42.65632012,10.25370077,28.03316,120.59087,28.023857,120.581022,12,21,244.7658675
895,1589,-54.99260913,-43.20841214,28.03688,120.73858,28.02956,120.75507,1,2264,0
1622,2841,-17.39718275,-15.89976628,28.00126,120.6875,28.000286,120.70749,-1,82,0.311406031
1351,2831,46.0777232,-20.35023563,28.04387,120.63355,28.04021,120.64658,2,3,239.8054001
61,264,-5.923140783,-56.0393312,28.00969,120.67408,28.01535,120.66232,3,25,0
77,1969,15.14171742,-3.766435263,28.00743,120.64853,28.00303,120.63895,3,751,0
594,2236,-17.79734289,-32.70234881,27.99348,120.67357,27.9946,120.674,0,284,0
1311,1612,32.33912958,39.917813,27.98966,120.57449,27.9938,120.57017,6,20848,0
621,668,26.12539262,19.94381805,27.98848,120.61075,28.0105,120.60976,-1,22,94.3990734
385,2852,-57.14325489,-26.39604769,28.00125,120.72481,28.0076,120.724,1,63,0
1870,2127,-0.552989284,8.184226644,27.99576,120.6574,27.98869,120.6726,-1,4,131.6605682
72,572,20.75123292,26.83367447,27.97367,120.59704,27.99271,120.56614,6,19,0
1289,2657,8.881051415,-18.37431578,28.0114,120.65314,28.02002,120.64857,3,43,76.33183449
347,2142,-57.49809056,-13.34994867,27.98785,120.71681,27.98684,120.71242,1,26638,0
1276,1643,14.35577126,27.87201387,28.00066,120.58221,27.98054,120.61279,6,46,0
378,799,-44.10527816,25.27282937,27.96458,120.79525,27.93368,120.81563,7,19,105.2693998
298,476,2.283716791,52.7695455,27.92054,120.70164,27.92198,120.70229,13,82,0
643,1711,46.79335979,-22.80079757,28.04355,120.65147,28.06516,120.64246,2,28,0.382308845
379,1727,-37.32224883,58.6725291,27.87831,120.82092,27.91218,120.83617,7,106,0
176,865,46.66354295,-5.971974018,28.02521,120.6105,28.0464,120.604,-1,21,0
133,633,-27.99677355,8.237751349,27.9535,120.69621,27.98491,120.70392,-1,0,0.401898054
779,1399,47.56871835,-1.752873811,28.03387,120.594038,28.024487,120.608733,-1,2,0
1489,1929,12.71277659,62.44175148,27.861,120.67971,27.91255,120.63921,15,115,1.701680499
499,1112,48.6046456,-14.92815344,28.04339,120.62726,28.05274,120.62436,2,36,0
1803,2794,-0.088959433,-21.03408248,28.01235,120.66512,28.01525,120.66602,3,90,0
1563,2520,-9.131269056,52.72181981,27.92204,120.69661,27.92895,120.69631,13,423,0
426,860,35.32690683,-39.01674314,28.025933,120.641498,28.03044,120.64309,2,193,0
1682,2154,-62.28122184,11.51684007,27.96568,120.73665,27.96748,120.75293,5,1196,0
603,2351,10.33779522,32.23986742,27.97164,120.62661,27.95215,120.60432,-1,86,0
1855,2099,-24.17484871,-25.0493373,27.98606,120.67631,27.99084,120.68506,0,1166,0
955,1736,39.59300474,-34.7459446,28.04133,120.65311,28.029592,120.6244,2,53,0
274,2422,-41.15035258,32.25940327,27.93493,120.81508,27.93079,120.82979,7,17,221.255898
2678,2946,-37.79269711,36.30614642,27.911388,120.823888,27.91587,120.81258,7,6,0
1094,1214,38.02723119,4.93356985,28.01845,120.59962,28.02798,120.6019,8,69,401.1932255
752,1848,-10.53956289,41.63639856,27.9454,120.65697,27.96164,120.66747,4,20,0
195,2827,45.31544369,-13.06888817,28.041109,120.62863,28.05657,120.60001,2,51,0
1912,2009,49.93264295,-24.40221156,28.05972,120.64548,28.04976,120.647462,2,121,0
50,267,-28.02933348,60.53423163,27.86632,120.78925,27.87206,120.80251,7,253,0
1099,1697,-50.16233485,32.77178587,27.92578,120.79581,27.93044,120.81856,7,257,0
539,2012,20.44493468,-49.4226066,28.01516,120.65303,28.02392,120.644412,3,88,0
1110,1682,-36.93220822,13.12452671,27.946867,120.69923,27.96568,120.73665,-1,57,0
749,1625,-36.84117186,33.09589079,27.9345,120.76993,27.91671,120.81301,-1,12,131.3202467
846,1806,-51.42874609,12.14154616,28.00453,120.74869,27.971111,120.759166,-1,3,0
61,925,-5.149901613,-17.0948732,28.00969,120.67408,28.00554,120.66603,3,19,207.0521825
2168,2365,36.35151293,22.48793301,28.02265,120.60445,28.01894,120.59618,8,603,0
1134,1698,8.674363282,8.046736608,27.99644,120.63354,27.95861,120.665556,-1,7,0
1260,1581,-41.70644669,42.21699009,27.91444,120.83278,27.90633,120.81918,7,51,0
1260,1601,-48.04498263,29.40869046,27.91444,120.83278,27.94796,120.8414,7,48,0
1302,1821,-54.6803103,18.7092902,27.96848,120.78369,27.98011,120.74803,-1,2,0
364,2575,46.81003096,10.2565277,28.01704,120.5833,28.02926,120.59028,12,25,0
846,2408,-54.95970885,14.37004611,28.00453,120.74869,27.97638,120.75557,-1,119,0
353,1221,52.36027611,-8.811523983,28.04744,120.60876,28.074942,120.604791,-1,10,87.05312619
2237,2875,-6.742870222,56.13073952,27.92797,120.69797,27.92368,120.70347,13,261,0
489,2366,-14.04050591,-5.556828271,27.99167,120.67799,27.97973,120.67677,-1,27,0.590509833
674,1312,53.27001024,27.63603393,28.02488,120.58073,28.023857,120.581022,12,1981,0
111,795,13.73405675,59.6574814,27.95612,120.65155,27.91839,120.66065,-1,62,160.5632022
1092,2405,-16.03351369,21.1419231,27.96187,120.66042,27.96984,120.68551,4,34,0
461,2865,-40.40774341,45.24771099,27.8974,120.81737,27.90471,120.82127,7,82,0
1443,1449,-4.150361578,-32.68414401,28.02212,120.67074,28.01592,120.69364,-1,160,90.60466054
1021,1764,13.79343099,42.45692893,27.96668,120.62461,27.96875,120.60619,6,2077,0
674,1695,44.13942258,11.03663195,28.02488,120.58073,28.02937,120.5775,12,33,1.461357225
1149,2456,-18.15159958,-51.42679046,28.02051,120.67683,28.022125,120.670739,3,0,0.371909775
968,1826,-0.899746759,63.29535354,27.92497,120.69109,27.92285,120.68994,13,252,0
1374,2294,12.35265568,-44.34858053,28.01676,120.64987,28.017358,120.65303,3,3,0.309160498
637,2670,-23.07932023,-18.41549855,28.01522,120.68916,28.004123,120.680295,-1,0,0
1927,2921,59.35983017,-26.18079812,28.04626,120.62785,28.04626,120.62812,2,35544,0
758,887,-27.01116584,-34.98113787,27.99542,120.68153,27.996181,120.680372,0,468,0
1470,2539,4.250154209,23.08238661,27.97225,120.68006,27.97231,120.62724,-1,2,0
1613,2675,-41.67070736,-32.11018965,28.00291,120.69868,28.0028,120.699,1,64,0
25,2127,-9.844289582,7.280966216,27.976204,120.667973,27.98869,120.6726,-1,17,0
234,1565,29.79956512,-17.50495972,28.01828,120.62547,28.03749,120.6251,-1,0,114.003701
1021,1187,11.46181226,34.64748738,27.96668,120.62461,27.96331,120.66311,-1,86,0
1015,1772,41.11394977,21.77615505,28.02245,120.61239,28.02618,120.60498,8,315,0
1693,2458,18.96839082,71.75776824,27.85534,120.66953,27.85734,120.67149,15,12601,0
646,2809,-20.17794419,-58.47923125,28.02101,120.67872,28.022802,120.673347,3,2804,0
615,2446,-17.20390554,-26.28561558,27.99109,120.67677,27.98763,120.66308,0,405,0
608,2282,-29.12365511,-27.84983043,27.99367,120.69233,27.99125,120.69051,0,429,0
2374,2422,-43.08017023,32.10470081,27.93982,120.7985,27.93079,120.82979,7,4,145.2370347
916,1416,12.21537209,-58.67189648,28.01381,120.65692,28.01137,120.64581,3,42,0
173,1454,0.018876742,47.72748113,27.92548,120.70387,27.92271,120.7068,13,15,138.8668533
522,1765,29.76753143,34.04548449,27.95536,120.60011,27.9931,120.58597,-1,43,0
